"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"45th week, 2013",,,,,,"Data collected as of November 13, 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Ehime,43,0.7,76,,11,0.3,69,1.86,283,7.65,36,0.97,21,0.57,1,0.03,13,0.35,-,-,10,0.27,5,0.14,-,-,10,1.25,-,-,-,-,1,0.17,3,0.5,1,0.17
Kochi,2,0.04,29,,3,0.1,13,0.43,59,1.97,8,0.27,38,1.27,1,0.03,10,0.33,-,-,2,0.07,19,0.63,-,-,-,-,-,-,-,-,7,0.88,-,-,-,-
Fukuoka,4,0.02,129,,37,0.31,207,1.73,820,6.83,143,1.19,125,1.04,1,0.01,99,0.83,2,0.02,14,0.12,62,0.52,-,-,13,0.5,-,-,1,0.08,-,-,-,-,-,-
Saga,9,0.23,34,,21,0.91,41,1.78,77,3.35,21,0.91,64,2.78,2,0.09,11,0.48,1,0.04,2,0.09,10,0.43,-,-,1,0.25,-,-,1,0.17,2,0.33,-,-,1,0.17
Nagasaki,-,-,43,,27,0.61,33,0.75,313,7.11,52,1.18,77,1.75,-,-,23,0.52,-,-,-,-,28,0.64,2,0.25,3,0.38,-,-,-,-,-,-,-,-,-,-
Kumamoto,8,0.1,70,,49,0.98,74,1.48,398,7.96,53,1.06,40,0.8,-,-,35,0.7,1,0.02,3,0.06,4,0.08,-,-,16,1.78,-,-,-,-,-,-,-,-,-,-
Oita,10,0.17,49,,18,0.5,49,1.36,265,7.36,38,1.06,28,0.78,-,-,28,0.78,2,0.06,11,0.31,7,0.19,-,-,-,-,-,-,-,-,3,0.27,-,-,-,-
Miyazaki,-,-,26,,64,1.78,32,0.89,503,13.97,32,0.89,101,2.81,-,-,33,0.92,-,-,11,0.31,5,0.14,-,-,14,2.33,-,-,-,-,-,-,-,-,-,-
Kagoshima,7,0.08,35,,59,1.07,71,1.29,273,4.96,51,0.93,220,4,-,-,28,0.51,-,-,10,0.18,14,0.25,-,-,7,1,-,-,-,-,1,0.08,-,-,-,-
Okinawa,54,0.93,4,,11,0.32,14,0.41,48,1.41,19,0.56,29,0.85,2,0.06,16,0.47,-,-,1,0.03,6,0.18,-,-,12,1.2,3,0.43,-,-,2,0.29,-,-,-,-
