"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"47th week, 2016",,,,,,"Data collected as of November 30, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,437,5.75,32,,21,0.44,60,1.25,475,9.9,22,0.46,23,0.48,2,0.04,12,0.25,-,-,4,0.08,6,0.13,-,-,13,1.08,-,-,2,0.29,-,-,1,0.14,-,-
Gunma,221,2.33,20,,32,0.55,147,2.53,604,10.41,29,0.5,26,0.45,13,0.22,27,0.47,-,-,13,0.22,30,0.52,-,-,23,1.64,-,-,-,-,16,2,-,-,1,0.13
Saitama,545,2.18,58,,40,0.25,415,2.58,3045,18.91,128,0.8,112,0.7,21,0.13,79,0.49,-,-,10,0.06,164,1.02,-,-,22,0.54,-,-,-,-,15,1.5,3,0.3,1,0.1
Chiba,353,1.64,38,,22,0.16,376,2.79,2070,15.33,61,0.45,134,0.99,18,0.13,60,0.44,4,0.03,5,0.04,67,0.5,-,-,27,0.82,-,-,-,-,11,1.22,-,-,-,-
Tokyo,727,1.75,85,,110,0.42,529,2.02,5151,19.66,138,0.53,154,0.59,34,0.13,112,0.43,3,0.01,29,0.11,157,0.6,-,-,23,0.61,-,-,1,0.04,28,1.12,3,0.12,-,-
Kanagawa,521,1.56,51,,36,0.17,338,1.61,3737,17.8,152,0.72,110,0.52,14,0.07,102,0.49,1,0,13,0.06,206,0.98,-,-,101,2.06,-,-,-,-,9,1,-,-,-,-
Niigata,156,1.7,83,,40,0.69,169,2.91,408,7.03,42,0.72,7,0.12,6,0.1,18,0.31,6,0.1,10,0.17,169,2.91,1,0.1,6,0.6,1,0.08,-,-,12,0.92,2,0.15,-,-
Toyama,136,2.83,37,,10,0.34,42,1.45,262,9.03,3,0.1,5,0.17,2,0.07,6,0.21,1,0.03,3,0.1,121,4.17,-,-,1,0.14,-,-,-,-,10,2,1,0.2,-,-
Ishikawa,147,3.06,16,,21,0.72,46,1.59,309,10.66,7,0.24,5,0.17,3,0.1,15,0.52,-,-,-,-,19,0.66,-,-,2,0.29,-,-,1,0.2,10,2,-,-,-,-
Fukui,172,5.38,59,,13,0.59,42,1.91,213,9.68,21,0.95,3,0.14,2,0.09,11,0.5,-,-,1,0.05,13,0.59,-,-,-,-,-,-,-,-,8,1.33,-,-,-,-
Yamanashi,96,2.34,26,,9,0.38,40,1.67,178,7.42,5,0.21,35,1.46,2,0.08,8,0.33,-,-,2,0.08,37,1.54,-,-,3,0.33,-,-,1,0.1,7,0.7,-,-,-,-
Nagano,113,1.3,114,,11,0.2,97,1.8,266,4.93,40,0.74,15,0.28,6,0.11,14,0.26,1,0.02,5,0.09,110,2.04,-,-,6,0.55,-,-,-,-,20,1.82,-,-,1,0.09
Gifu,152,1.75,68,,22,0.42,50,0.94,339,6.4,9,0.17,14,0.26,2,0.04,16,0.3,1,0.02,-,-,45,0.85,-,-,-,-,-,-,1,0.2,15,3,-,-,-,-
Shizuoka,202,1.45,94,,19,0.21,330,3.71,1163,13.07,35,0.39,60,0.67,6,0.07,28,0.31,-,-,6,0.07,77,0.87,-,-,13,0.62,-,-,1,0.11,8,0.89,2,0.22,-,-
Aichi,371,1.9,195,,50,0.28,272,1.5,2257,12.47,90,0.5,107,0.59,18,0.1,52,0.29,1,0.01,18,0.1,96,0.53,1,0.03,23,0.68,-,-,-,-,18,1.29,-,-,-,-
Mie,54,0.75,51,,11,0.24,50,1.11,936,20.8,26,0.58,26,0.58,11,0.24,23,0.51,-,-,2,0.04,26,0.58,-,-,3,0.25,-,-,1,0.11,4,0.44,1,0.11,-,-
Shiga,79,1.49,52,,10,0.31,35,1.09,308,9.63,16,0.5,29,0.91,2,0.06,11,0.34,1,0.03,3,0.09,29,0.91,-,-,1,0.13,-,-,-,-,1,0.14,-,-,-,-
Kyoto,88,0.7,57,,48,0.63,75,0.99,843,11.09,38,0.5,29,0.38,2,0.03,28,0.37,-,-,5,0.07,48,0.63,-,-,6,0.33,-,-,1,0.14,7,1,-,-,-,-
Osaka,402,1.3,383,,109,0.54,393,1.96,2587,12.87,129,0.64,94,0.47,12,0.06,100,0.5,3,0.01,11,0.05,350,1.74,-,-,21,0.4,-,-,3,0.18,19,1.12,-,-,1,0.06
Hyogo,212,1.07,177,,39,0.3,141,1.1,2013,15.73,92,0.72,61,0.48,16,0.13,41,0.32,1,0.01,19,0.15,199,1.55,-,-,11,0.31,-,-,3,0.27,11,1,-,-,-,-
Nara,95,1.76,44,,12,0.35,49,1.44,601,17.68,13,0.38,10,0.29,6,0.18,24,0.71,2,0.06,3,0.09,59,1.74,-,-,7,0.7,-,-,-,-,6,1,-,-,-,-
Wakayama,24,0.48,50,,11,0.35,13,0.42,189,6.1,21,0.68,8,0.26,4,0.13,15,0.48,1,0.03,3,0.1,60,1.94,-,-,1,0.25,-,-,3,0.27,5,0.45,-,-,-,-
Tottori,7,0.24,52,,4,0.21,71,3.74,225,11.84,22,1.16,3,0.16,2,0.11,10,0.53,1,0.05,-,-,34,1.79,-,-,6,1.2,1,0.2,-,-,4,0.8,-,-,1,0.2
Shimane,8,0.21,40,,17,0.74,39,1.7,217,9.43,7,0.3,23,1,24,1.04,7,0.3,-,-,-,-,30,1.3,-,-,1,0.33,-,-,2,0.25,1,0.13,-,-,-,-
Okayama,188,2.24,34,,17,0.31,35,0.65,667,12.35,23,0.43,51,0.94,7,0.13,21,0.39,1,0.02,1,0.02,22,0.41,-,-,4,0.33,1,0.2,-,-,1,0.2,-,-,-,-
Hiroshima,170,1.48,82,,22,0.31,123,1.71,1295,17.99,37,0.51,46,0.64,16,0.22,25,0.35,2,0.03,10,0.14,42,0.58,3,0.16,19,1,-,-,-,-,13,0.62,-,-,-,-
Yamaguchi,66,0.97,69,,25,0.52,162,3.38,566,11.79,34,0.71,3,0.06,14,0.29,27,0.56,1,0.02,15,0.31,85,1.77,-,-,-,-,1,0.11,-,-,12,1.33,-,-,1,0.11
Tokushima,36,0.97,112,,8,0.35,30,1.3,290,12.61,7,0.3,20,0.87,11,0.48,14,0.61,1,0.04,5,0.22,22,0.96,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kagawa,85,1.81,41,,8,0.29,58,2.07,347,12.39,4,0.14,6,0.21,1,0.04,14,0.5,-,-,8,0.29,26,0.93,-,-,3,0.6,1,0.2,-,-,5,1,-,-,-,-
Ehime,111,1.82,73,,10,0.27,46,1.24,393,10.62,11,0.3,57,1.54,14,0.38,13,0.35,-,-,7,0.19,24,0.65,-,-,13,1.63,1,0.17,-,-,11,1.83,-,-,-,-
Kochi,5,0.1,21,,30,1,51,1.7,143,4.77,24,0.8,2,0.07,7,0.23,10,0.33,3,0.1,6,0.2,19,0.63,-,-,1,0.33,-,-,-,-,9,1.13,1,0.13,2,0.25
Fukuoka,190,0.96,146,,78,0.65,342,2.85,1088,9.07,97,0.81,227,1.89,5,0.04,76,0.63,-,-,42,0.35,112,0.93,-,-,22,0.85,1,0.07,3,0.2,19,1.27,-,-,-,-
Saga,16,0.41,26,,13,0.57,50,2.17,168,7.3,17,0.74,26,1.13,1,0.04,15,0.65,-,-,15,0.65,32,1.39,-,-,8,2,-,-,-,-,5,0.83,-,-,-,-
Nagasaki,54,0.77,47,,9,0.2,69,1.57,219,4.98,15,0.34,67,1.52,1,0.02,14,0.32,-,-,22,0.5,54,1.23,-,-,6,0.75,-,-,1,0.08,11,0.92,-,-,-,-
Kumamoto,49,0.61,60,,18,0.36,54,1.08,497,9.94,30,0.6,114,2.28,6,0.12,25,0.5,1,0.02,38,0.76,77,1.54,-,-,33,3.67,-,-,1,0.07,10,0.67,-,-,-,-
Oita,91,1.57,56,,3,0.08,75,2.08,338,9.39,21,0.58,26,0.72,2,0.06,23,0.64,-,-,6,0.17,26,0.72,-,-,1,0.2,-,-,-,-,9,0.82,-,-,-,-
Miyazaki,24,0.41,18,,23,0.64,47,1.31,522,14.5,19,0.53,116,3.22,32,0.89,27,0.75,-,-,7,0.19,18,0.5,-,-,8,1.6,-,-,-,-,7,1,-,-,-,-
Kagoshima,70,0.75,15,,23,0.42,69,1.25,638,11.6,16,0.29,170,3.09,8,0.15,30,0.55,-,-,10,0.18,113,2.05,-,-,7,1,-,-,-,-,1,0.08,-,-,-,-
Okinawa,527,9.09,5,,10,0.29,31,0.91,150,4.41,11,0.32,2,0.06,-,-,5,0.15,3,0.09,2,0.06,7,0.21,-,-,10,1.11,-,-,2,0.29,7,1,-,-,-,-
