"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37th week, 2014",,,,,,"Data collected as of September 17, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Nagano,-,-,8,,28,0.53,94,1.77,164,3.09,13,0.25,60,1.13,2,0.04,24,0.45,-,-,206,3.89,5,0.09,-,-,7,0.64,-,-,-,-,7,0.64,-,-,-,-
Gifu,16,0.18,53,,39,0.74,28,0.53,101,1.91,26,0.49,75,1.42,1,0.02,20,0.38,1,0.02,43,0.81,7,0.13,-,-,4,0.36,-,-,-,-,-,-,-,-,-,-
Shizuoka,1,0.01,33,,58,0.65,87,0.98,274,3.08,37,0.42,34,0.38,21,0.24,51,0.57,-,-,339,3.81,15,0.17,-,-,23,1.05,1,0.1,1,0.1,2,0.2,1,0.1,-,-
Aichi,-,-,125,,53,0.29,142,0.78,569,3.14,64,0.35,251,1.39,6,0.03,90,0.5,1,0.01,202,1.12,57,0.31,-,-,24,0.71,-,-,-,-,2,0.14,-,-,-,-
Mie,5,0.07,18,,63,1.4,21,0.47,159,3.53,7,0.16,51,1.13,3,0.07,31,0.69,2,0.04,41,0.91,5,0.11,-,-,8,0.67,-,-,-,-,1,0.11,-,-,-,-
Shiga,2,0.04,25,,9,0.28,18,0.56,110,3.44,24,0.75,14,0.44,-,-,14,0.44,-,-,33,1.03,2,0.06,-,-,-,-,-,-,3,0.43,-,-,-,-,-,-
Kyoto,-,-,50,,57,0.78,35,0.48,210,2.88,35,0.48,70,0.96,8,0.11,36,0.49,-,-,51,0.7,14,0.19,-,-,15,0.83,-,-,-,-,-,-,-,-,-,-
Osaka,47,0.15,365,,127,0.64,343,1.72,717,3.6,96,0.48,68,0.34,13,0.07,137,0.69,2,0.01,102,0.51,33,0.17,-,-,13,0.25,-,-,-,-,2,0.12,-,-,-,-
Hyogo,6,0.03,83,,34,0.26,96,0.74,539,4.18,44,0.34,41,0.32,11,0.09,76,0.59,5,0.04,103,0.8,29,0.22,-,-,20,0.57,-,-,-,-,-,-,-,-,-,-
Nara,-,-,16,,24,0.71,21,0.62,56,1.65,8,0.24,6,0.18,2,0.06,12,0.35,-,-,4,0.12,6,0.18,-,-,6,0.67,1,0.17,-,-,-,-,-,-,-,-
Wakayama,1,0.02,47,,15,0.48,18,0.58,50,1.61,12,0.39,8,0.26,-,-,9,0.29,-,-,36,1.16,3,0.1,1,0.25,8,2,-,-,1,0.09,8,0.73,-,-,-,-
Tottori,8,0.28,13,,4,0.21,23,1.21,64,3.37,4,0.21,2,0.11,-,-,7,0.37,-,-,10,0.53,1,0.05,-,-,1,0.33,-,-,-,-,-,-,-,-,-,-
Shimane,18,0.47,15,,9,0.39,46,2,101,4.39,9,0.39,18,0.78,-,-,10,0.43,-,-,30,1.3,16,0.7,-,-,1,0.33,-,-,1,0.13,4,0.5,-,-,-,-
Okayama,1,0.01,26,,31,0.58,13,0.25,230,4.34,19,0.36,25,0.47,-,-,25,0.47,-,-,38,0.72,12,0.23,-,-,6,0.5,-,-,-,-,-,-,-,-,-,-
Hiroshima,-,-,123,,21,0.29,76,1.06,300,4.17,56,0.78,67,0.93,2,0.03,38,0.53,3,0.04,73,1.01,33,0.46,-,-,16,0.84,1,0.05,2,0.1,2,0.1,-,-,-,-
Yamaguchi,-,-,97,,20,0.43,83,1.8,143,3.11,15,0.33,111,2.41,1,0.02,35,0.76,1,0.02,88,1.91,4,0.09,-,-,3,0.38,-,-,-,-,2,0.25,-,-,-,-
Tokushima,3,0.08,30,,13,0.57,14,0.61,116,5.04,11,0.48,13,0.57,-,-,20,0.87,1,0.04,5,0.22,4,0.17,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kagawa,1,0.02,5,,10,0.34,33,1.14,89,3.07,12,0.41,12,0.41,1,0.03,17,0.59,-,-,48,1.66,-,-,-,-,1,0.2,-,-,2,0.4,3,0.6,-,-,1,0.2
Ehime,5,0.08,85,,9,0.24,32,0.86,171,4.62,31,0.84,62,1.68,1,0.03,29,0.78,1,0.03,69,1.86,13,0.35,-,-,20,2.5,-,-,-,-,-,-,-,-,-,-
Kochi,16,0.33,24,,4,0.13,20,0.67,79,2.63,14,0.47,19,0.63,-,-,15,0.5,-,-,36,1.2,29,0.97,-,-,2,0.67,-,-,1,0.13,7,0.88,1,0.13,-,-
Fukuoka,4,0.02,369,,19,0.16,215,1.79,490,4.08,109,0.91,260,2.17,7,0.06,124,1.03,5,0.04,101,0.84,95,0.79,1,0.04,6,0.23,-,-,3,0.21,1,0.07,-,-,-,-
Saga,3,0.08,51,,5,0.22,22,0.96,36,1.57,14,0.61,61,2.65,2,0.09,15,0.65,1,0.04,35,1.52,16,0.7,-,-,1,0.25,-,-,-,-,1,0.17,-,-,-,-
Nagasaki,1,0.01,135,,2,0.05,49,1.11,119,2.7,31,0.7,65,1.48,2,0.05,32,0.73,-,-,48,1.09,13,0.3,-,-,5,0.63,-,-,-,-,6,0.5,-,-,-,-
Kumamoto,-,-,137,,11,0.22,47,0.94,295,5.9,32,0.64,102,2.04,-,-,60,1.2,-,-,47,0.94,6,0.12,-,-,7,0.78,-,-,-,-,5,0.33,-,-,1,0.07
Oita,-,-,53,,22,0.61,68,1.89,286,7.94,44,1.22,94,2.61,-,-,29,0.81,2,0.06,36,1,33,0.92,-,-,3,0.6,-,-,-,-,5,0.45,-,-,-,-
Miyazaki,10,0.17,148,,22,0.61,29,0.81,192,5.33,49,1.36,98,2.72,-,-,43,1.19,-,-,67,1.86,10,0.28,-,-,7,1.17,-,-,1,0.14,-,-,-,-,-,-
Kagoshima,-,-,132,,28,0.51,98,1.78,278,5.05,34,0.62,62,1.13,2,0.04,37,0.67,2,0.04,75,1.36,7,0.13,-,-,7,1,-,-,-,-,-,-,-,-,-,-
Okinawa,67,1.16,26,,40,1.18,38,1.12,101,2.97,20,0.59,71,2.09,3,0.09,17,0.5,2,0.06,42,1.24,56,1.65,-,-,10,1,-,-,1,0.14,3,0.43,-,-,-,-
