"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"33rd week, 2017",,,,,,"Data collected as of August 23, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,4,0.05,48,,5,0.1,17,0.35,46,0.96,9,0.19,366,7.63,3,0.06,17,0.35,-,-,33,0.69,19,0.4,-,-,10,0.83,-,-,1,0.14,-,-,-,-,-,-
Gunma,4,0.04,57,,22,0.41,54,1,102,1.89,8,0.15,253,4.69,3,0.06,29,0.54,-,-,101,1.87,29,0.54,-,-,19,1.36,-,-,-,-,9,1.13,-,-,-,-
Saitama,10,0.04,331,,121,0.82,147,0.99,385,2.6,37,0.25,1364,9.22,16,0.11,59,0.4,2,0.01,203,1.37,28,0.19,-,-,47,1.15,-,-,3,0.3,1,0.1,-,-,-,-
Chiba,26,0.13,129,,63,0.48,125,0.95,269,2.04,23,0.17,723,5.48,4,0.03,41,0.31,1,0.01,231,1.75,19,0.14,1,0.03,18,0.53,3,0.33,1,0.11,10,1.11,-,-,1,0.11
Tokyo,29,0.08,454,,127,0.57,201,0.9,632,2.83,50,0.22,1804,8.09,10,0.04,92,0.41,1,0,296,1.33,32,0.14,1,0.03,20,0.56,2,0.08,-,-,3,0.12,-,-,2,0.08
Kanagawa,17,0.06,364,,56,0.31,203,1.12,469,2.58,32,0.18,1544,8.48,18,0.1,76,0.42,2,0.01,301,1.65,39,0.21,1,0.02,49,1.14,-,-,1,0.1,-,-,-,-,-,-
Niigata,34,0.38,218,,22,0.39,32,0.56,86,1.51,10,0.18,610,10.7,4,0.07,18,0.32,3,0.05,101,1.77,56,0.98,-,-,10,1,-,-,1,0.08,2,0.15,1,0.08,-,-
Toyama,1,0.02,47,,6,0.21,19,0.66,85,2.93,4,0.14,149,5.14,-,-,8,0.28,-,-,26,0.9,4,0.14,-,-,1,0.14,-,-,-,-,1,0.2,2,0.4,-,-
Ishikawa,2,0.04,69,,12,0.41,25,0.86,66,2.28,15,0.52,166,5.72,3,0.1,13,0.45,-,-,26,0.9,5,0.17,-,-,7,1,-,-,-,-,4,0.8,-,-,-,-
Fukui,1,0.03,68,,4,0.18,33,1.5,66,3,3,0.14,165,7.5,-,-,12,0.55,2,0.09,31,1.41,5,0.23,1,0.33,-,-,1,0.17,-,-,-,-,-,-,-,-
Yamanashi,-,-,14,,14,0.58,14,0.58,45,1.88,-,-,115,4.79,-,-,6,0.25,-,-,19,0.79,6,0.25,-,-,9,1,1,0.1,-,-,2,0.2,-,-,-,-
Nagano,1,0.01,20,,7,0.14,32,0.63,90,1.76,14,0.27,578,11.33,-,-,14,0.27,2,0.04,72,1.41,64,1.25,-,-,4,0.4,-,-,-,-,-,-,-,-,-,-
Gifu,15,0.17,91,,14,0.26,26,0.49,85,1.6,9,0.17,321,6.06,2,0.04,12,0.23,-,-,21,0.4,25,0.47,-,-,15,1.36,-,-,1,0.2,6,1.2,-,-,-,-
Shizuoka,12,0.09,154,,49,0.55,64,0.72,302,3.39,13,0.15,796,8.94,8,0.09,13,0.15,-,-,80,0.9,28,0.31,-,-,17,0.77,-,-,1,0.1,4,0.4,2,0.2,-,-
Aichi,11,0.06,262,,43,0.24,136,0.75,364,2,34,0.19,919,5.05,11,0.06,41,0.23,4,0.02,116,0.64,27,0.15,-,-,21,0.6,-,-,-,-,8,0.53,-,-,1,0.07
Mie,2,0.03,87,,30,0.67,34,0.76,137,3.04,7,0.16,189,4.2,1,0.02,20,0.44,1,0.02,63,1.4,13,0.29,-,-,1,0.08,-,-,-,-,2,0.22,-,-,-,-
Shiga,5,0.09,29,,11,0.34,28,0.88,96,3,13,0.41,92,2.88,1,0.03,7,0.22,1,0.03,36,1.13,14,0.44,-,-,3,0.38,-,-,-,-,1,0.14,-,-,-,-
Kyoto,6,0.05,35,,21,0.28,47,0.63,161,2.15,13,0.17,69,0.92,-,-,14,0.19,1,0.01,30,0.4,12,0.16,2,0.11,9,0.5,-,-,-,-,-,-,-,-,-,-
Osaka,28,0.09,495,,77,0.39,189,0.95,540,2.7,53,0.27,493,2.47,1,0.01,81,0.41,2,0.01,164,0.82,56,0.28,-,-,33,0.63,-,-,6,0.35,3,0.18,-,-,-,-
Hyogo,10,0.05,123,,35,0.28,101,0.8,412,3.24,36,0.28,357,2.81,7,0.06,46,0.36,2,0.02,123,0.97,43,0.34,-,-,11,0.31,1,0.07,4,0.29,6,0.43,-,-,-,-
Nara,2,0.04,70,,12,0.35,37,1.09,107,3.15,8,0.24,159,4.68,1,0.03,16,0.47,-,-,45,1.32,16,0.47,-,-,6,0.6,1,0.17,-,-,-,-,-,-,-,-
Wakayama,-,-,44,,9,0.3,22,0.73,52,1.73,7,0.23,65,2.17,-,-,13,0.43,-,-,14,0.47,21,0.7,-,-,4,1,-,-,-,-,3,0.27,-,-,-,-
Tottori,7,0.24,49,,10,0.53,37,1.95,54,2.84,8,0.42,39,2.05,-,-,10,0.53,-,-,9,0.47,14,0.74,-,-,6,1.2,-,-,-,-,2,0.4,-,-,-,-
Shimane,16,0.43,14,,5,0.23,25,1.14,85,3.86,3,0.14,79,3.59,-,-,8,0.36,-,-,22,1,32,1.45,-,-,-,-,-,-,1,0.13,-,-,-,-,-,-
Okayama,13,0.15,39,,12,0.22,37,0.69,298,5.52,8,0.15,217,4.02,-,-,15,0.28,-,-,49,0.91,13,0.24,-,-,4,0.33,-,-,-,-,-,-,-,-,-,-
Hiroshima,6,0.05,84,,21,0.29,71,0.99,250,3.47,25,0.35,158,2.19,3,0.04,33,0.46,1,0.01,47,0.65,18,0.25,-,-,20,1.05,1,0.05,-,-,4,0.19,-,-,-,-
Yamaguchi,2,0.03,108,,14,0.29,35,0.73,70,1.46,8,0.17,105,2.19,1,0.02,12,0.25,-,-,44,0.92,29,0.6,-,-,18,2,-,-,-,-,1,0.11,-,-,-,-
Tokushima,3,0.08,57,,21,0.91,21,0.91,107,4.65,5,0.22,91,3.96,-,-,12,0.52,-,-,24,1.04,13,0.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kagawa,1,0.02,39,,13,0.46,24,0.86,101,3.61,5,0.18,87,3.11,1,0.04,19,0.68,-,-,22,0.79,27,0.96,-,-,7,1.4,-,-,-,-,2,0.4,-,-,-,-
Ehime,11,0.18,122,,15,0.41,87,2.35,200,5.41,9,0.24,180,4.86,1,0.03,24,0.65,-,-,21,0.57,46,1.24,-,-,34,4.25,-,-,-,-,2,0.33,-,-,-,-
Kochi,4,0.08,31,,9,0.3,25,0.83,85,2.83,5,0.17,35,1.17,1,0.03,9,0.3,1,0.03,11,0.37,2,0.07,-,-,-,-,-,-,-,-,1,0.13,-,-,-,-
Fukuoka,12,0.06,320,,46,0.38,169,1.41,461,3.84,37,0.31,313,2.61,5,0.04,57,0.48,-,-,100,0.83,30,0.25,-,-,28,1.08,4,0.27,1,0.07,5,0.33,-,-,-,-
Saga,1,0.03,11,,4,0.17,14,0.61,28,1.22,7,0.3,54,2.35,-,-,15,0.65,-,-,24,1.04,2,0.09,-,-,4,1,-,-,-,-,-,-,-,-,-,-
Nagasaki,18,0.26,90,,9,0.2,35,0.8,88,2,8,0.18,65,1.48,-,-,23,0.52,-,-,48,1.09,22,0.5,-,-,3,0.38,-,-,2,0.17,-,-,-,-,-,-
Kumamoto,21,0.26,59,,51,1.02,30,0.6,204,4.08,19,0.38,164,3.28,1,0.02,20,0.4,-,-,124,2.48,15,0.3,-,-,9,1,-,-,4,0.27,3,0.2,-,-,-,-
Oita,6,0.1,56,,17,0.47,61,1.69,215,5.97,9,0.25,213,5.92,-,-,19,0.53,-,-,85,2.36,51,1.42,-,-,4,0.8,-,-,-,-,2,0.18,-,-,-,-
Miyazaki,2,0.03,69,,27,0.75,36,1,238,6.61,17,0.47,126,3.5,3,0.08,22,0.61,-,-,124,3.44,15,0.42,-,-,16,2.67,-,-,-,-,2,0.29,1,0.14,-,-
Kagoshima,6,0.07,161,,79,1.46,45,0.83,275,5.09,20,0.37,177,3.28,-,-,23,0.43,1,0.02,81,1.5,126,2.33,-,-,14,2,-,-,-,-,-,-,-,-,-,-
Okinawa,274,4.72,40,,65,1.91,23,0.68,153,4.5,10,0.29,123,3.62,4,0.12,12,0.35,2,0.06,16,0.47,3,0.09,-,-,48,5.33,-,-,2,0.29,2,0.29,-,-,-,-
