"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20th week, 2016",,,,,,"Data collected as of May 25, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,2357,0.48,312,,1755,0.56,8848,2.83,19295,6.16,1139,0.36,428,0.14,1314,0.42,1828,0.58,65,0.02,656,0.21,2967,0.95,8,0.01,452,0.66,9,0.02,29,0.06,250,0.53,9,0.02,174,0.37
Hokkaido,245,1.08,26,,79,0.56,695,4.89,578,4.07,63,0.44,2,0.01,68,0.48,44,0.31,-,-,1,0.01,144,1.01,-,-,13,0.46,1,0.04,3,0.13,49,2.13,-,-,17,0.74
Aomori,141,2.17,3,,11,0.26,64,1.52,276,6.57,12,0.29,1,0.02,15,0.36,17,0.4,-,-,1,0.02,25,0.6,-,-,4,0.36,-,-,-,-,9,1.5,-,-,8,1.33
Iwate,128,2,1,,19,0.48,140,3.5,324,8.1,15,0.38,1,0.03,10,0.25,16,0.4,1,0.03,-,-,23,0.58,-,-,13,0.93,-,-,-,-,11,0.58,-,-,7,0.37
Miyagi,59,0.62,2,,18,0.31,240,4.07,470,7.97,22,0.37,1,0.02,9,0.15,42,0.71,2,0.03,2,0.03,28,0.47,-,-,2,0.17,-,-,-,-,6,0.5,-,-,1,0.08
Akita,77,1.43,-,,6,0.17,54,1.54,113,3.23,12,0.34,1,0.03,32,0.91,9,0.26,5,0.14,-,-,13,0.37,-,-,3,0.43,-,-,-,-,5,0.63,-,-,8,1
Yamagata,58,1.21,3,,36,1.2,130,4.33,200,6.67,2,0.07,-,-,51,1.7,26,0.87,-,-,-,-,92,3.07,-,-,5,0.63,-,-,-,-,2,0.2,-,-,-,-
Fukushima,137,1.78,4,,30,0.65,104,2.26,216,4.7,21,0.46,-,-,26,0.57,37,0.8,-,-,-,-,6,0.13,-,-,8,0.67,-,-,-,-,-,-,-,-,3,0.43
Ibaraki,30,0.25,2,,22,0.29,163,2.17,357,4.76,16,0.21,5,0.07,12,0.16,21,0.28,-,-,7,0.09,53,0.71,1,0.06,12,0.71,-,-,-,-,2,0.15,-,-,3,0.23
Tochigi,14,0.18,-,,10,0.21,127,2.65,112,2.33,15,0.31,2,0.04,55,1.15,30,0.63,-,-,-,-,48,1,-,-,13,1.08,1,0.14,-,-,3,0.43,-,-,4,0.57
Gunma,33,0.35,1,,14,0.24,151,2.6,345,5.95,10,0.17,-,-,36,0.62,45,0.78,1,0.02,5,0.09,10,0.17,-,-,16,1.14,-,-,-,-,7,0.88,-,-,3,0.38
Saitama,27,0.11,6,,79,0.5,550,3.46,1023,6.43,96,0.6,8,0.05,22,0.14,118,0.74,2,0.01,11,0.07,218,1.37,3,0.08,25,0.63,-,-,-,-,2,0.2,-,-,4,0.4
Chiba,30,0.14,4,,56,0.41,437,3.24,693,5.13,40,0.3,8,0.06,37,0.27,90,0.67,2,0.01,11,0.08,145,1.07,3,0.09,22,0.63,-,-,-,-,2,0.22,-,-,2,0.22
Tokyo,100,0.24,15,,134,0.52,787,3.03,1678,6.45,90,0.35,21,0.08,46,0.18,206,0.79,2,0.01,17,0.07,158,0.61,-,-,22,0.56,-,-,3,0.12,7,0.28,-,-,4,0.16
Kanagawa,46,0.14,4,,97,0.45,526,2.45,1123,5.22,93,0.43,17,0.08,33,0.15,141,0.66,6,0.03,22,0.1,196,0.91,-,-,72,1.5,-,-,-,-,3,0.3,-,-,3,0.3
Niigata,100,1.09,2,,50,0.86,228,3.93,561,9.67,26,0.45,1,0.02,17,0.29,27,0.47,-,-,2,0.03,76,1.31,-,-,6,0.6,-,-,-,-,-,-,3,0.23,8,0.62
Toyama,5,0.1,7,,19,0.66,108,3.72,155,5.34,10,0.34,1,0.03,32,1.1,13,0.45,1,0.03,2,0.07,46,1.59,-,-,-,-,-,-,-,-,-,-,-,-,1,0.2
Ishikawa,7,0.15,-,,40,1.38,82,2.83,124,4.28,8,0.28,2,0.07,15,0.52,10,0.34,-,-,1,0.03,50,1.72,-,-,1,0.14,-,-,1,0.2,5,1,-,-,4,0.8
Fukui,13,0.41,-,,23,1.05,71,3.23,221,10.05,9,0.41,2,0.09,14,0.64,15,0.68,-,-,1,0.05,8,0.36,-,-,-,-,1,0.17,-,-,1,0.17,-,-,3,0.5
Yamanashi,8,0.2,3,,9,0.38,45,1.88,109,4.54,17,0.71,3,0.13,21,0.88,9,0.38,-,-,1,0.04,1,0.04,-,-,2,0.22,-,-,-,-,3,0.3,-,-,-,-
Nagano,51,0.59,1,,10,0.19,195,3.61,418,7.74,23,0.43,3,0.06,34,0.63,21,0.39,5,0.09,3,0.06,55,1.02,-,-,-,-,-,-,-,-,5,0.45,-,-,10,0.91
Gifu,14,0.16,-,,12,0.23,72,1.36,202,3.81,7,0.13,4,0.08,17,0.32,19,0.36,2,0.04,2,0.04,12,0.23,-,-,-,-,-,-,-,-,7,1.4,-,-,4,0.8
Shizuoka,37,0.27,7,,39,0.44,288,3.24,429,4.82,41,0.46,1,0.01,16,0.18,44,0.49,6,0.07,7,0.08,90,1.01,1,0.05,5,0.24,-,-,2,0.2,4,0.4,2,0.2,1,0.1
Aichi,24,0.12,8,,60,0.33,445,2.46,817,4.51,56,0.31,9,0.05,72,0.4,73,0.4,3,0.02,9,0.05,115,0.64,-,-,14,0.41,1,0.07,-,-,11,0.79,-,-,10,0.71
Mie,7,0.1,7,,44,0.98,94,2.09,290,6.44,8,0.18,4,0.09,50,1.11,24,0.53,1,0.02,7,0.16,11,0.24,-,-,5,0.42,-,-,-,-,1,0.11,1,0.11,3,0.33
Shiga,11,0.21,-,,11,0.34,69,2.16,216,6.75,13,0.41,11,0.34,10,0.31,14,0.44,-,-,19,0.59,27,0.84,-,-,2,0.25,-,-,-,-,2,0.29,-,-,3,0.43
Kyoto,53,0.42,1,,31,0.41,156,2.05,531,6.99,22,0.29,27,0.36,28,0.37,22,0.29,1,0.01,30,0.39,64,0.84,-,-,2,0.11,-,-,-,-,3,0.43,-,-,1,0.14
