"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42nd week, 2016",,,,,,"Data collected as of October 26, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tottori,1,0.03,61,,6,0.32,71,3.74,83,4.37,5,0.26,11,0.58,2,0.11,8,0.42,1,0.05,2,0.11,32,1.68,-,-,8,1.6,-,-,1,0.2,4,0.8,-,-,1,0.2
Shimane,10,0.26,81,,8,0.35,50,2.17,256,11.13,4,0.17,35,1.52,17,0.74,13,0.57,-,-,2,0.09,33,1.43,-,-,2,0.67,-,-,3,0.38,5,0.63,-,-,-,-
Okayama,1,0.01,93,,9,0.17,51,0.94,353,6.54,8,0.15,30,0.56,6,0.11,19,0.35,-,-,7,0.13,42,0.78,-,-,1,0.08,-,-,-,-,2,0.4,-,-,-,-
Hiroshima,45,0.39,100,,27,0.38,105,1.46,588,8.17,27,0.38,51,0.71,11,0.15,31,0.43,1,0.01,29,0.4,50,0.69,-,-,16,0.84,1,0.05,-,-,14,0.67,-,-,-,-
Yamaguchi,46,0.68,93,,9,0.19,130,2.71,240,5,9,0.19,10,0.21,25,0.52,25,0.52,1,0.02,27,0.56,79,1.65,-,-,4,0.44,-,-,-,-,13,1.44,-,-,-,-
Tokushima,1,0.03,78,,-,-,28,1.22,118,5.13,5,0.22,12,0.52,6,0.26,13,0.57,-,-,4,0.17,59,2.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kagawa,2,0.04,56,,5,0.18,33,1.18,175,6.25,15,0.54,17,0.61,11,0.39,7,0.25,1,0.04,5,0.18,32,1.14,-,-,1,0.2,1,0.2,2,0.4,11,2.2,-,-,-,-
Ehime,24,0.39,95,,7,0.19,107,2.89,217,5.86,15,0.41,117,3.16,7,0.19,17,0.46,-,-,18,0.49,42,1.14,-,-,28,3.5,-,-,-,-,10,1.67,-,-,-,-
Kochi,-,-,49,,28,0.93,31,1.03,106,3.53,9,0.3,11,0.37,11,0.37,12,0.4,1,0.03,4,0.13,33,1.1,-,-,-,-,-,-,1,0.13,16,2,-,-,1,0.13
Fukuoka,87,0.44,258,,44,0.37,333,2.78,770,6.42,31,0.26,247,2.06,11,0.09,74,0.62,7,0.06,60,0.5,117,0.98,-,-,23,0.88,-,-,2,0.13,40,2.67,-,-,2,0.13
Saga,3,0.08,32,,14,0.61,42,1.83,46,2,5,0.22,28,1.22,3,0.13,18,0.78,-,-,16,0.7,29,1.26,-,-,10,2.5,-,-,-,-,5,0.83,-,-,-,-
Nagasaki,23,0.33,33,,17,0.39,46,1.05,208,4.73,3,0.07,32,0.73,1,0.02,24,0.55,-,-,27,0.61,105,2.39,-,-,20,2.5,-,-,2,0.17,13,1.08,-,-,-,-
Kumamoto,1,0.01,100,,12,0.24,48,0.96,453,9.06,13,0.26,111,2.22,2,0.04,34,0.68,-,-,47,0.94,132,2.64,-,-,31,3.44,-,-,3,0.2,10,0.67,-,-,-,-
Oita,23,0.4,105,,5,0.14,97,2.69,280,7.78,11,0.31,30,0.83,3,0.08,22,0.61,-,-,16,0.44,23,0.64,-,-,4,0.8,-,-,-,-,6,0.55,-,-,-,-
Miyazaki,-,-,50,,15,0.42,49,1.36,242,6.72,17,0.47,133,3.69,44,1.22,32,0.89,-,-,27,0.75,38,1.06,-,-,15,3,-,-,-,-,15,2.14,-,-,-,-
Kagoshima,50,0.54,30,,22,0.4,71,1.29,416,7.56,15,0.27,141,2.56,3,0.05,21,0.38,1,0.02,45,0.82,140,2.55,-,-,5,0.71,-,-,1,0.08,5,0.42,-,-,-,-
Okinawa,582,10.03,3,,8,0.24,15,0.44,132,3.88,4,0.12,17,0.5,2,0.06,13,0.38,6,0.18,5,0.15,12,0.35,-,-,13,1.44,1,0.14,6,0.86,7,1,-,-,-,-
