"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8th week, 2016",,,,,,"Data collected as of March 2, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,1833,24.12,1,,6,0.13,75,1.56,157,3.27,14,0.29,-,-,25,0.52,16,0.33,-,-,-,-,25,0.52,-,-,5,0.42,-,-,-,-,5,0.71,1,0.14,-,-
Gunma,3492,36.76,5,,13,0.22,192,3.31,235,4.05,16,0.28,-,-,16,0.28,15,0.26,-,-,-,-,20,0.34,-,-,6,0.43,-,-,-,-,5,0.63,-,-,-,-
Saitama,9361,37.44,9,,49,0.31,558,3.49,925,5.78,80,0.5,5,0.03,62,0.39,50,0.31,-,-,4,0.03,140,0.88,2,0.05,26,0.63,-,-,-,-,7,0.7,1,0.1,-,-
Chiba,7066,33.02,15,,30,0.22,487,3.61,778,5.76,63,0.47,6,0.04,48,0.36,35,0.26,3,0.02,-,-,150,1.11,1,0.03,15,0.47,-,-,-,-,4,0.44,-,-,1,0.11
Tokyo,10688,25.82,32,,48,0.18,774,2.98,1762,6.78,71,0.27,8,0.03,64,0.25,104,0.4,4,0.02,4,0.02,112,0.43,-,-,20,0.51,1,0.04,-,-,5,0.2,1,0.04,3,0.12
Kanagawa,9420,28.04,32,,37,0.18,461,2.21,1300,6.22,95,0.45,3,0.01,35,0.17,89,0.43,4,0.02,-,-,110,0.53,2,0.04,42,0.91,-,-,1,0.09,3,0.27,-,-,4,0.36
Niigata,2254,23.98,7,,44,0.75,227,3.85,345,5.85,20,0.34,1,0.02,16,0.27,22,0.37,2,0.03,-,-,63,1.07,-,-,5,0.5,-,-,1,0.08,2,0.15,3,0.23,1,0.08
Toyama,1783,37.15,1,,14,0.48,168,5.79,170,5.86,11,0.38,-,-,23,0.79,7,0.24,-,-,1,0.03,19,0.66,-,-,2,0.29,-,-,-,-,10,2,-,-,-,-
Ishikawa,2349,48.94,2,,18,0.62,76,2.62,125,4.31,4,0.14,2,0.07,17,0.59,5,0.17,-,-,-,-,70,2.41,-,-,1,0.14,-,-,-,-,6,1.2,-,-,2,0.4
Fukui,1479,46.22,2,,9,0.41,73,3.32,115,5.23,9,0.41,-,-,31,1.41,8,0.36,-,-,-,-,4,0.18,-,-,1,0.33,-,-,2,0.33,-,-,-,-,1,0.17
Yamanashi,1612,40.3,5,,1,0.04,127,5.29,98,4.08,-,-,-,-,10,0.42,4,0.17,-,-,-,-,4,0.17,-,-,3,0.33,-,-,-,-,3,0.3,1,0.1,3,0.3
Nagano,3482,40.02,9,,7,0.13,126,2.33,244,4.52,10,0.19,1,0.02,23,0.43,18,0.33,-,-,-,-,37,0.69,-,-,-,-,-,-,-,-,4,0.36,-,-,1,0.09
Gifu,4085,46.95,4,,10,0.19,71,1.34,205,3.87,4,0.08,-,-,10,0.19,12,0.23,-,-,-,-,9,0.17,-,-,1,0.09,-,-,1,0.2,3,0.6,-,-,-,-
Shizuoka,5122,36.85,21,,23,0.26,591,6.64,469,5.27,32,0.36,-,-,38,0.43,26,0.29,-,-,-,-,77,0.87,-,-,6,0.27,-,-,-,-,16,1.6,2,0.2,-,-
Aichi,10590,54.31,27,,41,0.23,411,2.27,917,5.07,35,0.19,6,0.03,61,0.34,47,0.26,1,0.01,-,-,60,0.33,-,-,17,0.5,-,-,1,0.07,11,0.79,-,-,10,0.71
Mie,3282,45.58,15,,12,0.27,65,1.44,317,7.04,16,0.36,7,0.16,21,0.47,12,0.27,-,-,2,0.04,8,0.18,-,-,1,0.08,-,-,-,-,8,0.89,1,0.11,1,0.11
Shiga,1743,32.89,2,,6,0.19,51,1.59,256,8,17,0.53,4,0.13,5,0.16,7,0.22,-,-,-,-,9,0.28,-,-,2,0.25,-,-,1,0.14,2,0.29,-,-,7,1
Kyoto,4189,34.06,7,,18,0.24,150,2.03,508,6.86,34,0.46,1,0.01,25,0.34,16,0.22,-,-,2,0.03,55,0.74,-,-,1,0.06,-,-,1,0.14,3,0.43,-,-,9,1.29
Osaka,12011,39.12,50,,54,0.27,456,2.28,1275,6.38,58,0.29,-,-,85,0.43,82,0.41,-,-,2,0.01,161,0.81,-,-,14,0.27,1,0.06,1,0.06,15,0.88,-,-,20,1.18
Hyogo,8125,40.83,30,,62,0.48,325,2.52,852,6.6,29,0.22,2,0.02,44,0.34,26,0.2,1,0.01,-,-,112,0.87,-,-,9,0.26,1,0.09,-,-,1,0.09,-,-,12,1.09
Nara,2346,43.44,9,,8,0.24,93,2.74,180,5.29,8,0.24,-,-,22,0.65,12,0.35,-,-,-,-,71,2.09,-,-,5,0.56,-,-,-,-,3,0.5,-,-,6,1
Wakayama,1704,34.08,9,,10,0.32,28,0.9,119,3.84,10,0.32,-,-,25,0.81,5,0.16,-,-,-,-,13,0.42,2,0.5,-,-,-,-,-,-,2,0.18,-,-,2,0.18
Tottori,1025,35.34,1,,19,1,152,8,134,7.05,3,0.16,-,-,23,1.21,7,0.37,-,-,-,-,1,0.05,-,-,8,2.67,-,-,-,-,1,0.2,-,-,8,1.6
Shimane,969,25.5,11,,30,1.3,121,5.26,314,13.65,6,0.26,-,-,14,0.61,6,0.26,-,-,3,0.13,23,1,-,-,-,-,-,-,-,-,3,0.38,-,-,13,1.63
Okayama,3069,36.54,22,,10,0.19,81,1.5,380,7.04,10,0.19,2,0.04,19,0.35,14,0.26,-,-,1,0.02,54,1,-,-,3,0.25,-,-,1,0.2,2,0.4,-,-,-,-
Hiroshima,4878,42.42,23,,10,0.14,207,2.88,637,8.85,10,0.14,-,-,57,0.79,27,0.38,3,0.04,5,0.07,41,0.57,-,-,5,0.26,-,-,-,-,6,0.29,-,-,18,0.86
Yamaguchi,3276,47.48,39,,14,0.29,210,4.38,362,7.54,12,0.25,-,-,32,0.67,24,0.5,2,0.04,-,-,35,0.73,-,-,5,0.56,-,-,-,-,3,0.33,-,-,4,0.44
Tokushima,1159,30.5,34,,20,0.87,34,1.48,184,8,7,0.3,-,-,3,0.13,15,0.65,-,-,-,-,8,0.35,-,-,-,-,-,-,-,-,1,0.14,-,-,2,0.29
Kagawa,1870,39.79,4,,23,0.82,27,0.96,269,9.61,4,0.14,1,0.04,12,0.43,5,0.18,1,0.04,3,0.11,6,0.21,-,-,-,-,-,-,-,-,3,0.6,-,-,9,1.8
Ehime,3239,53.1,20,,3,0.08,150,4.05,401,10.84,6,0.16,-,-,24,0.65,12,0.32,1,0.03,1,0.03,2,0.05,-,-,21,2.63,1,0.17,1,0.17,2,0.33,-,-,8,1.33
Kochi,2247,46.81,47,,2,0.07,89,2.97,167,5.57,6,0.2,1,0.03,8,0.27,6,0.2,4,0.13,-,-,14,0.47,-,-,1,0.33,-,-,-,-,6,0.75,2,0.25,13,1.63
Fukuoka,9158,46.25,125,,75,0.63,471,3.93,1129,9.41,63,0.53,5,0.04,61,0.51,72,0.6,3,0.03,3,0.03,156,1.3,-,-,33,1.27,-,-,-,-,10,0.67,-,-,-,-
Saga,1405,36.03,13,,14,0.61,69,3,73,3.17,4,0.17,1,0.04,10,0.43,13,0.57,1,0.04,-,-,72,3.13,-,-,5,1.25,-,-,-,-,7,1.17,-,-,2,0.33
Nagasaki,2752,39.31,33,,59,1.34,106,2.41,200,4.55,17,0.39,-,-,21,0.48,15,0.34,1,0.02,-,-,37,0.84,-,-,14,1.75,-,-,-,-,4,0.33,-,-,4,0.33
Kumamoto,2812,35.15,47,,22,0.44,84,1.68,570,11.4,14,0.28,-,-,71,1.42,26,0.52,1,0.02,2,0.04,65,1.3,-,-,32,3.56,-,-,2,0.13,5,0.33,-,-,8,0.53
Oita,2457,42.36,61,,11,0.31,151,4.19,510,14.17,24,0.67,-,-,20,0.56,17,0.47,-,-,-,-,6,0.17,-,-,3,0.6,-,-,-,-,5,0.45,-,-,5,0.45
Miyazaki,2762,46.81,72,,16,0.44,101,2.81,390,10.83,9,0.25,-,-,27,0.75,26,0.72,-,-,-,-,124,3.44,-,-,13,2.17,-,-,1,0.14,-,-,-,-,4,0.57
Kagoshima,4606,49.53,77,,53,0.96,285,5.18,480,8.73,47,0.85,3,0.05,34,0.62,16,0.29,1,0.02,1,0.02,77,1.4,-,-,5,0.71,-,-,-,-,3,0.25,-,-,1,0.08
Okinawa,2663,45.91,35,,6,0.18,47,1.38,112,3.29,17,0.5,1,0.03,2,0.06,10,0.29,4,0.12,2,0.06,87,2.56,-,-,12,1.33,1,0.14,-,-,13,1.86,-,-,1,0.14
