"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14th week, 2015",,,,,,"Data collected as of April 8, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,92,1.21,11,,10,0.21,97,2.02,112,2.33,25,0.52,7,0.15,14,0.29,20,0.42,1,0.02,1,0.02,4,0.08,-,-,1,0.08,-,-,-,-,1,0.14,-,-,2,0.29
Gunma,223,2.28,5,,11,0.18,165,2.75,324,5.4,13,0.22,28,0.47,16,0.27,25,0.42,-,-,6,0.1,14,0.23,1,0.07,27,1.93,-,-,-,-,-,-,-,-,18,2.25
Saitama,352,1.41,19,,35,0.22,276,1.77,1104,7.08,133,0.85,15,0.1,137,0.88,98,0.63,1,0.01,3,0.02,76,0.49,1,0.03,27,0.68,-,-,-,-,2,0.2,-,-,11,1.1
Chiba,481,2.28,18,,56,0.42,371,2.77,682,5.09,68,0.51,3,0.02,96,0.72,65,0.49,1,0.01,4,0.03,51,0.38,1,0.03,25,0.76,1,0.11,2,0.22,-,-,-,-,2,0.22
Tokyo,580,1.4,41,,56,0.21,613,2.34,1761,6.72,186,0.71,17,0.06,250,0.95,155,0.59,5,0.02,6,0.02,65,0.25,-,-,20,0.51,-,-,1,0.04,-,-,-,-,4,0.17
Kanagawa,372,1.13,13,,35,0.17,360,1.75,1184,5.75,191,0.93,29,0.14,155,0.75,108,0.52,4,0.02,6,0.03,41,0.2,1,0.02,26,0.57,-,-,-,-,3,0.27,-,-,11,1
Niigata,335,3.56,12,,45,0.76,191,3.24,279,4.73,46,0.78,4,0.07,35,0.59,27,0.46,1,0.02,1,0.02,10,0.17,-,-,5,0.5,-,-,-,-,1,0.08,2,0.15,1,0.08
Toyama,175,3.65,4,,13,0.45,74,2.55,210,7.24,14,0.48,21,0.72,3,0.1,14,0.48,-,-,2,0.07,4,0.14,-,-,-,-,1,0.2,-,-,5,1,-,-,4,0.8
Ishikawa,170,3.54,5,,10,0.34,142,4.9,308,10.62,9,0.31,2,0.07,24,0.83,7,0.24,-,-,-,-,21,0.72,-,-,-,-,-,-,-,-,4,0.8,-,-,9,1.8
Fukui,78,2.44,6,,18,0.82,75,3.41,201,9.14,5,0.23,21,0.95,1,0.05,6,0.27,-,-,-,-,16,0.73,-,-,1,0.33,-,-,1,0.17,1,0.17,-,-,8,1.33
Yamanashi,141,3.53,2,,5,0.21,54,2.25,118,4.92,9,0.38,-,-,3,0.13,4,0.17,-,-,1,0.04,-,-,-,-,2,0.22,-,-,-,-,2,0.2,-,-,5,0.5
Nagano,249,2.86,1,,9,0.17,82,1.52,325,6.02,20,0.37,1,0.02,30,0.56,15,0.28,1,0.02,-,-,4,0.07,-,-,5,0.45,1,0.09,-,-,11,1,-,-,7,0.64
Gifu,155,1.78,7,,15,0.28,57,1.08,171,3.23,18,0.34,4,0.08,7,0.13,14,0.26,-,-,9,0.17,2,0.04,-,-,1,0.09,-,-,-,-,-,-,-,-,2,0.4
Shizuoka,290,2.09,8,,29,0.33,190,2.13,484,5.44,31,0.35,4,0.04,49,0.55,35,0.39,1,0.01,4,0.04,15,0.17,-,-,3,0.14,-,-,-,-,10,1,1,0.1,4,0.4
Aichi,418,2.12,14,,58,0.32,291,1.59,988,5.4,52,0.28,25,0.14,14,0.08,73,0.4,-,-,7,0.04,39,0.21,1,0.03,10,0.29,1,0.07,-,-,4,0.29,-,-,13,0.93
Mie,146,2.03,2,,16,0.36,93,2.07,272,6.04,11,0.24,18,0.4,15,0.33,17,0.38,-,-,-,-,2,0.04,-,-,3,0.25,1,0.11,-,-,-,-,-,-,-,-
Shiga,96,1.81,2,,6,0.19,53,1.66,182,5.69,17,0.53,8,0.25,17,0.53,15,0.47,-,-,2,0.06,13,0.41,-,-,3,0.38,-,-,-,-,2,0.29,-,-,4,0.57
Kyoto,217,1.76,6,,17,0.23,77,1.04,321,4.34,11,0.15,37,0.5,22,0.3,19,0.26,-,-,2,0.03,13,0.18,-,-,7,0.39,-,-,-,-,-,-,-,-,9,1.29
Osaka,540,1.77,81,,64,0.32,359,1.82,1215,6.17,106,0.54,188,0.95,70,0.36,93,0.47,1,0.01,4,0.02,52,0.26,2,0.04,15,0.29,-,-,-,-,2,0.12,-,-,23,1.35
Hyogo,510,2.58,22,,60,0.47,199,1.55,853,6.66,84,0.66,121,0.95,61,0.48,53,0.41,4,0.03,1,0.01,38,0.3,-,-,26,0.74,2,0.15,1,0.08,1,0.08,-,-,7,0.54
Nara,113,2.09,9,,7,0.21,34,1,218,6.41,15,0.44,25,0.74,7,0.21,12,0.35,-,-,-,-,9,0.26,-,-,-,-,-,-,-,-,1,0.17,-,-,5,0.83
Wakayama,103,2.06,14,,5,0.16,29,0.94,78,2.52,10,0.32,16,0.52,9,0.29,12,0.39,1,0.03,2,0.06,4,0.13,-,-,1,0.25,1,0.09,-,-,1,0.09,1,0.09,3,0.27
Tottori,126,4.34,-,,2,0.11,97,5.11,79,4.16,3,0.16,17,0.89,5,0.26,6,0.32,-,-,2,0.11,6,0.32,-,-,1,0.33,-,-,-,-,-,-,-,-,-,-
Shimane,108,2.84,7,,15,0.65,87,3.78,120,5.22,4,0.17,70,3.04,-,-,16,0.7,-,-,2,0.09,8,0.35,-,-,-,-,-,-,-,-,4,0.5,-,-,7,0.88
Okayama,435,5.18,4,,8,0.15,56,1.04,412,7.63,28,0.52,23,0.43,10,0.19,20,0.37,-,-,-,-,23,0.43,-,-,4,0.33,-,-,-,-,-,-,-,-,2,0.4
Hiroshima,208,1.82,6,,18,0.25,197,2.77,461,6.49,20,0.28,28,0.39,3,0.04,37,0.52,1,0.01,-,-,38,0.54,-,-,12,0.63,-,-,1,0.05,3,0.14,-,-,13,0.62
Yamaguchi,178,2.58,30,,12,0.25,195,4.06,390,8.13,43,0.9,8,0.17,3,0.06,24,0.5,1,0.02,-,-,4,0.08,-,-,2,0.22,-,-,-,-,3,0.33,-,-,3,0.33
Tokushima,69,1.82,5,,-,-,27,1.17,181,7.87,7,0.3,14,0.61,1,0.04,16,0.7,-,-,-,-,2,0.09,-,-,-,-,-,-,-,-,2,0.29,-,-,4,0.57
Kagawa,58,1.23,8,,7,0.25,39,1.39,160,5.71,2,0.07,33,1.18,5,0.18,21,0.75,-,-,-,-,1,0.04,-,-,-,-,-,-,-,-,3,0.6,-,-,1,0.2
Ehime,138,2.26,11,,4,0.11,69,1.86,255,6.89,18,0.49,7,0.19,3,0.08,24,0.65,-,-,4,0.11,8,0.22,-,-,14,1.75,-,-,-,-,1,0.17,-,-,2,0.33
Kochi,236,4.92,8,,-,-,49,1.63,136,4.53,5,0.17,35,1.17,3,0.1,14,0.47,-,-,1,0.03,19,0.63,-,-,1,0.33,1,0.13,-,-,6,0.75,2,0.25,4,0.5
Fukuoka,319,1.61,76,,35,0.29,325,2.71,1318,10.98,89,0.74,95,0.79,110,0.92,81,0.68,3,0.03,6,0.05,84,0.7,-,-,25,0.96,-,-,-,-,1,0.08,-,-,1,0.08
Saga,48,1.26,9,,14,0.61,38,1.65,161,7,16,0.7,63,2.74,9,0.39,11,0.48,-,-,1,0.04,36,1.57,-,-,-,-,-,-,-,-,2,0.33,-,-,6,1
Nagasaki,180,2.57,23,,6,0.14,114,2.59,200,4.55,16,0.36,53,1.2,8,0.18,21,0.48,3,0.07,9,0.2,25,0.57,-,-,1,0.13,-,-,-,-,5,0.42,-,-,1,0.08
Kumamoto,143,1.79,8,,13,0.26,50,1,427,8.54,49,0.98,66,1.32,5,0.1,41,0.82,-,-,6,0.12,20,0.4,-,-,13,1.44,-,-,-,-,2,0.13,-,-,12,0.8
Oita,146,2.52,17,,9,0.25,78,2.17,593,16.47,29,0.81,53,1.47,18,0.5,30,0.83,1,0.03,5,0.14,22,0.61,-,-,7,1.4,-,-,-,-,1,0.09,-,-,10,0.91
Miyazaki,151,2.56,53,,35,0.97,84,2.33,329,9.14,18,0.5,53,1.47,3,0.08,33,0.92,1,0.03,6,0.17,2,0.06,-,-,22,3.67,-,-,-,-,-,-,-,-,2,0.29
Kagoshima,217,2.33,42,,24,0.44,185,3.36,505,9.18,21,0.38,23,0.42,24,0.44,30,0.55,1,0.02,-,-,13,0.24,-,-,4,0.57,-,-,1,0.08,-,-,-,-,9,0.75
Okinawa,284,4.9,45,,5,0.15,29,0.85,92,2.71,14,0.41,33,0.97,3,0.09,16,0.47,3,0.09,3,0.09,104,3.06,-,-,7,0.7,-,-,2,0.29,2,0.29,-,-,3,0.43
