"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1st week, 2016",,,,,,"Data collected as of January 13, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Gunma,137,1.44,43,,20,0.34,151,2.6,487,8.4,29,0.5,2,0.03,37,0.64,26,0.45,-,-,-,-,27,0.47,-,-,12,0.86,-,-,-,-,10,1.25,-,-,1,0.13
Saitama,512,2.06,107,,92,0.59,384,2.46,1560,10,230,1.47,5,0.03,144,0.92,53,0.34,1,0.01,3,0.02,240,1.54,-,-,41,1,1,0.1,-,-,12,1.2,2,0.2,1,0.1
Chiba,522,2.49,65,,72,0.55,322,2.44,1091,8.27,164,1.24,5,0.04,124,0.94,55,0.42,1,0.01,2,0.02,233,1.77,-,-,27,0.87,-,-,1,0.11,5,0.56,-,-,1,0.11
Tokyo,681,1.67,154,,100,0.38,494,1.9,2142,8.24,255,0.98,11,0.04,101,0.39,85,0.33,6,0.02,3,0.01,205,0.79,-,-,23,0.59,-,-,1,0.04,51,2.04,-,-,-,-
Kanagawa,594,1.84,95,,73,0.36,336,1.66,1869,9.21,255,1.26,15,0.07,60,0.3,65,0.32,3,0.01,1,0,150,0.74,2,0.04,76,1.65,-,-,-,-,3,0.3,-,-,1,0.1
Niigata,539,5.73,67,,102,1.73,178,3.02,410,6.95,63,1.07,5,0.08,19,0.32,20,0.34,3,0.05,1,0.02,75,1.27,1,0.1,13,1.3,-,-,-,-,5,0.38,3,0.23,1,0.08
Toyama,70,1.46,21,,15,0.52,92,3.17,340,11.72,32,1.1,1,0.03,19,0.66,7,0.24,-,-,1,0.03,17,0.59,-,-,6,0.86,-,-,-,-,13,2.6,-,-,-,-
Ishikawa,41,0.85,10,,33,1.14,83,2.86,195,6.72,16,0.55,-,-,7,0.24,5,0.17,-,-,-,-,96,3.31,-,-,4,0.57,-,-,-,-,5,1,-,-,-,-
Fukui,59,1.84,32,,16,0.73,71,3.23,148,6.73,22,1,-,-,45,2.05,14,0.64,-,-,-,-,4,0.18,-,-,-,-,-,-,1,0.17,4,0.67,-,-,-,-
Yamanashi,66,1.65,21,,12,0.5,65,2.71,158,6.58,12,0.5,-,-,18,0.75,6,0.25,-,-,-,-,7,0.29,-,-,9,1,-,-,-,-,6,0.6,-,-,1,0.1
Nagano,164,1.89,117,,20,0.37,87,1.61,500,9.26,21,0.39,2,0.04,36,0.67,18,0.33,1,0.02,-,-,61,1.13,-,-,11,1,-,-,-,-,12,1.09,-,-,-,-
Gifu,185,2.13,46,,31,0.58,63,1.19,306,5.77,29,0.55,5,0.09,29,0.55,14,0.26,-,-,-,-,17,0.32,-,-,4,0.36,-,-,3,0.6,17,3.4,-,-,1,0.2
Shizuoka,238,1.71,87,,56,0.63,399,4.48,898,10.09,63,0.71,8,0.09,37,0.42,30,0.34,-,-,-,-,131,1.47,-,-,12,0.55,1,0.1,1,0.1,10,1,-,-,-,-
Aichi,378,1.94,268,,62,0.34,363,2.01,1324,7.31,102,0.56,18,0.1,142,0.78,50,0.28,1,0.01,3,0.02,98,0.54,-,-,17,0.5,-,-,-,-,23,1.64,-,-,-,-
Mie,98,1.36,74,,24,0.53,50,1.11,456,10.13,34,0.76,1,0.02,42,0.93,22,0.49,-,-,-,-,19,0.42,-,-,1,0.08,1,0.11,-,-,9,1,-,-,-,-
Shiga,115,2.17,64,,8,0.25,27,0.84,234,7.31,37,1.16,2,0.06,4,0.13,9,0.28,-,-,1,0.03,15,0.47,-,-,3,0.38,-,-,1,0.14,5,0.71,-,-,-,-
Kyoto,174,1.41,52,,21,0.28,88,1.19,477,6.45,43,0.58,4,0.05,44,0.59,16,0.22,-,-,-,-,111,1.5,-,-,5,0.28,-,-,-,-,16,2.29,-,-,2,0.29
Osaka,486,1.58,351,,158,0.79,354,1.77,1237,6.19,191,0.96,9,0.05,117,0.59,81,0.41,1,0.01,4,0.02,183,0.92,-,-,25,0.48,-,-,-,-,28,1.65,-,-,4,0.24
Hyogo,315,1.58,269,,71,0.55,223,1.73,979,7.59,144,1.12,4,0.03,78,0.6,43,0.33,2,0.02,2,0.02,132,1.02,-,-,15,0.43,-,-,1,0.09,7,0.64,-,-,3,0.27
Nara,63,1.17,86,,15,0.44,57,1.68,193,5.68,16,0.47,-,-,38,1.12,8,0.24,3,0.09,-,-,30,0.88,-,-,4,0.44,1,0.17,-,-,12,2,-,-,-,-
Wakayama,73,1.46,72,,16,0.52,28,0.9,126,4.06,10,0.32,-,-,55,1.77,12,0.39,-,-,1,0.03,5,0.16,-,-,4,1,-,-,-,-,8,0.73,-,-,-,-
Tottori,67,2.31,21,,24,1.26,77,4.05,90,4.74,8,0.42,-,-,50,2.63,6,0.32,-,-,-,-,1,0.05,-,-,2,0.67,-,-,1,0.2,4,0.8,-,-,3,0.6
Shimane,31,0.82,47,,21,0.91,53,2.3,127,5.52,10,0.43,-,-,4,0.17,12,0.52,-,-,1,0.04,21,0.91,-,-,1,0.33,1,0.13,-,-,2,0.25,1,0.13,-,-
Okayama,129,1.54,66,,16,0.3,72,1.33,444,8.22,37,0.69,-,-,25,0.46,14,0.26,-,-,-,-,82,1.52,-,-,18,1.5,-,-,-,-,1,0.2,-,-,1,0.2
Hiroshima,87,0.76,76,,41,0.58,131,1.85,572,8.06,45,0.63,1,0.01,99,1.39,19,0.27,1,0.01,-,-,97,1.37,-,-,24,1.26,-,-,-,-,9,0.43,-,-,6,0.29
Yamaguchi,68,0.99,151,,26,0.54,120,2.5,364,7.58,22,0.46,7,0.15,55,1.15,30,0.63,1,0.02,2,0.04,45,0.94,-,-,24,2.67,-,-,-,-,1,0.11,-,-,-,-
Tokushima,36,0.95,67,,7,0.3,19,0.83,212,9.22,19,0.83,2,0.09,8,0.35,12,0.52,-,-,2,0.09,10,0.43,-,-,3,0.75,-,-,-,-,-,-,-,-,3,0.43
Kagawa,34,0.72,47,,17,0.61,29,1.04,220,7.86,16,0.57,-,-,16,0.57,11,0.39,-,-,-,-,14,0.5,-,-,2,0.4,-,-,-,-,5,1,-,-,2,0.4
Ehime,57,0.93,114,,13,0.35,101,2.73,478,12.92,21,0.57,2,0.05,29,0.78,18,0.49,-,-,-,-,17,0.46,1,0.13,20,2.5,-,-,-,-,1,0.17,-,-,-,-
Kochi,21,0.44,28,,2,0.07,53,1.77,299,9.97,15,0.5,-,-,8,0.27,7,0.23,1,0.03,-,-,22,0.73,-,-,-,-,-,-,-,-,6,0.75,2,0.25,3,0.38
Fukuoka,355,1.79,181,,101,0.84,361,3.01,984,8.2,156,1.3,3,0.03,95,0.79,92,0.77,2,0.02,2,0.02,295,2.46,2,0.08,70,2.69,1,0.08,-,-,16,1.23,-,-,-,-
Saga,38,0.97,37,,12,0.52,45,1.96,108,4.7,19,0.83,1,0.04,42,1.83,26,1.13,-,-,-,-,115,5,-,-,2,0.5,-,-,-,-,3,0.5,-,-,1,0.17
Nagasaki,93,1.33,51,,15,0.34,66,1.5,199,4.52,42,0.95,1,0.02,36,0.82,17,0.39,-,-,2,0.05,67,1.52,-,-,24,3,-,-,1,0.08,19,1.58,-,-,1,0.08
Kumamoto,54,0.68,84,,26,0.52,59,1.18,532,10.64,25,0.5,2,0.04,125,2.5,34,0.68,-,-,1,0.02,109,2.18,-,-,36,4,-,-,1,0.07,8,0.53,-,-,3,0.2
Oita,92,1.59,32,,9,0.25,108,3,444,12.33,41,1.14,2,0.06,86,2.39,23,0.64,1,0.03,-,-,14,0.39,-,-,9,1.8,-,-,-,-,6,0.55,-,-,-,-
Miyazaki,70,1.21,54,,32,0.91,106,3.03,350,10,36,1.03,5,0.14,50,1.43,37,1.06,1,0.03,-,-,148,4.23,2,0.33,25,4.17,-,-,-,-,4,0.57,-,-,-,-
Kagoshima,116,1.25,45,,47,0.85,164,2.98,504,9.16,51,0.93,4,0.07,46,0.84,25,0.45,-,-,5,0.09,70,1.27,-,-,5,0.71,-,-,-,-,3,0.25,-,-,1,0.08
Okinawa,475,8.19,6,,10,0.29,24,0.71,178,5.24,20,0.59,-,-,2,0.06,17,0.5,7,0.21,1,0.03,109,3.21,1,0.1,10,1,-,-,1,0.14,7,1,-,-,2,0.29
