"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"45th week, 2014",,,,,,"Data collected as of November 12, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,1098,0.22,3343,,1223,0.39,5346,1.7,13159,4.19,3042,0.97,2039,0.65,608,0.19,1672,0.53,37,0.01,396,0.13,880,0.28,3,0,292,0.43,5,0.01,11,0.02,130,0.27,11,0.02,6,0.01
Hokkaido,12,0.05,135,,199,1.39,433,3.03,284,1.99,208,1.45,127,0.89,14,0.1,43,0.3,-,-,42,0.29,36,0.25,-,-,12,0.43,-,-,-,-,14,0.61,-,-,-,-
Aomori,-,-,36,,44,1.05,25,0.6,113,2.69,67,1.6,3,0.07,15,0.36,16,0.38,-,-,1,0.02,2,0.05,-,-,1,0.09,-,-,1,0.17,3,0.5,1,0.17,1,0.17
Iwate,17,0.27,61,,2,0.05,109,2.73,139,3.48,33,0.83,10,0.25,8,0.2,20,0.5,-,-,3,0.08,5,0.13,-,-,4,0.29,-,-,-,-,11,0.58,-,-,-,-
Miyagi,5,0.05,60,,10,0.17,88,1.52,166,2.86,73,1.26,15,0.26,51,0.88,36,0.62,1,0.02,5,0.09,15,0.26,-,-,3,0.25,-,-,1,0.08,8,0.67,-,-,-,-
Akita,2,0.04,63,,7,0.2,26,0.74,75,2.14,48,1.37,2,0.06,1,0.03,11,0.31,-,-,2,0.06,18,0.51,-,-,1,0.14,-,-,-,-,6,0.75,-,-,-,-
Yamagata,18,0.38,100,,22,0.73,75,2.5,177,5.9,48,1.6,65,2.17,-,-,13,0.43,-,-,2,0.07,9,0.3,-,-,-,-,-,-,-,-,2,0.2,1,0.1,-,-
Fukushima,8,0.11,49,,18,0.4,63,1.4,106,2.36,52,1.16,34,0.76,21,0.47,23,0.51,3,0.07,13,0.29,50,1.11,-,-,12,1,-,-,-,-,4,0.57,-,-,-,-
Ibaraki,10,0.08,46,,17,0.23,113,1.51,354,4.72,71,0.95,61,0.81,12,0.16,21,0.28,-,-,6,0.08,7,0.09,-,-,9,0.53,-,-,-,-,-,-,-,-,-,-
