"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25th week, 2014",,,,,,"Data collected as of June 25, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,1,0.01,-,,85,1.77,74,1.54,123,2.56,38,0.79,9,0.19,8,0.17,36,0.75,-,-,20,0.42,14,0.29,-,-,6,0.5,-,-,-,-,4,0.57,-,-,-,-
Gunma,4,0.04,-,,72,1.2,200,3.33,269,4.48,67,1.12,12,0.2,9,0.15,44,0.73,-,-,136,2.27,16,0.27,1,0.07,23,1.64,-,-,-,-,1,0.13,-,-,3,0.38
Saitama,5,0.02,6,,148,0.94,527,3.34,1045,6.61,183,1.16,100,0.63,75,0.47,129,0.82,2,0.01,207,1.31,47,0.3,2,0.05,24,0.57,-,-,-,-,4,0.4,1,0.1,-,-
Chiba,2,0.01,14,,87,0.65,318,2.37,598,4.46,113,0.84,105,0.78,35,0.26,98,0.73,4,0.03,106,0.79,55,0.41,1,0.03,23,0.68,1,0.11,1,0.11,-,-,-,-,-,-
Tokyo,5,0.01,34,,229,0.88,741,2.84,1644,6.3,270,1.03,119,0.46,131,0.5,246,0.94,4,0.02,491,1.88,58,0.22,1,0.03,15,0.38,-,-,3,0.12,2,0.08,1,0.04,1,0.04
Kanagawa,21,0.07,5,,151,0.73,349,1.68,1164,5.6,233,1.12,110,0.53,254,1.22,182,0.88,2,0.01,207,1,62,0.3,-,-,37,0.93,-,-,-,-,-,-,-,-,5,0.5
Niigata,2,0.02,14,,48,0.79,227,3.72,262,4.3,123,2.02,17,0.28,116,1.9,34,0.56,4,0.07,19,0.31,6,0.1,-,-,5,0.5,-,-,-,-,1,0.08,2,0.15,2,0.15
Toyama,-,-,-,,53,1.83,78,2.69,141,4.86,38,1.31,5,0.17,23,0.79,7,0.24,-,-,21,0.72,1,0.03,-,-,1,0.14,-,-,-,-,3,0.6,-,-,1,0.2
Ishikawa,-,-,-,,31,1.07,74,2.55,158,5.45,19,0.66,46,1.59,20,0.69,16,0.55,-,-,8,0.28,11,0.38,-,-,1,0.14,-,-,-,-,3,0.6,-,-,2,0.4
Fukui,1,0.03,3,,22,1,67,3.05,177,8.05,40,1.82,13,0.59,3,0.14,10,0.45,-,-,38,1.73,15,0.68,-,-,2,0.67,-,-,-,-,-,-,-,-,-,-
Yamanashi,1,0.03,-,,15,0.63,43,1.79,105,4.38,26,1.08,-,-,1,0.04,19,0.79,-,-,22,0.92,3,0.13,-,-,3,0.33,-,-,-,-,1,0.1,-,-,-,-
Nagano,2,0.02,-,,41,0.76,159,2.94,391,7.24,130,2.41,16,0.3,11,0.2,31,0.57,2,0.04,24,0.44,4,0.07,-,-,22,2,-,-,-,-,2,0.18,-,-,-,-
Gifu,4,0.05,2,,28,0.53,94,1.77,169,3.19,70,1.32,44,0.83,4,0.08,24,0.45,1,0.02,30,0.57,5,0.09,-,-,9,0.82,-,-,1,0.2,-,-,-,-,5,1
Shizuoka,5,0.04,2,,66,0.74,205,2.3,454,5.1,85,0.96,10,0.11,43,0.48,60,0.67,-,-,15,0.17,20,0.22,-,-,18,0.82,-,-,-,-,6,0.6,-,-,-,-
Aichi,2,0.01,6,,150,0.83,430,2.38,744,4.11,117,0.65,71,0.39,11,0.06,115,0.64,4,0.02,72,0.4,61,0.34,-,-,14,0.41,-,-,-,-,5,0.36,-,-,-,-
Mie,-,-,-,,25,0.56,88,1.96,212,4.71,44,0.98,37,0.82,8,0.18,38,0.84,1,0.02,90,2,22,0.49,-,-,6,0.5,-,-,-,-,-,-,-,-,-,-
Shiga,-,-,-,,26,0.81,54,1.69,178,5.56,29,0.91,12,0.38,1,0.03,14,0.44,-,-,42,1.31,-,-,-,-,-,-,-,-,-,-,1,0.14,-,-,1,0.14
Kyoto,-,-,1,,43,0.58,179,2.42,418,5.65,44,0.59,13,0.18,8,0.11,34,0.46,-,-,98,1.32,14,0.19,-,-,6,0.33,-,-,-,-,1,0.14,-,-,-,-
Osaka,10,0.03,14,,236,1.19,548,2.77,1090,5.51,204,1.03,80,0.4,13,0.07,108,0.55,3,0.02,463,2.34,47,0.24,-,-,17,0.33,1,0.06,-,-,1,0.06,-,-,8,0.47
Hyogo,1,0.01,1,,128,0.99,240,1.86,957,7.42,157,1.22,20,0.16,13,0.1,71,0.55,-,-,183,1.42,31,0.24,-,-,37,1.06,-,-,-,-,-,-,-,-,-,-
Nara,-,-,2,,34,1,48,1.41,173,5.09,27,0.79,13,0.38,3,0.09,10,0.29,-,-,60,1.76,5,0.15,-,-,3,0.33,-,-,-,-,-,-,-,-,-,-
Wakayama,1,0.02,2,,17,0.55,25,0.81,126,4.06,16,0.52,9,0.29,-,-,13,0.42,-,-,62,2,5,0.16,1,0.25,3,0.75,-,-,-,-,5,0.45,-,-,3,0.27
Tottori,-,-,-,,13,0.68,90,4.74,116,6.11,24,1.26,2,0.11,-,-,16,0.84,1,0.05,115,6.05,5,0.26,-,-,1,0.33,-,-,-,-,-,-,-,-,2,0.4
Shimane,3,0.08,3,,15,0.65,91,3.96,216,9.39,31,1.35,14,0.61,-,-,15,0.65,-,-,47,2.04,4,0.17,-,-,-,-,-,-,3,0.38,2,0.25,-,-,-,-
Okayama,1,0.01,2,,44,0.81,67,1.24,295,5.46,64,1.19,4,0.07,-,-,33,0.61,-,-,38,0.7,12,0.22,-,-,3,0.25,2,0.4,-,-,-,-,-,-,-,-
Hiroshima,6,0.05,1,,77,1.08,175,2.46,427,6.01,90,1.27,8,0.11,2,0.03,51,0.72,2,0.03,87,1.23,54,0.76,-,-,13,0.68,-,-,1,0.05,2,0.1,-,-,3,0.14
Yamaguchi,5,0.07,2,,44,0.92,129,2.69,326,6.79,46,0.96,40,0.83,8,0.17,22,0.46,1,0.02,221,4.6,7,0.15,-,-,9,1,-,-,1,0.11,3,0.33,-,-,1,0.11
Tokushima,-,-,-,,12,0.52,20,0.87,137,5.96,16,0.7,3,0.13,-,-,18,0.78,-,-,59,2.57,2,0.09,-,-,-,-,-,-,-,-,-,-,-,-,1,0.14
Kagawa,1,0.02,-,,32,1.07,51,1.7,153,5.1,10,0.33,1,0.03,1,0.03,20,0.67,-,-,57,1.9,4,0.13,-,-,3,0.6,-,-,-,-,-,-,-,-,2,0.4
Ehime,5,0.08,-,,23,0.62,83,2.24,362,9.78,80,2.16,9,0.24,1,0.03,40,1.08,3,0.08,36,0.97,13,0.35,-,-,22,2.75,-,-,-,-,-,-,-,-,3,0.5
Kochi,-,-,8,,1,0.03,37,1.23,116,3.87,23,0.77,3,0.1,1,0.03,13,0.43,1,0.03,26,0.87,34,1.13,-,-,-,-,-,-,-,-,11,1.38,1,0.13,2,0.25
Fukuoka,11,0.06,9,,71,0.59,448,3.73,751,6.26,228,1.9,248,2.07,3,0.03,105,0.88,2,0.02,253,2.11,109,0.91,-,-,12,0.46,-,-,1,0.07,1,0.07,-,-,-,-
Saga,-,-,1,,16,0.7,73,3.17,61,2.65,24,1.04,3,0.13,1,0.04,13,0.57,-,-,58,2.52,63,2.74,-,-,3,0.75,-,-,-,-,-,-,-,-,-,-
Nagasaki,-,-,2,,16,0.36,101,2.3,204,4.64,57,1.3,25,0.57,1,0.02,18,0.41,1,0.02,107,2.43,28,0.64,-,-,1,0.13,-,-,2,0.17,13,1.08,-,-,-,-
Kumamoto,10,0.13,-,,22,0.44,102,2.04,305,6.1,50,1,73,1.46,1,0.02,47,0.94,-,-,154,3.08,12,0.24,-,-,18,2,-,-,-,-,2,0.13,-,-,1,0.07
Oita,-,-,2,,20,0.56,93,2.58,357,9.92,76,2.11,154,4.28,-,-,44,1.22,-,-,129,3.58,40,1.11,-,-,2,0.4,-,-,-,-,8,0.73,-,-,1,0.09
Miyazaki,12,0.2,1,,38,1.06,117,3.25,295,8.19,84,2.33,142,3.94,3,0.08,44,1.22,5,0.14,132,3.67,10,0.28,-,-,16,2.67,-,-,-,-,-,-,-,-,-,-
Kagoshima,95,1.02,11,,61,1.11,147,2.67,309,5.62,79,1.44,120,2.18,2,0.04,32,0.58,1,0.02,116,2.11,23,0.42,-,-,12,1.71,1,0.08,-,-,-,-,-,-,-,-
Okinawa,264,4.55,43,,15,0.44,59,1.74,103,3.03,28,0.82,25,0.74,-,-,10,0.29,3,0.09,11,0.32,23,0.68,1,0.1,9,0.9,1,0.14,3,0.43,1,0.14,-,-,2,0.29
