"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3rd week, 2015",,,,,,"Data collected as of January 21, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Ishikawa,1735,36.15,7,,9,0.31,143,4.93,213,7.34,18,0.62,-,-,29,1,11,0.38,-,-,-,-,8,0.28,-,-,1,0.14,-,-,-,-,5,1,-,-,-,-
Fukui,1818,56.81,9,,5,0.23,66,3,264,12,5,0.23,14,0.64,-,-,10,0.45,-,-,-,-,11,0.5,-,-,4,1.33,1,0.17,-,-,-,-,-,-,1,0.17
Yamanashi,1529,38.23,11,,-,-,35,1.46,186,7.75,3,0.13,-,-,-,-,7,0.29,-,-,-,-,-,-,-,-,3,0.33,-,-,-,-,-,-,-,-,1,0.1
Nagano,2879,33.09,46,,6,0.11,103,1.91,426,7.89,33,0.61,4,0.07,5,0.09,14,0.26,-,-,1,0.02,-,-,-,-,3,0.27,-,-,-,-,4,0.36,-,-,4,0.36
Gifu,3471,39.9,35,,14,0.26,31,0.58,271,5.11,19,0.36,2,0.04,-,-,20,0.38,-,-,-,-,2,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Shizuoka,7061,50.8,53,,16,0.18,177,1.99,602,6.76,33,0.37,5,0.06,50,0.56,22,0.25,-,-,5,0.06,10,0.11,-,-,7,0.32,-,-,-,-,8,0.8,1,0.1,-,-
Aichi,11581,59.39,88,,43,0.24,318,1.76,1293,7.14,73,0.4,46,0.25,9,0.05,54,0.3,-,-,1,0.01,24,0.13,-,-,7,0.21,-,-,-,-,6,0.43,-,-,2,0.14
Mie,2511,34.88,37,,16,0.36,66,1.47,419,9.31,15,0.33,10,0.22,3,0.07,19,0.42,-,-,1,0.02,2,0.04,1,0.08,-,-,1,0.11,-,-,2,0.22,-,-,-,-
Shiga,2373,44.77,23,,-,-,53,1.66,194,6.06,12,0.38,5,0.16,14,0.44,15,0.47,-,-,-,-,4,0.13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kyoto,3557,28.69,26,,12,0.16,85,1.13,446,5.95,16,0.21,18,0.24,18,0.24,24,0.32,-,-,3,0.04,8,0.11,-,-,4,0.22,-,-,-,-,-,-,-,-,3,0.43
Osaka,8280,26.88,224,,28,0.14,329,1.65,1083,5.42,88,0.44,45,0.23,36,0.18,82,0.41,2,0.01,2,0.01,20,0.1,1,0.02,8,0.15,1,0.06,-,-,2,0.12,-,-,2,0.12
Hyogo,6756,34.12,150,,36,0.28,210,1.64,1036,8.09,67,0.52,36,0.28,23,0.18,43,0.34,-,-,8,0.06,30,0.23,-,-,12,0.34,1,0.08,-,-,2,0.17,-,-,-,-
Nara,1410,26.11,39,,10,0.29,37,1.09,143,4.21,6,0.18,7,0.21,1,0.03,13,0.38,-,-,-,-,7,0.21,-,-,8,0.89,1,0.17,-,-,2,0.33,-,-,1,0.17
Wakayama,1512,30.24,77,,7,0.23,27,0.87,137,4.42,9,0.29,6,0.19,2,0.06,10,0.32,-,-,1,0.03,2,0.06,-,-,2,0.5,-,-,-,-,2,0.18,-,-,2,0.18
Tottori,1091,37.62,7,,3,0.16,83,4.37,160,8.42,12,0.63,-,-,-,-,10,0.53,1,0.05,-,-,7,0.37,-,-,-,-,-,-,-,-,-,-,-,-,4,0.8
Shimane,1694,44.58,7,,6,0.26,82,3.57,201,8.74,14,0.61,7,0.3,1,0.04,12,0.52,-,-,-,-,13,0.57,-,-,1,0.33,-,-,-,-,4,0.5,-,-,-,-
Okayama,4974,59.21,21,,5,0.09,62,1.15,453,8.39,27,0.5,17,0.31,7,0.13,15,0.28,1,0.02,-,-,10,0.19,1,0.08,1,0.08,-,-,-,-,-,-,-,-,-,-
Hiroshima,5191,45.14,39,,24,0.33,141,1.96,682,9.47,37,0.51,11,0.15,1,0.01,41,0.57,-,-,-,-,36,0.5,-,-,17,0.89,-,-,1,0.05,1,0.05,-,-,-,-
Yamaguchi,3777,54.74,45,,4,0.08,151,3.15,361,7.52,39,0.81,9,0.19,2,0.04,29,0.6,-,-,2,0.04,3,0.06,-,-,1,0.11,-,-,-,-,1,0.13,-,-,-,-
Tokushima,1817,47.82,42,,5,0.22,21,0.91,158,6.87,13,0.57,-,-,-,-,13,0.57,-,-,1,0.04,2,0.09,-,-,-,-,-,-,-,-,2,0.29,-,-,-,-
Kagawa,1830,38.13,19,,2,0.07,38,1.31,153,5.28,7,0.24,15,0.52,-,-,9,0.31,-,-,2,0.07,3,0.1,-,-,-,-,-,-,-,-,4,0.8,-,-,-,-
Ehime,2331,38.21,35,,2,0.05,84,2.27,383,10.35,12,0.32,9,0.24,2,0.05,18,0.49,-,-,-,-,12,0.32,-,-,12,1.5,1,0.17,-,-,-,-,-,-,-,-
Kochi,2383,49.65,28,,1,0.03,36,1.2,218,7.27,16,0.53,23,0.77,-,-,16,0.53,1,0.03,-,-,21,0.7,-,-,-,-,-,-,-,-,6,0.75,-,-,-,-
Fukuoka,11697,59.08,82,,35,0.29,361,3.01,833,6.94,106,0.88,63,0.53,74,0.62,76,0.63,3,0.03,2,0.02,64,0.53,3,0.12,21,0.81,1,0.07,-,-,3,0.21,-,-,-,-
Saga,2720,69.74,39,,6,0.26,51,2.22,104,4.52,22,0.96,17,0.74,13,0.57,20,0.87,-,-,-,-,20,0.87,-,-,1,0.25,-,-,-,-,4,0.67,-,-,1,0.17
Nagasaki,4032,57.6,22,,3,0.07,73,1.66,350,7.95,27,0.61,17,0.39,6,0.14,17,0.39,1,0.02,1,0.02,21,0.48,-,-,2,0.25,-,-,-,-,2,0.17,-,-,12,1
Kumamoto,5887,73.59,57,,23,0.46,65,1.3,531,10.62,36,0.72,21,0.42,2,0.04,28,0.56,-,-,3,0.06,11,0.22,-,-,5,0.56,-,-,-,-,-,-,-,-,-,-
Oita,3855,66.47,25,,4,0.11,76,2.11,364,10.11,30,0.83,18,0.5,19,0.53,29,0.81,-,-,4,0.11,19,0.53,-,-,13,2.6,-,-,-,-,-,-,-,-,-,-
Miyazaki,5875,99.58,51,,9,0.25,47,1.31,400,11.11,17,0.47,11,0.31,1,0.03,26,0.72,-,-,-,-,2,0.06,-,-,13,2.17,-,-,-,-,-,-,-,-,-,-
Kagoshima,5577,59.97,34,,9,0.16,175,3.18,544,9.89,54,0.98,44,0.8,17,0.31,17,0.31,1,0.02,1,0.02,12,0.22,-,-,3,0.43,-,-,-,-,-,-,-,-,-,-
Okinawa,4917,84.78,5,,8,0.24,70,2.06,90,2.65,27,0.79,33,0.97,4,0.12,8,0.24,2,0.06,1,0.03,90,2.65,1,0.1,14,1.4,-,-,2,0.29,1,0.14,-,-,3,0.43
