"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"52th week, 2014",,,,,,"Data collected as of January 6, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Chiba,6880,33.24,126,,55,0.42,241,1.85,1243,9.56,140,1.08,43,0.33,39,0.3,42,0.32,1,0.01,-,-,42,0.32,-,-,13,0.42,-,-,-,-,-,-,1,0.11,1,0.11
Tokyo,13554,32.9,358,,131,0.51,621,2.4,3157,12.19,218,0.84,66,0.25,159,0.61,93,0.36,2,0.01,7,0.03,71,0.27,-,-,23,0.59,3,0.13,-,-,5,0.21,-,-,1,0.04
Kanagawa,11689,35.86,214,,38,0.19,451,2.21,2266,11.11,266,1.3,55,0.27,191,0.94,78,0.38,-,-,3,0.01,31,0.15,-,-,35,0.9,-,-,-,-,1,0.11,-,-,-,-
Niigata,938,9.77,141,,90,1.48,225,3.69,363,5.95,116,1.9,16,0.26,30,0.49,28,0.46,8,0.13,11,0.18,12,0.2,-,-,13,1.3,-,-,-,-,-,-,3,0.23,-,-
Toyama,654,13.63,92,,30,1.03,79,2.72,269,9.28,43,1.48,26,0.9,3,0.1,6,0.21,-,-,2,0.07,2,0.07,1,0.14,4,0.57,-,-,-,-,7,1.4,-,-,-,-
Ishikawa,566,11.79,58,,11,0.38,136,4.69,305,10.52,62,2.14,11,0.38,23,0.79,15,0.52,-,-,-,-,8,0.28,-,-,-,-,-,-,-,-,6,1.2,-,-,-,-
Fukui,605,18.91,53,,19,0.86,81,3.68,462,21,35,1.59,20,0.91,-,-,11,0.5,2,0.09,4,0.18,20,0.91,-,-,-,-,-,-,-,-,-,-,-,-,1,0.17
Yamanashi,1019,25.48,39,,5,0.21,38,1.58,253,10.54,8,0.33,1,0.04,3,0.13,10,0.42,-,-,-,-,-,-,-,-,2,0.22,-,-,-,-,-,-,-,-,-,-
Nagano,1986,22.83,165,,15,0.28,122,2.26,418,7.74,41,0.76,30,0.56,6,0.11,16,0.3,-,-,4,0.07,1,0.02,-,-,6,0.55,-,-,-,-,7,0.64,-,-,-,-
Gifu,862,9.91,64,,30,0.57,47,0.89,313,5.91,32,0.6,9,0.17,3,0.06,15,0.28,-,-,-,-,8,0.15,-,-,4,0.36,-,-,-,-,-,-,-,-,-,-
Shizuoka,2458,17.68,253,,39,0.44,244,2.74,1094,12.29,102,1.15,23,0.26,39,0.44,23,0.26,1,0.01,6,0.07,6,0.07,-,-,4,0.18,-,-,-,-,1,0.1,-,-,-,-
Aichi,3944,20.23,243,,109,0.6,320,1.77,1775,9.81,149,0.82,131,0.72,15,0.08,67,0.37,1,0.01,9,0.05,43,0.24,1,0.03,10,0.29,-,-,-,-,3,0.21,-,-,-,-
Mie,1403,19.49,116,,39,0.87,83,1.84,512,11.38,25,0.56,14,0.31,3,0.07,22,0.49,-,-,-,-,2,0.04,-,-,2,0.17,-,-,-,-,4,0.44,-,-,-,-
Shiga,1473,27.79,60,,11,0.34,66,2.06,239,7.47,21,0.66,11,0.34,8,0.25,12,0.38,-,-,6,0.19,9,0.28,-,-,1,0.13,-,-,-,-,1,0.14,-,-,-,-
Kyoto,3658,29.74,93,,38,0.51,90,1.22,557,7.53,64,0.86,50,0.68,19,0.26,16,0.22,-,-,-,-,18,0.24,-,-,8,0.44,-,-,-,-,-,-,-,-,-,-
Osaka,10321,33.62,507,,60,0.3,415,2.08,1549,7.75,216,1.08,64,0.32,29,0.15,71,0.36,2,0.01,6,0.03,38,0.19,-,-,10,0.19,-,-,-,-,-,-,-,-,2,0.12
Hyogo,6064,30.78,315,,72,0.57,229,1.8,1424,11.21,129,1.02,59,0.46,19,0.15,33,0.26,1,0.01,2,0.02,31,0.24,-,-,18,0.51,-,-,-,-,3,0.25,-,-,1,0.08
Nara,1711,31.69,93,,18,0.53,40,1.18,205,6.03,27,0.79,26,0.76,-,-,7,0.21,-,-,1,0.03,11,0.32,-,-,9,1,-,-,-,-,1,0.17,-,-,-,-
Wakayama,1007,20.14,57,,13,0.42,41,1.32,163,5.26,26,0.84,32,1.03,-,-,13,0.42,-,-,-,-,-,-,-,-,2,0.5,-,-,-,-,3,0.27,-,-,-,-
Tottori,558,19.24,39,,9,0.47,105,5.53,155,8.16,18,0.95,-,-,-,-,13,0.68,-,-,-,-,9,0.47,-,-,1,0.33,-,-,-,-,-,-,-,-,-,-
Shimane,186,4.89,28,,12,0.52,73,3.17,307,13.35,27,1.17,14,0.61,1,0.04,10,0.43,-,-,4,0.17,9,0.39,-,-,1,0.33,-,-,-,-,2,0.25,-,-,-,-
Okayama,1287,15.32,84,,21,0.39,50,0.93,689,12.76,65,1.2,30,0.56,8,0.15,17,0.31,1,0.02,3,0.06,9,0.17,-,-,2,0.17,-,-,-,-,-,-,-,-,-,-
Hiroshima,2123,18.62,135,,29,0.41,196,2.76,1066,15.01,80,1.13,77,1.08,1,0.01,31,0.44,-,-,4,0.06,23,0.32,-,-,4,0.21,-,-,1,0.05,4,0.19,-,-,1,0.05
Yamaguchi,451,6.54,101,,15,0.31,131,2.73,801,16.69,82,1.71,42,0.88,-,-,32,0.67,-,-,1,0.02,2,0.04,-,-,1,0.11,-,-,1,0.11,-,-,-,-,-,-
Tokushima,648,17.05,203,,10,0.43,19,0.83,228,9.91,29,1.26,6,0.26,-,-,14,0.61,-,-,-,-,2,0.09,-,-,3,0.75,-,-,-,-,-,-,-,-,-,-
Kagawa,1616,33.67,84,,15,0.52,64,2.21,265,9.14,16,0.55,21,0.72,1,0.03,7,0.24,-,-,4,0.14,-,-,-,-,-,-,-,-,-,-,6,1.2,-,-,-,-
Ehime,1481,24.28,76,,7,0.19,103,2.78,555,15,19,0.51,95,2.57,1,0.03,24,0.65,-,-,3,0.08,17,0.46,-,-,16,2,-,-,-,-,-,-,-,-,-,-
Kochi,451,9.4,49,,3,0.1,40,1.33,278,9.27,29,0.97,77,2.57,-,-,6,0.2,1,0.03,1,0.03,17,0.57,-,-,-,-,-,-,-,-,3,0.38,-,-,2,0.25
Fukuoka,7087,35.79,105,,69,0.58,484,4.03,1298,10.82,176,1.47,123,1.03,47,0.39,76,0.63,3,0.03,1,0.01,98,0.82,-,-,14,0.54,-,-,-,-,-,-,-,-,-,-
Saga,443,11.36,28,,14,0.61,64,2.78,220,9.57,15,0.65,45,1.96,10,0.43,14,0.61,1,0.04,4,0.17,21,0.91,-,-,-,-,-,-,-,-,3,0.5,-,-,3,0.5
Nagasaki,2390,34.14,37,,11,0.25,103,2.34,548,12.45,38,0.86,35,0.8,1,0.02,19,0.43,-,-,1,0.02,22,0.5,-,-,2,0.25,-,-,-,-,5,0.42,-,-,7,0.58
Kumamoto,1225,15.31,100,,19,0.38,111,2.22,1022,20.44,56,1.12,58,1.16,2,0.04,32,0.64,-,-,15,0.3,20,0.4,-,-,10,1.11,-,-,-,-,2,0.13,1,0.07,-,-
Oita,1292,22.28,56,,10,0.28,80,2.22,648,18,86,2.39,25,0.69,12,0.33,28,0.78,1,0.03,8,0.22,22,0.61,-,-,4,0.8,-,-,-,-,1,0.09,-,-,-,-
Miyazaki,1234,20.92,58,,36,1,98,2.72,767,21.31,65,1.81,12,0.33,2,0.06,29,0.81,-,-,7,0.19,5,0.14,1,0.17,9,1.5,-,-,-,-,-,-,-,-,1,0.14
Kagoshima,755,8.12,28,,44,0.8,168,3.05,1001,18.2,85,1.55,60,1.09,15,0.27,16,0.29,2,0.04,-,-,20,0.36,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Okinawa,1260,21.72,6,,38,1.12,47,1.38,127,3.74,34,1,65,1.91,1,0.03,8,0.24,4,0.12,6,0.18,92,2.71,3,0.3,12,1.2,1,0.14,2,0.29,3,0.43,-,-,-,-
