"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2nd week, 2017",,,,,,"Data collected as of January 18, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Saitama,5093,20.21,32,,35,0.22,301,1.87,1001,6.22,95,0.59,11,0.07,10,0.06,64,0.4,1,0.01,2,0.01,116,0.72,1,0.02,16,0.39,-,-,-,-,6,0.6,1,0.1,-,-
Chiba,4309,20.04,16,,10,0.07,276,2.04,795,5.89,52,0.39,13,0.1,10,0.07,47,0.35,1,0.01,-,-,36,0.27,2,0.06,23,0.66,-,-,1,0.11,5,0.56,-,-,-,-
Tokyo,6295,15.17,23,,66,0.25,348,1.32,1667,6.34,98,0.37,22,0.08,41,0.16,125,0.48,-,-,1,0,121,0.46,-,-,14,0.36,-,-,-,-,6,0.24,3,0.12,1,0.04
Kanagawa,5734,16.67,27,,39,0.18,247,1.15,1086,5.07,89,0.42,14,0.07,17,0.08,96,0.45,-,-,6,0.03,182,0.85,-,-,72,1.5,1,0.1,1,0.1,5,0.5,-,-,3,0.3
Niigata,967,10.51,35,,32,0.55,102,1.76,549,9.47,29,0.5,1,0.02,5,0.09,29,0.5,-,-,-,-,158,2.72,1,0.1,9,0.9,-,-,-,-,12,0.92,1,0.08,-,-
Toyama,479,9.98,24,,20,0.69,31,1.07,239,8.24,4,0.14,1,0.03,-,-,10,0.34,-,-,1,0.03,67,2.31,-,-,2,0.29,-,-,-,-,3,0.6,-,-,1,0.2
Ishikawa,639,13.31,-,,11,0.38,61,2.1,270,9.31,6,0.21,1,0.03,2,0.07,9,0.31,-,-,1,0.03,4,0.14,-,-,-,-,-,-,-,-,6,1.2,-,-,-,-
Fukui,624,19.5,7,,9,0.41,45,2.05,353,16.05,6,0.27,1,0.05,1,0.05,7,0.32,1,0.05,-,-,9,0.41,-,-,-,-,-,-,1,0.17,5,0.83,-,-,-,-
Yamanashi,719,17.54,5,,14,0.58,41,1.71,290,12.08,5,0.21,3,0.13,1,0.04,8,0.33,-,-,1,0.04,34,1.42,1,0.11,5,0.56,1,0.1,-,-,15,1.5,-,-,-,-
Nagano,1369,15.74,25,,1,0.02,81,1.5,526,9.74,12,0.22,8,0.15,6,0.11,11,0.2,-,-,1,0.02,145,2.69,-,-,4,0.36,-,-,-,-,7,0.64,-,-,-,-
Gifu,1827,21,14,,11,0.21,37,0.7,242,4.57,19,0.36,1,0.02,-,-,11,0.21,1,0.02,-,-,68,1.28,-,-,2,0.18,-,-,1,0.2,8,1.6,-,-,2,0.4
Shizuoka,2538,18.26,27,,22,0.25,135,1.52,506,5.69,24,0.27,6,0.07,3,0.03,28,0.31,-,-,1,0.01,50,0.56,1,0.05,12,0.57,-,-,1,0.1,11,1.1,2,0.2,-,-
Aichi,4824,24.74,54,,51,0.28,219,1.2,827,4.54,52,0.29,28,0.15,11,0.06,54,0.3,-,-,2,0.01,72,0.4,-,-,12,0.34,-,-,-,-,19,1.27,-,-,-,-
Mie,1291,17.93,35,,29,0.64,21,0.47,239,5.31,12,0.27,7,0.16,6,0.13,14,0.31,-,-,1,0.02,13,0.29,-,-,2,0.17,1,0.11,1,0.11,5,0.56,1,0.11,-,-
Shiga,835,15.75,10,,1,0.03,7,0.22,207,6.47,10,0.31,4,0.13,1,0.03,12,0.38,-,-,2,0.06,23,0.72,-,-,1,0.13,-,-,-,-,3,0.43,-,-,-,-
Kyoto,1633,13.06,12,,21,0.28,69,0.91,330,4.34,19,0.25,4,0.05,5,0.07,8,0.11,-,-,1,0.01,59,0.78,1,0.06,3,0.17,-,-,1,0.14,5,0.71,-,-,-,-
Osaka,3901,12.71,126,,68,0.34,236,1.19,974,4.89,84,0.42,27,0.14,3,0.02,91,0.46,-,-,9,0.05,246,1.24,1,0.02,14,0.27,-,-,-,-,16,0.94,-,-,-,-
Hyogo,2490,12.58,75,,52,0.41,131,1.02,840,6.56,55,0.43,17,0.13,14,0.11,37,0.29,1,0.01,2,0.02,129,1.01,-,-,18,0.51,1,0.09,1,0.09,9,0.82,-,-,-,-
Nara,671,12.43,26,,7,0.21,36,1.06,105,3.09,11,0.32,3,0.09,1,0.03,15,0.44,-,-,1,0.03,37,1.09,-,-,11,1.1,1,0.17,2,0.33,4,0.67,-,-,-,-
Wakayama,495,9.9,14,,9,0.29,12,0.39,143,4.61,13,0.42,1,0.03,4,0.13,10,0.32,-,-,1,0.03,71,2.29,1,0.25,1,0.25,-,-,1,0.09,5,0.45,-,-,-,-
Tottori,244,8.41,3,,5,0.26,79,4.16,77,4.05,9,0.47,1,0.05,1,0.05,3,0.16,-,-,-,-,23,1.21,-,-,2,0.4,-,-,-,-,2,0.4,-,-,-,-
Shimane,311,8.18,8,,5,0.22,38,1.65,167,7.26,10,0.43,7,0.3,12,0.52,5,0.22,2,0.09,-,-,32,1.39,-,-,1,0.33,-,-,-,-,4,0.5,-,-,-,-
Okayama,1441,17.15,25,,18,0.33,31,0.57,368,6.81,14,0.26,18,0.33,4,0.07,14,0.26,1,0.02,3,0.06,32,0.59,-,-,4,0.33,-,-,-,-,9,1.8,-,-,1,0.2
Hiroshima,1935,16.83,27,,35,0.49,93,1.29,373,5.18,43,0.6,14,0.19,16,0.22,28,0.39,-,-,3,0.04,32,0.44,-,-,14,0.74,-,-,-,-,10,0.48,-,-,1,0.05
Yamaguchi,856,12.59,34,,23,0.48,61,1.27,249,5.19,28,0.58,6,0.13,9,0.19,20,0.42,-,-,2,0.04,135,2.81,-,-,3,0.33,-,-,-,-,11,1.22,-,-,-,-
Tokushima,532,14.38,28,,8,0.35,19,0.83,183,7.96,8,0.35,12,0.52,4,0.17,13,0.57,1,0.04,1,0.04,23,1,-,-,1,0.25,-,-,-,-,1,0.14,-,-,-,-
Kagawa,667,14.19,13,,13,0.46,18,0.64,217,7.75,4,0.14,1,0.04,5,0.18,8,0.29,-,-,3,0.11,55,1.96,-,-,3,0.6,-,-,-,-,4,0.8,-,-,1,0.2
Ehime,988,16.2,23,,4,0.11,46,1.24,475,12.84,15,0.41,8,0.22,14,0.38,19,0.51,-,-,1,0.03,60,1.62,-,-,8,1,1,0.17,-,-,7,1.17,-,-,-,-
Kochi,684,14.25,23,,5,0.17,45,1.5,217,7.23,20,0.67,3,0.1,2,0.07,10,0.33,2,0.07,-,-,9,0.3,-,-,-,-,1,0.13,-,-,6,0.75,-,-,2,0.25
Fukuoka,2992,15.11,89,,51,0.43,266,2.22,1198,9.98,80,0.67,44,0.37,9,0.08,65,0.54,3,0.03,6,0.05,104,0.87,-,-,20,0.77,-,-,-,-,23,1.53,-,-,-,-
Saga,490,12.56,37,,14,0.61,42,1.83,130,5.65,8,0.35,14,0.61,3,0.13,12,0.52,-,-,-,-,20,0.87,-,-,3,0.75,1,0.17,-,-,3,0.5,-,-,-,-
Nagasaki,638,9.11,20,,2,0.05,131,2.98,246,5.59,15,0.34,18,0.41,1,0.02,15,0.34,2,0.05,2,0.05,35,0.8,-,-,8,1,-,-,-,-,4,0.33,-,-,-,-
Kumamoto,964,12.05,19,,12,0.24,63,1.26,646,12.92,49,0.98,27,0.54,4,0.08,32,0.64,-,-,22,0.44,59,1.18,-,-,20,2.22,-,-,-,-,9,0.6,-,-,2,0.13
Oita,976,16.83,15,,8,0.22,86,2.39,657,18.25,16,0.44,2,0.06,-,-,26,0.72,-,-,2,0.06,14,0.39,-,-,3,0.6,-,-,-,-,5,0.45,-,-,1,0.09
Miyazaki,1003,17,23,,11,0.31,53,1.47,549,15.25,26,0.72,24,0.67,20,0.56,19,0.53,-,-,1,0.03,12,0.33,1,0.2,5,1,-,-,-,-,3,0.43,-,-,-,-
Kagoshima,1043,11.22,32,,35,0.64,82,1.49,559,10.16,33,0.6,25,0.45,2,0.04,15,0.27,-,-,2,0.04,123,2.24,-,-,3,0.43,-,-,-,-,3,0.25,-,-,-,-
Okinawa,982,16.93,8,,12,0.35,35,1.03,194,5.71,15,0.44,-,-,-,-,12,0.35,2,0.06,2,0.06,9,0.26,-,-,8,0.89,-,-,1,0.14,5,0.71,-,-,-,-
