"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43rd week, 2018",,,,,,"Data collected as of October 31, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Mie,81,1.13,42,0.93,5,0.11,56,1.24,169,3.76,10,0.22,28,0.62,8,0.18,17,0.38,18,0.4,2,0.04,-,-,-,-,-,-,1,0.11,2,0.22,-,-,-,-
Shiga,3,0.06,26,0.81,-,-,42,1.31,90,2.81,4,0.13,41,1.28,5,0.16,5,0.16,6,0.19,3,0.09,-,-,-,-,-,-,-,-,1,0.14,-,-,-,-
Kyoto,9,0.07,42,0.55,18,0.23,92,1.19,268,3.48,16,0.21,28,0.36,8,0.1,25,0.32,22,0.29,3,0.04,-,-,12,0.67,-,-,-,-,-,-,-,-,-,-
Osaka,90,0.3,248,1.24,107,0.54,407,2.04,678,3.39,62,0.31,169,0.85,39,0.2,71,0.36,73,0.37,18,0.09,-,-,48,0.92,-,-,1,0.06,4,0.24,-,-,-,-
Hyogo,15,0.08,131,1.02,28,0.22,172,1.33,522,4.05,60,0.47,108,0.84,18,0.14,31,0.24,43,0.33,7,0.05,-,-,26,0.74,-,-,1,0.07,1,0.07,-,-,1,0.07
Nara,27,0.49,54,1.59,16,0.47,45,1.32,100,2.94,13,0.38,45,1.32,4,0.12,15,0.44,13,0.38,4,0.12,-,-,9,0.9,-,-,-,-,6,1,-,-,-,-
Wakayama,1,0.02,26,0.87,5,0.17,15,0.5,59,1.97,10,0.33,27,0.9,5,0.17,14,0.47,9,0.3,2,0.07,-,-,-,-,-,-,-,-,3,0.27,-,-,-,-
Tottori,1,0.03,21,1.11,5,0.26,59,3.11,75,3.95,3,0.16,48,2.53,-,-,3,0.16,17,0.89,-,-,-,-,2,0.4,-,-,-,-,1,0.2,-,-,-,-
Shimane,3,0.08,18,0.78,9,0.39,35,1.52,84,3.65,3,0.13,84,3.65,-,-,10,0.43,10,0.43,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Okayama,13,0.15,29,0.54,15,0.28,58,1.07,213,3.94,19,0.35,22,0.41,4,0.07,19,0.35,16,0.3,7,0.13,-,-,11,0.92,1,0.2,1,0.2,-,-,-,-,-,-
Hiroshima,14,0.12,70,0.97,16,0.22,138,1.92,317,4.4,19,0.26,49,0.68,2,0.03,25,0.35,20,0.28,10,0.14,1,0.05,16,0.84,-,-,-,-,5,0.24,-,-,-,-
Yamaguchi,10,0.15,46,0.98,9,0.19,112,2.38,257,5.47,5,0.11,50,1.06,10,0.21,22,0.47,19,0.4,-,-,-,-,13,1.44,-,-,-,-,2,0.22,-,-,-,-
Tokushima,-,-,37,1.61,3,0.13,22,0.96,102,4.43,1,0.04,15,0.65,5,0.22,19,0.83,6,0.26,2,0.09,-,-,3,0.75,-,-,-,-,-,-,-,-,-,-
Kagawa,11,0.23,19,0.68,9,0.32,43,1.54,100,3.57,1,0.04,33,1.18,1,0.04,17,0.61,29,1.04,1,0.04,-,-,2,0.4,-,-,-,-,-,-,-,-,-,-
Ehime,18,0.3,40,1.08,5,0.14,67,1.81,163,4.41,13,0.35,80,2.16,4,0.11,18,0.49,41,1.11,3,0.08,-,-,13,1.63,-,-,-,-,5,0.83,-,-,-,-
Kochi,-,-,27,0.9,4,0.13,39,1.3,48,1.6,6,0.2,16,0.53,7,0.23,10,0.33,11,0.37,2,0.07,-,-,-,-,-,-,-,-,1,0.13,-,-,-,-
Fukuoka,51,0.26,84,0.7,90,0.75,364,3.03,912,7.6,36,0.3,113,0.94,34,0.28,89,0.74,41,0.34,43,0.36,1,0.04,22,0.85,2,0.13,1,0.07,1,0.07,-,-,-,-
Saga,-,-,27,1.17,10,0.43,30,1.3,116,5.04,7,0.3,14,0.61,7,0.3,11,0.48,-,-,1,0.04,-,-,2,0.5,-,-,1,0.17,-,-,1,0.17,-,-
Nagasaki,1,0.01,15,0.34,15,0.34,65,1.48,153,3.48,19,0.43,28,0.64,2,0.05,18,0.41,2,0.05,6,0.14,-,-,4,0.5,1,0.08,2,0.17,1,0.08,-,-,-,-
Kumamoto,36,0.45,53,1.06,12,0.24,84,1.68,327,6.54,4,0.08,34,0.68,-,-,32,0.64,23,0.46,6,0.12,-,-,14,1.56,-,-,-,-,-,-,-,-,1,0.07
Oita,3,0.05,14,0.39,15,0.42,35,0.97,319,8.86,23,0.64,30,0.83,1,0.03,21,0.58,32,0.89,21,0.58,-,-,8,1.6,-,-,-,-,3,0.27,-,-,-,-
Miyazaki,-,-,31,0.89,24,0.69,68,1.94,304,8.69,11,0.31,38,1.09,5,0.14,28,0.8,35,1,8,0.23,-,-,20,3.33,-,-,-,-,-,-,-,-,-,-
Kagoshima,10,0.11,53,0.98,65,1.2,134,2.48,263,4.87,13,0.24,10,0.19,10,0.19,31,0.57,47,0.87,16,0.3,-,-,12,1.71,1,0.08,-,-,1,0.08,-,-,-,-
Okinawa,122,2.1,3,0.09,10,0.29,37,1.09,125,3.68,17,0.5,104,3.06,14,0.41,8,0.24,7,0.21,3,0.09,3,0.33,24,2.67,2,0.29,-,-,1,0.14,-,-,-,-
