"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12th week, 2016",,,,,,"Data collected as of March 30, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,68369,13.81,624,,674,0.21,6326,2,15396,4.88,1013,0.32,78,0.02,908,0.29,1080,0.34,20,0.01,45,0.01,2532,0.8,6,0.01,319,0.47,4,0.01,14,0.03,165,0.35,4,0.01,260,0.55
Hokkaido,4866,21.53,21,,13,0.09,516,3.63,315,2.22,54,0.38,4,0.03,72,0.51,24,0.17,-,-,-,-,238,1.68,-,-,5,0.18,1,0.04,-,-,6,0.26,-,-,9,0.39
Aomori,1096,16.86,-,,3,0.07,74,1.76,151,3.6,6,0.14,-,-,4,0.1,13,0.31,-,-,-,-,39,0.93,-,-,2,0.18,-,-,1,0.17,5,0.83,-,-,3,0.5
Iwate,1345,20.69,3,,3,0.08,125,3.13,189,4.73,13,0.33,2,0.05,3,0.08,9,0.23,-,-,-,-,9,0.23,-,-,6,0.43,-,-,-,-,5,0.26,-,-,4,0.21
Miyagi,1461,15.38,2,,5,0.08,124,2.1,255,4.32,12,0.2,-,-,14,0.24,30,0.51,1,0.02,-,-,15,0.25,-,-,2,0.17,-,-,-,-,5,0.42,-,-,2,0.17
Akita,1058,19.59,-,,10,0.29,49,1.4,72,2.06,4,0.11,-,-,35,1,7,0.2,-,-,-,-,6,0.17,-,-,4,0.57,-,-,-,-,6,0.75,-,-,7,0.88
Yamagata,973,20.27,-,,9,0.3,111,3.7,160,5.33,8,0.27,-,-,35,1.17,9,0.3,1,0.03,-,-,88,2.93,-,-,-,-,-,-,1,0.1,-,-,-,-,-,-
Fukushima,1122,14.57,6,,11,0.24,79,1.72,93,2.02,18,0.39,1,0.02,14,0.3,21,0.46,-,-,-,-,3,0.07,-,-,9,0.75,-,-,-,-,3,0.43,-,-,-,-
Ibaraki,1280,10.67,2,,10,0.13,129,1.72,365,4.87,24,0.32,3,0.04,10,0.13,25,0.33,1,0.01,1,0.01,55,0.73,-,-,7,0.41,-,-,-,-,2,0.15,-,-,1,0.08
Tochigi,712,9.37,-,,5,0.1,47,0.98,88,1.83,12,0.25,1,0.02,17,0.35,23,0.48,-,-,-,-,34,0.71,-,-,7,0.58,-,-,-,-,4,0.57,-,-,-,-
Gunma,918,9.77,1,,5,0.09,137,2.4,214,3.75,19,0.33,-,-,18,0.32,17,0.3,-,-,-,-,9,0.16,-,-,4,0.29,-,-,-,-,2,0.25,-,-,-,-
Saitama,2802,11.08,9,,27,0.17,355,2.22,643,4.02,92,0.58,4,0.03,33,0.21,57,0.36,1,0.01,5,0.03,159,0.99,1,0.02,24,0.59,-,-,-,-,5,0.5,-,-,3,0.3
Chiba,2451,11.45,5,,11,0.08,350,2.59,574,4.25,48,0.36,1,0.01,30,0.22,33,0.24,1,0.01,1,0.01,157,1.16,1,0.03,18,0.55,-,-,3,0.33,1,0.11,-,-,-,-
Tokyo,3848,9.34,25,,31,0.12,589,2.27,1303,5.03,83,0.32,18,0.07,35,0.14,90,0.35,-,-,4,0.02,109,0.42,2,0.05,14,0.36,1,0.04,-,-,5,0.2,-,-,5,0.2
Kanagawa,2590,7.66,14,,23,0.11,315,1.48,919,4.31,83,0.39,9,0.04,11,0.05,95,0.45,1,0,1,0,125,0.59,-,-,35,0.74,-,-,2,0.22,3,0.33,-,-,2,0.22
Niigata,1860,19.79,5,,22,0.37,159,2.69,270,4.58,19,0.32,-,-,13,0.22,24,0.41,-,-,-,-,70,1.19,-,-,6,0.6,-,-,-,-,-,-,1,0.08,2,0.15
Toyama,778,16.21,5,,13,0.45,83,2.86,124,4.28,3,0.1,-,-,9,0.31,12,0.41,-,-,2,0.07,14,0.48,-,-,-,-,-,-,-,-,5,1,1,0.2,2,0.4
Ishikawa,945,19.69,1,,11,0.38,60,2.07,131,4.52,4,0.14,2,0.07,27,0.93,8,0.28,-,-,-,-,61,2.1,-,-,1,0.14,-,-,-,-,6,1.2,-,-,1,0.2
Fukui,777,24.28,2,,4,0.18,42,1.91,128,5.82,11,0.5,1,0.05,20,0.91,8,0.36,-,-,-,-,5,0.23,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Yamanashi,450,11.25,3,,-,-,51,2.13,81,3.38,4,0.17,-,-,6,0.25,7,0.29,-,-,-,-,3,0.13,-,-,3,0.33,-,-,-,-,-,-,-,-,1,0.1
Nagano,1484,17.06,5,,2,0.04,114,2.11,173,3.2,7,0.13,-,-,16,0.3,16,0.3,-,-,-,-,24,0.44,-,-,2,0.18,-,-,-,-,2,0.18,-,-,10,0.91
Gifu,1464,16.83,5,,6,0.11,56,1.06,158,2.98,3,0.06,-,-,7,0.13,15,0.28,-,-,1,0.02,14,0.26,-,-,2,0.18,-,-,4,0.8,5,1,-,-,1,0.2
Shizuoka,1672,12.03,12,,28,0.31,202,2.27,342,3.84,23,0.26,-,-,23,0.26,34,0.38,1,0.01,1,0.01,67,0.75,-,-,4,0.18,-,-,-,-,8,0.8,2,0.2,-,-
