"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"46th week, 2013",,,,,,"Data collected as of November 20, 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,710,0.14,4033,,1322,0.42,4278,1.36,18096,5.74,3320,1.05,2146,0.68,188,0.06,1719,0.55,35,0.01,254,0.08,789,0.25,14,0.02,381,0.56,9,0.02,22,0.05,185,0.39,20,0.04,4,0.01
Hokkaido,161,0.71,214,,71,0.5,395,2.76,660,4.62,202,1.41,135,0.94,9,0.06,46,0.32,-,-,25,0.17,19,0.13,-,-,11,0.38,-,-,1,0.04,7,0.3,-,-,-,-
Aomori,1,0.02,72,,23,0.56,31,0.76,64,1.56,73,1.78,10,0.24,1,0.02,18,0.44,-,-,3,0.07,12,0.29,-,-,4,0.36,-,-,-,-,8,1.33,-,-,-,-
Iwate,17,0.27,104,,9,0.23,61,1.53,91,2.28,76,1.9,15,0.38,1,0.03,18,0.45,-,-,2,0.05,33,0.83,1,0.07,3,0.21,-,-,-,-,27,1.42,-,-,-,-
Miyagi,-,-,61,,4,0.07,93,1.6,188,3.24,68,1.17,64,1.1,30,0.52,37,0.64,-,-,2,0.03,26,0.45,-,-,5,0.42,1,0.08,-,-,16,1.33,-,-,-,-
Akita,7,0.13,27,,5,0.14,44,1.26,71,2.03,18,0.51,6,0.17,-,-,10,0.29,-,-,8,0.23,4,0.11,-,-,1,0.14,-,-,-,-,2,0.25,-,-,-,-
Yamagata,2,0.04,84,,10,0.33,169,5.63,94,3.13,17,0.57,23,0.77,-,-,18,0.6,-,-,2,0.07,6,0.2,-,-,9,1.13,1,0.1,1,0.1,5,0.5,1,0.1,-,-
Fukushima,4,0.05,97,,8,0.18,53,1.18,136,3.02,31,0.69,29,0.64,3,0.07,28,0.62,3,0.07,8,0.18,33,0.73,1,0.08,3,0.25,-,-,-,-,6,0.86,1,0.14,-,-
Ibaraki,19,0.16,67,,15,0.2,80,1.07,381,5.08,50,0.67,22,0.29,1,0.01,29,0.39,1,0.01,6,0.08,4,0.05,1,0.06,10,0.59,-,-,1,0.08,4,0.31,-,-,-,-
Tochigi,11,0.14,135,,2,0.04,27,0.56,107,2.23,30,0.63,8,0.17,-,-,22,0.46,-,-,3,0.06,7,0.15,-,-,11,0.92,-,-,-,-,11,1.57,3,0.43,-,-
Gunma,5,0.05,160,,9,0.15,81,1.35,339,5.65,64,1.07,25,0.42,1,0.02,24,0.4,1,0.02,1,0.02,5,0.08,-,-,16,1.23,-,-,1,0.13,5,0.63,-,-,-,-
Saitama,28,0.11,214,,64,0.41,259,1.65,1060,6.75,148,0.94,67,0.43,7,0.04,98,0.62,1,0.01,6,0.04,43,0.27,1,0.02,18,0.44,-,-,-,-,7,0.7,1,0.1,1,0.1
Chiba,27,0.13,77,,45,0.34,223,1.66,623,4.65,108,0.81,81,0.6,8,0.06,67,0.5,5,0.04,7,0.05,32,0.24,2,0.06,15,0.45,-,-,-,-,3,0.33,-,-,-,-
Tokyo,52,0.13,245,,128,0.49,386,1.48,1840,7.08,235,0.9,95,0.37,34,0.13,168,0.65,-,-,23,0.09,44,0.17,-,-,10,0.27,-,-,3,0.12,12,0.48,1,0.04,-,-
