"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"24th week, 2017",,,,,,"Data collected as of June 21, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Hiroshima,6,0.05,4,,56,0.78,258,3.58,497,6.9,25,0.35,333,4.63,6,0.08,24,0.33,1,0.01,25,0.35,19,0.26,-,-,19,1,-,-,-,-,1,0.05,-,-,1,0.05
Yamaguchi,10,0.15,5,,28,0.58,168,3.5,314,6.54,16,0.33,109,2.27,2,0.04,44,0.92,4,0.08,42,0.88,39,0.81,-,-,8,0.89,-,-,-,-,1,0.11,-,-,1,0.11
Tokushima,2,0.05,4,,36,1.57,93,4.04,163,7.09,1,0.04,25,1.09,1,0.04,15,0.65,-,-,37,1.61,11,0.48,-,-,1,0.25,-,-,-,-,-,-,-,-,1,0.14
Kagawa,-,-,8,,21,0.75,75,2.68,257,9.18,8,0.29,240,8.57,1,0.04,15,0.54,-,-,48,1.71,20,0.71,-,-,5,1,-,-,-,-,-,-,-,-,-,-
Ehime,12,0.2,1,,20,0.54,170,4.59,357,9.65,12,0.32,114,3.08,6,0.16,20,0.54,-,-,15,0.41,47,1.27,-,-,10,1.25,-,-,-,-,-,-,-,-,1,0.17
Kochi,-,-,1,,6,0.2,75,2.5,100,3.33,16,0.53,232,7.73,4,0.13,17,0.57,1,0.03,31,1.03,7,0.23,-,-,1,0.33,-,-,1,0.13,2,0.25,-,-,4,0.5
Fukuoka,71,0.36,21,,91,0.76,669,5.58,988,8.23,74,0.62,483,4.03,11,0.09,102,0.85,5,0.04,412,3.43,79,0.66,-,-,16,0.62,-,-,-,-,2,0.13,-,-,-,-
Saga,2,0.05,1,,18,0.78,56,2.43,101,4.39,7,0.3,92,4,2,0.09,29,1.26,-,-,22,0.96,2,0.09,-,-,-,-,-,-,-,-,2,0.33,-,-,2,0.33
Nagasaki,33,0.47,-,,12,0.27,186,4.23,223,5.07,10,0.23,148,3.36,2,0.05,22,0.5,3,0.07,36,0.82,17,0.39,-,-,4,0.5,-,-,-,-,2,0.17,-,-,17,1.42
Kumamoto,29,0.36,7,,24,0.48,193,3.86,423,8.46,21,0.42,196,3.92,4,0.08,52,1.04,6,0.12,69,1.38,21,0.42,-,-,10,1.11,-,-,-,-,2,0.13,-,-,6,0.4
Oita,30,0.52,-,,32,0.89,205,5.69,509,14.14,22,0.61,75,2.08,1,0.03,20,0.56,1,0.03,38,1.06,20,0.56,-,-,-,-,-,-,-,-,-,-,-,-,1,0.09
Miyazaki,8,0.14,3,,15,0.43,112,3.2,267,7.63,21,0.6,218,6.23,-,-,30,0.86,-,-,35,1,8,0.23,-,-,19,3.17,-,-,-,-,-,-,-,-,2,0.29
Kagoshima,160,1.72,18,,138,2.51,131,2.38,591,10.75,17,0.31,141,2.56,7,0.13,30,0.55,-,-,33,0.6,111,2.02,-,-,14,2,1,0.08,1,0.08,1,0.08,-,-,1,0.08
Okinawa,376,6.48,96,,31,0.91,34,1,128,3.76,10,0.29,43,1.26,1,0.03,4,0.12,3,0.09,26,0.76,5,0.15,-,-,7,0.78,-,-,1,0.14,9,1.29,-,-,-,-
