"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43rd week, 2016",,,,,,"Data collected as of November 2, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Saitama,142,0.56,263,,29,0.18,317,1.97,832,5.17,85,0.53,181,1.12,10,0.06,74,0.46,2,0.01,31,0.19,165,1.02,-,-,49,1.2,-,-,-,-,29,2.9,-,-,1,0.1
Chiba,96,0.45,112,,23,0.17,342,2.53,639,4.73,49,0.36,286,2.12,15,0.11,55,0.41,4,0.03,40,0.3,79,0.59,-,-,17,0.5,1,0.11,1,0.11,16,1.78,-,-,-,-
Tokyo,159,0.39,302,,63,0.24,453,1.75,1674,6.46,93,0.36,338,1.31,25,0.1,141,0.54,3,0.01,90,0.35,187,0.72,-,-,27,0.69,-,-,1,0.04,46,1.84,1,0.04,4,0.16
Kanagawa,119,0.36,160,,36,0.17,261,1.23,1509,7.12,89,0.42,258,1.22,7,0.03,78,0.37,3,0.01,48,0.23,228,1.08,-,-,84,1.79,1,0.1,1,0.1,15,1.5,-,-,-,-
Niigata,13,0.14,185,,18,0.31,97,1.67,142,2.45,27,0.47,13,0.22,8,0.14,33,0.57,4,0.07,19,0.33,172,2.97,-,-,2,0.2,-,-,-,-,12,0.92,1,0.08,-,-
Toyama,24,0.51,52,,2,0.07,24,0.83,104,3.59,5,0.17,12,0.41,1,0.03,9,0.31,-,-,7,0.24,74,2.55,-,-,-,-,-,-,-,-,10,2,-,-,-,-
Ishikawa,9,0.19,79,,13,0.45,60,2.07,172,5.93,6,0.21,20,0.69,1,0.03,11,0.38,-,-,5,0.17,19,0.66,-,-,1,0.14,-,-,1,0.2,10,2,-,-,-,-
Fukui,53,1.66,66,,15,0.68,30,1.36,92,4.18,4,0.18,6,0.27,2,0.09,6,0.27,1,0.05,2,0.09,9,0.41,-,-,-,-,-,-,-,-,11,1.83,-,-,-,-
Yamanashi,6,0.15,46,,7,0.29,35,1.46,63,2.63,5,0.21,23,0.96,1,0.04,11,0.46,-,-,8,0.33,21,0.88,-,-,6,0.67,1,0.1,-,-,17,1.7,-,-,-,-
Nagano,11,0.13,81,,4,0.07,76,1.41,168,3.11,18,0.33,32,0.59,6,0.11,12,0.22,2,0.04,24,0.44,76,1.41,-,-,22,2,-,-,-,-,12,1.09,-,-,-,-
Gifu,24,0.28,67,,8,0.15,45,0.87,84,1.62,5,0.1,27,0.52,4,0.08,13,0.25,1,0.02,11,0.21,45,0.87,-,-,11,1,-,-,-,-,19,3.8,-,-,-,-
Shizuoka,35,0.25,158,,11,0.12,205,2.3,331,3.72,17,0.19,81,0.91,1,0.01,32,0.36,-,-,23,0.26,61,0.69,-,-,13,0.62,1,0.1,1,0.1,21,2.1,1,0.1,-,-
Aichi,49,0.25,282,,27,0.15,226,1.25,653,3.61,51,0.28,147,0.81,20,0.11,58,0.32,3,0.02,42,0.23,91,0.5,-,-,34,1,3,0.21,1,0.07,35,2.5,-,-,1,0.07
Mie,6,0.08,81,,11,0.24,63,1.4,351,7.8,17,0.38,12,0.27,14,0.31,26,0.58,-,-,5,0.11,18,0.4,-,-,1,0.08,2,0.22,-,-,9,1,1,0.11,-,-
Shiga,8,0.15,20,,4,0.13,29,0.94,146,4.71,11,0.35,39,1.26,1,0.03,12,0.39,-,-,7,0.23,29,0.94,-,-,-,-,-,-,1,0.14,7,1,-,-,-,-
Kyoto,23,0.18,86,,21,0.28,54,0.71,405,5.33,27,0.36,46,0.61,2,0.03,22,0.29,-,-,8,0.11,72,0.95,-,-,3,0.17,-,-,-,-,8,1.14,-,-,-,-
Osaka,50,0.16,434,,76,0.38,318,1.59,1011,5.06,49,0.25,109,0.55,7,0.04,82,0.41,2,0.01,40,0.2,365,1.83,1,0.02,30,0.58,-,-,1,0.06,44,2.59,-,-,-,-
Hyogo,35,0.18,200,,33,0.26,86,0.68,809,6.37,56,0.44,64,0.5,11,0.09,62,0.49,2,0.02,27,0.21,184,1.45,-,-,16,0.46,1,0.09,1,0.09,13,1.18,-,-,-,-
Nara,12,0.22,72,,8,0.24,43,1.26,227,6.68,14,0.41,17,0.5,2,0.06,15,0.44,-,-,1,0.03,33,0.97,-,-,20,2,1,0.17,-,-,9,1.5,-,-,-,-
Wakayama,4,0.08,60,,8,0.26,16,0.52,102,3.29,6,0.19,4,0.13,3,0.1,10,0.32,-,-,6,0.19,53,1.71,-,-,1,0.25,-,-,-,-,10,0.91,-,-,2,0.18
Tottori,1,0.03,64,,5,0.26,72,3.79,109,5.74,9,0.47,12,0.63,3,0.16,10,0.53,-,-,3,0.16,21,1.11,-,-,8,1.6,-,-,-,-,4,0.8,-,-,-,-
Shimane,18,0.47,98,,9,0.39,52,2.26,251,10.91,10,0.43,30,1.3,9,0.39,4,0.17,-,-,1,0.04,27,1.17,-,-,-,-,-,-,1,0.13,15,1.88,-,-,-,-
Okayama,9,0.11,70,,2,0.04,53,0.98,389,7.2,20,0.37,50,0.93,3,0.06,27,0.5,2,0.04,2,0.04,34,0.63,-,-,4,0.33,-,-,2,0.4,4,0.8,-,-,-,-
Hiroshima,40,0.35,98,,27,0.38,107,1.49,800,11.11,41,0.57,75,1.04,7,0.1,29,0.4,-,-,33,0.46,44,0.61,-,-,16,0.84,-,-,-,-,9,0.43,-,-,-,-
Yamaguchi,25,0.37,95,,14,0.29,103,2.15,355,7.4,13,0.27,8,0.17,11,0.23,17,0.35,1,0.02,33,0.69,70,1.46,-,-,2,0.22,-,-,2,0.22,18,2,-,-,1,0.11
Tokushima,-,-,116,,2,0.09,15,0.65,121,5.26,2,0.09,17,0.74,9,0.39,16,0.7,-,-,5,0.22,43,1.87,-,-,-,-,-,-,-,-,3,0.43,-,-,-,-
Kagawa,9,0.19,53,,10,0.36,27,0.96,149,5.32,5,0.18,11,0.39,4,0.14,11,0.39,3,0.11,3,0.11,46,1.64,-,-,1,0.2,-,-,-,-,6,1.2,-,-,-,-
Ehime,26,0.43,132,,4,0.11,83,2.24,273,7.38,18,0.49,78,2.11,13,0.35,30,0.81,1,0.03,25,0.68,44,1.19,-,-,13,1.63,-,-,-,-,6,1,-,-,-,-
Kochi,-,-,45,,33,1.1,34,1.13,123,4.1,12,0.4,19,0.63,5,0.17,13,0.43,3,0.1,12,0.4,18,0.6,-,-,-,-,-,-,-,-,9,1.13,-,-,-,-
Fukuoka,87,0.44,242,,55,0.46,311,2.59,835,6.96,58,0.48,258,2.15,5,0.04,75,0.63,6,0.05,61,0.51,129,1.08,-,-,23,0.88,1,0.07,4,0.27,27,1.8,-,-,-,-
Saga,4,0.1,31,,6,0.26,51,2.22,67,2.91,5,0.22,26,1.13,1,0.04,19,0.83,-,-,10,0.43,17,0.74,-,-,16,4,-,-,-,-,5,0.83,-,-,-,-
Nagasaki,39,0.56,54,,7,0.16,69,1.57,205,4.66,11,0.25,69,1.57,4,0.09,21,0.48,-,-,30,0.68,61,1.39,-,-,15,1.88,1,0.08,-,-,13,1.08,-,-,-,-
Kumamoto,2,0.03,107,,8,0.16,41,0.82,437,8.74,17,0.34,149,2.98,3,0.06,43,0.86,1,0.02,45,0.9,108,2.16,-,-,33,3.67,-,-,3,0.2,16,1.07,-,-,-,-
Oita,13,0.22,97,,11,0.31,98,2.72,317,8.81,26,0.72,52,1.44,1,0.03,24,0.67,2,0.06,20,0.56,15,0.42,-,-,4,0.8,-,-,1,0.09,10,0.91,-,-,-,-
Miyazaki,-,-,61,,22,0.61,37,1.03,307,8.53,12,0.33,167,4.64,23,0.64,31,0.86,-,-,26,0.72,22,0.61,-,-,12,2.4,-,-,-,-,2,0.29,-,-,-,-
Kagoshima,69,0.74,30,,18,0.33,77,1.4,470,8.55,19,0.35,188,3.42,4,0.07,32,0.58,1,0.02,21,0.38,97,1.76,-,-,12,1.71,1,0.08,-,-,8,0.67,-,-,-,-
Okinawa,661,11.4,11,,11,0.32,19,0.56,119,3.5,9,0.26,18,0.53,1,0.03,17,0.5,6,0.18,4,0.12,10,0.29,-,-,7,0.78,-,-,4,0.57,4,0.57,-,-,-,-
