"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39th week, 2015",,,,,,"Data collected as of September 30, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,239,0.05,1997,,562,0.18,2954,0.94,6324,2.01,770,0.25,7562,2.41,923,0.29,1090,0.35,38,0.01,1079,0.34,1427,0.45,7,0.01,579,0.84,12,0.03,18,0.04,237,0.5,5,0.01,2,0
Hokkaido,2,0.01,128,,39,0.27,204,1.44,96,0.68,60,0.42,515,3.63,43,0.3,29,0.2,-,-,131,0.92,92,0.65,-,-,7,0.25,-,-,-,-,8,0.35,-,-,-,-
Aomori,-,-,20,,1,0.02,22,0.52,40,0.95,7,0.17,167,3.98,7,0.17,16,0.38,-,-,14,0.33,3,0.07,-,-,1,0.09,1,0.17,-,-,7,1.17,-,-,-,-
Iwate,1,0.02,30,,-,-,49,1.23,62,1.55,14,0.35,136,3.4,7,0.18,11,0.28,-,-,15,0.38,1,0.03,1,0.07,2,0.14,1,0.05,-,-,6,0.32,-,-,-,-
Miyagi,-,-,45,,5,0.08,60,1.02,86,1.46,10,0.17,445,7.54,7,0.12,28,0.47,-,-,45,0.76,4,0.07,-,-,4,0.33,-,-,-,-,4,0.33,-,-,-,-
Akita,1,0.02,12,,2,0.06,25,0.71,32,0.91,4,0.11,86,2.46,12,0.34,9,0.26,-,-,6,0.17,4,0.11,-,-,1,0.14,-,-,-,-,3,0.38,-,-,-,-
Yamagata,-,-,52,,5,0.17,44,1.52,40,1.38,12,0.41,127,4.38,13,0.45,12,0.41,-,-,17,0.59,21,0.72,-,-,-,-,1,0.1,-,-,1,0.1,-,-,-,-
Fukushima,2,0.03,61,,4,0.09,52,1.13,48,1.04,17,0.37,126,2.74,21,0.46,20,0.43,-,-,23,0.5,12,0.26,-,-,6,0.5,-,-,-,-,3,0.43,-,-,-,-
Ibaraki,-,-,18,,12,0.16,92,1.23,201,2.68,14,0.19,208,2.77,24,0.32,21,0.28,2,0.03,28,0.37,66,0.88,-,-,21,1.24,-,-,-,-,3,0.23,-,-,-,-
Tochigi,2,0.03,4,,-,-,31,0.65,50,1.04,8,0.17,94,1.96,12,0.25,16,0.33,1,0.02,6,0.13,24,0.5,-,-,11,0.92,-,-,-,-,1,0.14,-,-,-,-
Gunma,1,0.01,4,,6,0.1,67,1.12,113,1.88,27,0.45,116,1.93,12,0.2,17,0.28,-,-,16,0.27,21,0.35,-,-,24,1.71,-,-,1,0.13,2,0.25,-,-,-,-
Saitama,3,0.01,51,,42,0.27,148,0.94,338,2.14,39,0.25,376,2.38,51,0.32,50,0.32,-,-,59,0.37,89,0.56,-,-,29,0.71,-,-,1,0.1,3,0.3,-,-,-,-
Chiba,12,0.06,62,,16,0.12,157,1.17,249,1.86,18,0.13,502,3.75,48,0.36,29,0.22,-,-,61,0.46,74,0.55,-,-,30,0.88,-,-,-,-,1,0.11,-,-,-,-
Tokyo,16,0.04,209,,47,0.18,175,0.67,517,1.99,73,0.28,594,2.28,52,0.2,93,0.36,2,0.01,89,0.34,78,0.3,-,-,25,0.64,2,0.08,2,0.08,21,0.84,1,0.04,-,-
Kanagawa,6,0.02,53,,16,0.08,120,0.61,340,1.73,64,0.32,590,2.99,23,0.12,55,0.28,1,0.01,58,0.29,65,0.33,-,-,48,1.02,-,-,-,-,3,0.33,-,-,-,-
Niigata,4,0.04,61,,10,0.17,38,0.63,115,1.92,7,0.12,268,4.47,5,0.08,27,0.45,1,0.02,51,0.85,16,0.27,-,-,5,0.5,-,-,-,-,3,0.23,3,0.23,-,-
Toyama,-,-,2,,1,0.03,31,1.07,63,2.17,6,0.21,44,1.52,1,0.03,9,0.31,-,-,14,0.48,5,0.17,-,-,1,0.14,-,-,-,-,6,1.2,-,-,-,-
Ishikawa,1,0.02,20,,7,0.24,39,1.34,37,1.28,14,0.48,19,0.66,-,-,8,0.28,1,0.03,-,-,54,1.86,-,-,1,0.14,-,-,-,-,3,0.6,-,-,-,-
Fukui,-,-,12,,4,0.18,26,1.18,63,2.86,2,0.09,16,0.73,7,0.32,8,0.36,2,0.09,6,0.27,14,0.64,-,-,-,-,1,0.17,-,-,-,-,-,-,-,-
Yamanashi,1,0.03,1,,1,0.04,21,0.88,24,1,1,0.04,29,1.21,6,0.25,7,0.29,1,0.04,4,0.17,2,0.08,-,-,4,0.44,-,-,-,-,2,0.2,-,-,-,-
Nagano,2,0.02,5,,2,0.04,48,0.89,73,1.35,13,0.24,183,3.39,14,0.26,11,0.2,2,0.04,26,0.48,3,0.06,-,-,2,0.18,-,-,-,-,11,1,-,-,-,-
Gifu,2,0.02,14,,5,0.09,22,0.42,65,1.23,4,0.08,95,1.79,15,0.28,10,0.19,1,0.02,10,0.19,8,0.15,-,-,1,0.09,-,-,-,-,11,2.2,-,-,-,-
Shizuoka,2,0.01,38,,23,0.26,180,2.02,178,2,23,0.26,125,1.4,23,0.26,28,0.31,-,-,16,0.18,64,0.72,1,0.05,9,0.41,1,0.1,3,0.3,6,0.6,-,-,-,-
Aichi,28,0.14,36,,19,0.1,142,0.78,278,1.54,26,0.14,387,2.14,42,0.23,54,0.3,3,0.02,39,0.22,36,0.2,-,-,6,0.18,-,-,-,-,16,1.14,-,-,-,-
Mie,-,-,31,,7,0.16,13,0.29,78,1.73,5,0.11,79,1.76,4,0.09,16,0.36,2,0.04,14,0.31,4,0.09,-,-,1,0.08,-,-,1,0.11,4,0.44,-,-,1,0.11
Shiga,4,0.08,3,,7,0.22,11,0.34,50,1.56,9,0.28,55,1.72,11,0.34,14,0.44,-,-,9,0.28,-,-,-,-,3,0.38,-,-,-,-,8,1.14,-,-,-,-
Kyoto,-,-,20,,6,0.08,45,0.62,178,2.44,12,0.16,18,0.25,16,0.22,26,0.36,-,-,9,0.12,23,0.32,1,0.06,5,0.29,-,-,-,-,3,0.43,-,-,-,-
Osaka,5,0.02,147,,55,0.28,168,0.84,454,2.27,66,0.33,318,1.59,65,0.33,82,0.41,2,0.01,69,0.35,83,0.42,-,-,16,0.31,-,-,-,-,17,1,-,-,-,-
Hyogo,-,-,51,,32,0.25,122,0.95,305,2.36,39,0.3,217,1.68,25,0.19,31,0.24,2,0.02,14,0.11,43,0.33,-,-,21,0.6,1,0.08,-,-,3,0.25,1,0.08,-,-
Nara,1,0.02,36,,6,0.18,26,0.76,56,1.65,9,0.26,21,0.62,7,0.21,13,0.38,-,-,4,0.12,3,0.09,-,-,-,-,1,0.17,-,-,7,1.17,-,-,-,-
Wakayama,-,-,8,,5,0.16,14,0.45,28,0.9,4,0.13,69,2.23,15,0.48,17,0.55,-,-,17,0.55,1,0.03,-,-,3,0.75,-,-,-,-,2,0.18,-,-,-,-
Tottori,2,0.07,7,,10,0.53,50,2.63,38,2,4,0.21,4,0.21,4,0.21,6,0.32,-,-,4,0.21,1,0.05,-,-,30,10,-,-,-,-,1,0.2,-,-,-,-
Shimane,-,-,45,,3,0.13,23,1,65,2.83,3,0.13,29,1.26,-,-,11,0.48,-,-,5,0.22,2,0.09,-,-,5,1.67,-,-,1,0.13,-,-,-,-,-,-
Okayama,2,0.02,37,,3,0.06,24,0.45,198,3.74,10,0.19,86,1.62,14,0.26,12,0.23,-,-,7,0.13,39,0.74,-,-,3,0.25,-,-,-,-,1,0.2,-,-,-,-
Hiroshima,3,0.03,91,,8,0.11,100,1.39,184,2.56,11,0.15,182,2.53,22,0.31,24,0.33,7,0.1,24,0.33,86,1.19,-,-,35,1.84,1,0.05,1,0.05,6,0.29,-,-,-,-
Yamaguchi,-,-,61,,9,0.19,82,1.74,79,1.68,7,0.15,109,2.32,20,0.43,15,0.32,-,-,27,0.57,4,0.09,-,-,8,0.89,-,-,-,-,4,0.44,-,-,-,-
Tokushima,1,0.03,35,,8,0.35,12,0.52,91,3.96,12,0.52,83,3.61,6,0.26,14,0.61,-,-,5,0.22,2,0.09,-,-,-,-,-,-,-,-,-,-,-,-,1,0.14
Kagawa,2,0.04,14,,16,0.57,15,0.54,69,2.46,1,0.04,83,2.96,14,0.5,12,0.43,-,-,2,0.07,8,0.29,-,-,1,0.2,-,-,-,-,5,1,-,-,-,-
Ehime,2,0.03,24,,2,0.05,30,0.81,95,2.57,7,0.19,141,3.81,9,0.24,17,0.46,-,-,13,0.35,11,0.3,-,-,7,0.88,-,-,-,-,-,-,-,-,-,-
Kochi,1,0.02,43,,-,-,24,0.8,31,1.03,12,0.4,91,3.03,6,0.2,9,0.3,-,-,6,0.2,9,0.3,-,-,-,-,-,-,-,-,2,0.25,-,-,-,-
Fukuoka,7,0.04,123,,44,0.37,138,1.15,289,2.41,35,0.29,231,1.93,59,0.49,60,0.5,4,0.03,28,0.23,108,0.9,3,0.12,67,2.58,1,0.07,4,0.27,16,1.07,-,-,-,-
Saga,-,-,26,,2,0.09,8,0.35,10,0.43,6,0.26,47,2.04,10,0.43,11,0.48,-,-,2,0.09,46,2,-,-,6,1.5,1,0.17,-,-,11,1.83,-,-,-,-
