"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29th week, 2014",,,,,,"Data collected as of July 23, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,199,0.04,378,,2354,0.75,5243,1.67,12226,3.89,2429,0.77,3914,1.24,909,0.29,2047,0.65,52,0.02,15547,4.94,1219,0.39,15,0.02,413,0.6,13,0.03,34,0.07,115,0.24,4,0.01,10,0.02
Hokkaido,2,0.01,45,,223,1.56,272,1.9,342,2.39,174,1.22,92,0.64,5,0.03,56,0.39,1,0.01,85,0.59,17,0.12,-,-,20,0.69,-,-,2,0.09,12,0.52,-,-,2,0.09
Aomori,-,-,8,,10,0.24,49,1.17,51,1.21,17,0.4,12,0.29,34,0.81,17,0.4,-,-,105,2.5,4,0.1,-,-,5,0.45,-,-,4,0.67,4,0.67,-,-,2,0.33
Iwate,2,0.03,2,,18,0.45,73,1.83,153,3.83,24,0.6,18,0.45,32,0.8,30,0.75,-,-,70,1.75,9,0.23,-,-,2,0.14,1,0.05,3,0.16,9,0.47,-,-,-,-
Miyagi,1,0.01,12,,26,0.45,101,1.74,222,3.83,24,0.41,24,0.41,74,1.28,41,0.71,-,-,69,1.19,25,0.43,-,-,3,0.25,-,-,-,-,13,1.08,-,-,-,-
Akita,3,0.06,1,,11,0.32,33,0.97,84,2.47,19,0.56,13,0.38,4,0.12,8,0.24,-,-,67,1.97,10,0.29,1,0.14,5,0.71,-,-,-,-,5,0.63,-,-,-,-
Yamagata,-,-,2,,25,0.83,56,1.87,108,3.6,15,0.5,4,0.13,4,0.13,30,1,-,-,103,3.43,18,0.6,-,-,3,0.38,-,-,-,-,2,0.2,-,-,-,-
Fukushima,-,-,19,,40,0.89,62,1.38,97,2.16,20,0.44,13,0.29,15,0.33,32,0.71,2,0.04,33,0.73,56,1.24,-,-,1,0.08,-,-,-,-,5,0.71,-,-,2,0.29
Ibaraki,2,0.02,1,,41,0.55,103,1.37,270,3.6,35,0.47,42,0.56,17,0.23,28,0.37,-,-,174,2.32,16,0.21,1,0.06,12,0.71,-,-,-,-,3,0.23,-,-,-,-
Tochigi,1,0.01,1,,46,0.96,37,0.77,66,1.38,20,0.42,19,0.4,6,0.13,41,0.85,-,-,122,2.54,17,0.35,-,-,7,0.58,1,0.14,2,0.29,2,0.29,-,-,-,-
Gunma,-,-,1,,107,1.78,139,2.32,238,3.97,25,0.42,46,0.77,3,0.05,48,0.8,1,0.02,330,5.5,10,0.17,-,-,22,1.57,-,-,1,0.13,3,0.38,-,-,-,-
Saitama,2,0.01,13,,116,0.73,307,1.94,720,4.56,113,0.72,228,1.44,72,0.46,117,0.74,1,0.01,1121,7.09,86,0.54,-,-,20,0.48,-,-,1,0.1,5,0.5,-,-,-,-
Chiba,1,0,9,,94,0.72,240,1.85,431,3.32,77,0.59,180,1.38,43,0.33,79,0.61,9,0.07,763,5.87,79,0.61,1,0.03,12,0.39,-,-,1,0.11,-,-,-,-,-,-
Tokyo,3,0.01,27,,178,0.68,473,1.81,1218,4.65,171,0.65,405,1.55,110,0.42,176,0.67,-,-,2599,9.92,99,0.38,2,0.05,18,0.47,1,0.04,4,0.16,3,0.12,2,0.08,-,-
Kanagawa,5,0.02,12,,155,0.76,247,1.22,879,4.33,145,0.71,401,1.98,250,1.23,155,0.76,3,0.01,1623,8,102,0.5,1,0.02,45,1.05,2,0.2,1,0.1,-,-,-,-,-,-
Niigata,-,-,18,,68,1.11,141,2.31,204,3.34,75,1.23,44,0.72,76,1.25,53,0.87,-,-,141,2.31,14,0.23,-,-,4,0.4,-,-,-,-,-,-,-,-,-,-
Toyama,-,-,-,,33,1.14,52,1.79,154,5.31,29,1,6,0.21,20,0.69,18,0.62,-,-,71,2.45,4,0.14,1,0.14,2,0.29,-,-,-,-,3,0.6,-,-,-,-
Ishikawa,-,-,2,,27,0.93,35,1.21,74,2.55,15,0.52,112,3.86,12,0.41,28,0.97,-,-,72,2.48,18,0.62,-,-,1,0.14,-,-,-,-,3,0.6,-,-,-,-
Fukui,-,-,4,,11,0.5,55,2.5,95,4.32,21,0.95,9,0.41,1,0.05,17,0.77,-,-,51,2.32,27,1.23,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Yamanashi,-,-,-,,34,1.42,28,1.17,68,2.83,9,0.38,27,1.13,-,-,4,0.17,1,0.04,207,8.63,-,-,1,0.11,6,0.67,1,0.1,-,-,-,-,-,-,-,-
Nagano,-,-,-,,58,1.07,119,2.2,299,5.54,77,1.43,24,0.44,6,0.11,31,0.57,1,0.02,179,3.31,5,0.09,-,-,15,1.36,-,-,-,-,4,0.36,-,-,1,0.09
Gifu,6,0.07,-,,43,0.81,57,1.08,114,2.15,45,0.85,126,2.38,1,0.02,22,0.42,1,0.02,193,3.64,8,0.15,-,-,3,0.27,-,-,1,0.2,1,0.2,-,-,-,-
Shizuoka,5,0.04,10,,102,1.15,157,1.76,347,3.9,73,0.82,41,0.46,39,0.44,56,0.63,2,0.02,189,2.12,27,0.3,-,-,16,0.73,-,-,1,0.1,2,0.2,-,-,-,-
Aichi,1,0.01,8,,98,0.54,271,1.5,654,3.61,64,0.35,285,1.57,9,0.05,94,0.52,1,0.01,903,4.99,62,0.34,2,0.06,16,0.47,-,-,-,-,1,0.07,2,0.14,-,-
Mie,1,0.01,-,,45,1,44,0.98,187,4.16,37,0.82,105,2.33,8,0.18,35,0.78,-,-,298,6.62,14,0.31,-,-,5,0.42,-,-,-,-,1,0.11,-,-,-,-
Shiga,-,-,-,,11,0.34,47,1.47,114,3.56,15,0.47,14,0.44,-,-,14,0.44,-,-,263,8.22,7,0.22,-,-,2,0.25,-,-,3,0.43,1,0.14,-,-,-,-
Kyoto,6,0.05,-,,41,0.55,65,0.88,251,3.39,35,0.47,42,0.57,7,0.09,27,0.36,-,-,308,4.16,12,0.16,1,0.06,16,0.89,-,-,-,-,1,0.14,-,-,-,-
Osaka,8,0.03,32,,187,0.94,376,1.89,727,3.65,169,0.85,83,0.42,14,0.07,125,0.63,4,0.02,1679,8.44,49,0.25,-,-,14,0.27,-,-,-,-,1,0.06,-,-,-,-
Hyogo,1,0.01,4,,66,0.52,178,1.39,616,4.81,112,0.88,83,0.65,22,0.17,85,0.66,2,0.02,937,7.32,25,0.2,-,-,32,0.91,-,-,1,0.08,-,-,-,-,-,-
Nara,-,-,1,,25,0.74,39,1.15,57,1.68,32,0.94,6,0.18,-,-,15,0.44,-,-,213,6.26,8,0.24,-,-,3,0.33,-,-,-,-,-,-,-,-,-,-
Wakayama,1,0.02,3,,11,0.35,13,0.42,76,2.45,9,0.29,8,0.26,-,-,11,0.35,2,0.06,150,4.84,2,0.06,-,-,2,0.5,-,-,-,-,4,0.36,-,-,-,-
Tottori,-,-,-,,8,0.42,51,2.68,72,3.79,22,1.16,3,0.16,-,-,11,0.58,-,-,155,8.16,2,0.11,3,1,1,0.33,-,-,-,-,-,-,-,-,-,-
Shimane,-,-,1,,10,0.43,66,2.87,151,6.57,10,0.43,12,0.52,-,-,25,1.09,-,-,60,2.61,6,0.26,-,-,1,0.33,-,-,-,-,3,0.38,-,-,-,-
Okayama,3,0.04,-,,13,0.24,44,0.81,320,5.93,35,0.65,18,0.33,-,-,20,0.37,-,-,134,2.48,17,0.31,-,-,7,0.58,-,-,-,-,-,-,-,-,-,-
Hiroshima,1,0.01,6,,64,0.89,150,2.08,305,4.24,69,0.96,24,0.33,-,-,39,0.54,-,-,348,4.83,50,0.69,-,-,9,0.47,-,-,-,-,2,0.1,-,-,-,-
Yamaguchi,1,0.01,4,,22,0.46,102,2.13,239,4.98,38,0.79,115,2.4,2,0.04,33,0.69,-,-,183,3.81,6,0.13,-,-,7,0.78,-,-,-,-,3,0.33,-,-,-,-
Tokushima,-,-,-,,25,1.09,20,0.87,95,4.13,9,0.39,4,0.17,1,0.04,20,0.87,1,0.04,129,5.61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kagawa,-,-,-,,11,0.37,37,1.23,122,4.07,30,1,3,0.1,1,0.03,23,0.77,-,-,89,2.97,2,0.07,-,-,-,-,3,0.6,-,-,-,-,-,-,-,-
Ehime,1,0.02,-,,30,0.81,75,2.03,283,7.65,53,1.43,15,0.41,-,-,33,0.89,2,0.05,179,4.84,5,0.14,-,-,21,2.63,-,-,-,-,4,0.67,-,-,-,-
Kochi,-,-,-,,16,0.53,13,0.43,66,2.2,28,0.93,2,0.07,-,-,18,0.6,-,-,57,1.9,38,1.27,-,-,-,-,-,-,1,0.13,4,0.5,-,-,2,0.25
Fukuoka,4,0.02,34,,58,0.48,315,2.63,511,4.26,136,1.13,605,5.04,9,0.08,82,0.68,3,0.03,409,3.41,121,1.01,-,-,13,0.5,1,0.07,1,0.07,3,0.21,-,-,-,-
Saga,-,-,2,,17,0.74,41,1.78,43,1.87,20,0.87,28,1.22,4,0.17,25,1.09,-,-,39,1.7,27,1.17,-,-,1,0.25,-,-,1,0.17,-,-,-,-,-,-
Nagasaki,-,-,5,,5,0.11,56,1.27,103,2.34,28,0.64,48,1.09,-,-,27,0.61,-,-,64,1.45,24,0.55,-,-,3,0.38,-,-,1,0.08,2,0.17,-,-,1,0.08
Kumamoto,4,0.05,1,,14,0.29,77,1.57,221,4.51,71,1.45,136,2.78,-,-,57,1.16,-,-,128,2.61,8,0.16,-,-,13,1.44,1,0.07,1,0.07,-,-,-,-,-,-
Oita,3,0.05,-,,21,0.58,66,1.83,253,7.03,51,1.42,147,4.08,1,0.03,49,1.36,2,0.06,103,2.86,39,1.08,-,-,2,0.4,-,-,-,-,3,0.27,-,-,-,-
Miyazaki,1,0.02,4,,36,1,60,1.67,232,6.44,45,1.25,112,3.11,5,0.14,35,0.97,1,0.03,137,3.81,9,0.25,1,0.17,12,2,-,-,-,-,-,-,-,-,-,-
Kagoshima,2,0.02,9,,38,0.69,172,3.13,224,4.07,74,1.35,85,1.55,1,0.02,33,0.6,1,0.02,190,3.45,12,0.22,-,-,4,0.57,1,0.08,1,0.08,-,-,-,-,-,-
Okinawa,128,2.21,77,,16,0.47,29,0.85,70,2.06,14,0.41,45,1.32,1,0.03,24,0.71,11,0.32,25,0.74,23,0.68,-,-,7,0.7,1,0.14,3,0.43,3,0.43,-,-,-,-
