"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"24th week, 2015",,,,,,"Data collected as of June 17, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Gunma,6,0.06,-,,17,0.28,222,3.7,388,6.47,11,0.18,247,4.12,80,1.33,45,0.75,1,0.02,19,0.32,25,0.42,-,-,24,1.71,-,-,-,-,2,0.25,-,-,1,0.13
Saitama,6,0.02,5,,186,1.16,762,4.73,1485,9.22,89,0.55,332,2.06,362,2.25,121,0.75,-,-,66,0.41,135,0.84,1,0.02,38,0.93,-,-,1,0.1,4,0.4,2,0.2,1,0.1
Chiba,21,0.1,5,,124,0.94,476,3.61,898,6.8,46,0.35,97,0.73,180,1.36,86,0.65,3,0.02,28,0.21,88,0.67,1,0.03,39,1.15,-,-,-,-,1,0.11,-,-,1,0.11
Tokyo,8,0.02,17,,200,0.76,1077,4.1,1957,7.44,125,0.48,489,1.86,330,1.25,210,0.8,7,0.03,101,0.38,80,0.3,-,-,25,0.64,-,-,2,0.08,5,0.2,-,-,1,0.04
Kanagawa,15,0.05,2,,124,0.62,705,3.51,1275,6.34,122,0.61,381,1.9,166,0.83,159,0.79,-,-,81,0.4,58,0.29,-,-,48,1.04,-,-,2,0.2,-,-,-,-,1,0.1
Niigata,29,0.31,10,,145,2.46,252,4.27,406,6.88,26,0.44,123,2.08,32,0.54,33,0.56,1,0.02,5,0.08,11,0.19,2,0.2,6,0.6,-,-,-,-,1,0.08,2,0.15,4,0.31
Toyama,14,0.29,-,,27,0.93,83,2.86,261,9,23,0.79,59,2.03,1,0.03,13,0.45,1,0.03,5,0.17,2,0.07,-,-,4,0.57,-,-,-,-,2,0.4,-,-,2,0.4
Ishikawa,12,0.25,2,,27,0.93,103,3.55,240,8.28,4,0.14,27,0.93,23,0.79,12,0.41,-,-,9,0.31,35,1.21,-,-,9,1.29,-,-,-,-,2,0.4,-,-,1,0.2
Fukui,12,0.38,6,,9,0.41,96,4.36,202,9.18,6,0.27,86,3.91,5,0.23,10,0.45,1,0.05,9,0.41,3,0.14,-,-,-,-,1,0.17,-,-,-,-,-,-,5,0.83
Yamanashi,2,0.05,-,,8,0.33,89,3.71,173,7.21,5,0.21,39,1.63,36,1.5,12,0.5,-,-,11,0.46,1,0.04,1,0.11,7,0.78,-,-,-,-,-,-,-,-,-,-
Nagano,11,0.13,1,,16,0.3,201,3.72,458,8.48,12,0.22,24,0.44,99,1.83,24,0.44,1,0.02,10,0.19,10,0.19,-,-,5,0.45,1,0.09,-,-,5,0.45,-,-,-,-
Gifu,8,0.09,1,,33,0.62,91,1.72,234,4.42,8,0.15,18,0.34,44,0.83,26,0.49,1,0.02,56,1.06,3,0.06,-,-,1,0.09,-,-,1,0.2,4,0.8,-,-,2,0.4
Shizuoka,7,0.05,5,,76,0.85,437,4.91,558,6.27,32,0.36,183,2.06,81,0.91,61,0.69,1,0.01,72,0.81,19,0.21,-,-,4,0.18,1,0.1,-,-,5,0.5,-,-,-,-
Aichi,36,0.18,1,,106,0.59,589,3.25,1128,6.23,65,0.36,154,0.85,88,0.49,96,0.53,-,-,237,1.31,54,0.3,-,-,11,0.32,-,-,-,-,9,0.64,-,-,9,0.64
Mie,11,0.15,1,,52,1.16,114,2.53,239,5.31,19,0.42,135,3,26,0.58,34,0.76,2,0.04,169,3.76,4,0.09,-,-,1,0.08,-,-,-,-,1,0.11,-,-,-,-
Shiga,4,0.08,-,,24,0.75,127,3.97,242,7.56,25,0.78,99,3.09,82,2.56,11,0.34,-,-,55,1.72,5,0.16,-,-,5,0.63,-,-,-,-,-,-,-,-,-,-
Kyoto,8,0.07,-,,48,0.64,154,2.05,482,6.43,31,0.41,334,4.45,35,0.47,39,0.52,1,0.01,23,0.31,17,0.23,-,-,14,0.78,-,-,-,-,-,-,2,0.29,-,-
Osaka,17,0.06,10,,137,0.69,746,3.73,1524,7.62,69,0.35,874,4.37,169,0.85,119,0.6,8,0.04,105,0.53,82,0.41,-,-,20,0.39,-,-,-,-,11,0.65,1,0.06,6,0.35
Hyogo,26,0.13,8,,102,0.8,395,3.09,1104,8.63,48,0.38,675,5.27,84,0.66,73,0.57,5,0.04,56,0.44,59,0.46,1,0.03,51,1.46,-,-,-,-,2,0.18,-,-,1,0.09
Nara,-,-,4,,13,0.38,138,4.06,161,4.74,9,0.26,129,3.79,11,0.32,19,0.56,-,-,7,0.21,5,0.15,2,0.22,2,0.22,-,-,-,-,-,-,-,-,-,-
Wakayama,3,0.06,-,,12,0.39,48,1.55,118,3.81,6,0.19,95,3.06,9,0.29,17,0.55,-,-,13,0.42,4,0.13,-,-,-,-,-,-,-,-,-,-,-,-,1,0.09
Tottori,14,0.48,-,,11,0.58,148,7.79,147,7.74,1,0.05,129,6.79,1,0.05,8,0.42,-,-,14,0.74,1,0.05,-,-,-,-,-,-,3,0.6,1,0.2,-,-,-,-
Shimane,1,0.03,1,,35,1.52,89,3.87,145,6.3,4,0.17,83,3.61,-,-,20,0.87,1,0.04,2,0.09,3,0.13,-,-,-,-,-,-,-,-,1,0.13,-,-,2,0.25
Okayama,8,0.1,1,,25,0.46,87,1.61,358,6.63,4,0.07,126,2.33,19,0.35,24,0.44,-,-,20,0.37,24,0.44,-,-,4,0.33,-,-,1,0.2,-,-,-,-,-,-
Hiroshima,19,0.17,5,,84,1.17,307,4.26,519,7.21,34,0.47,152,2.11,10,0.14,47,0.65,1,0.01,33,0.46,53,0.74,-,-,21,1.11,-,-,-,-,6,0.29,-,-,6,0.29
Yamaguchi,-,-,13,,14,0.3,205,4.36,323,6.87,5,0.11,226,4.81,14,0.3,29,0.62,1,0.02,22,0.47,5,0.11,-,-,6,0.67,-,-,-,-,2,0.22,-,-,-,-
Tokushima,4,0.11,-,,7,0.3,28,1.22,146,6.35,6,0.26,318,13.83,6,0.26,18,0.78,-,-,12,0.52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.14
Kagawa,15,0.32,-,,10,0.36,56,2,180,6.43,5,0.18,238,8.5,20,0.71,17,0.61,-,-,25,0.89,5,0.18,1,0.2,1,0.2,-,-,-,-,-,-,-,-,3,0.6
Ehime,4,0.07,3,,11,0.3,223,6.03,480,12.97,12,0.32,74,2,6,0.16,40,1.08,2,0.05,100,2.7,9,0.24,-,-,10,1.25,-,-,-,-,-,-,-,-,2,0.33
Kochi,10,0.21,2,,5,0.17,101,3.37,158,5.27,8,0.27,28,0.93,5,0.17,14,0.47,-,-,2,0.07,12,0.4,-,-,-,-,-,-,-,-,5,0.63,2,0.25,7,0.88
Fukuoka,13,0.07,31,,116,0.97,521,4.34,935,7.79,61,0.51,622,5.18,166,1.38,110,0.92,4,0.03,326,2.72,112,0.93,1,0.04,21,0.81,-,-,2,0.13,1,0.07,-,-,-,-
Saga,4,0.1,1,,16,0.7,63,2.74,108,4.7,9,0.39,119,5.17,37,1.61,18,0.78,1,0.04,16,0.7,32,1.39,-,-,-,-,-,-,1,0.17,2,0.33,-,-,-,-
Nagasaki,24,0.34,2,,10,0.23,162,3.68,265,6.02,13,0.3,145,3.3,41,0.93,20,0.45,1,0.02,17,0.39,50,1.14,-,-,6,0.75,-,-,6,0.5,5,0.42,-,-,-,-
Kumamoto,10,0.13,-,,25,0.5,74,1.48,545,10.9,19,0.38,299,5.98,9,0.18,37,0.74,1,0.02,78,1.56,15,0.3,-,-,18,2,-,-,1,0.07,2,0.13,-,-,-,-
Oita,4,0.07,3,,13,0.36,123,3.42,535,14.86,52,1.44,136,3.78,61,1.69,32,0.89,-,-,44,1.22,31,0.86,-,-,6,1.2,-,-,-,-,2,0.18,-,-,1,0.09
Miyazaki,18,0.31,3,,28,0.78,128,3.56,405,11.25,19,0.53,111,3.08,6,0.17,42,1.17,2,0.06,100,2.78,3,0.08,-,-,15,2.5,-,-,-,-,-,-,-,-,-,-
Kagoshima,106,1.14,29,,54,0.98,259,4.71,489,8.89,13,0.24,236,4.29,42,0.76,37,0.67,6,0.11,120,2.18,14,0.25,-,-,7,1,-,-,-,-,-,-,-,-,1,0.08
Okinawa,179,3.09,54,,18,0.53,38,1.12,57,1.68,17,0.5,77,2.26,7,0.21,21,0.62,6,0.18,11,0.32,95,2.79,-,-,4,0.4,-,-,1,0.14,2,0.29,-,-,-,-
