"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12th week, 2017",,,,,,"Data collected as of March 29, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,38231,7.71,577,,1060,0.33,6597,2.08,15852,5.01,1138,0.36,336,0.11,187,0.06,1160,0.37,13,0,48,0.02,1802,0.57,6,0.01,312,0.45,14,0.03,15,0.03,116,0.24,2,0,280,0.59
Hokkaido,2262,10.05,30,,45,0.32,542,3.82,360,2.54,63,0.44,4,0.03,7,0.05,37,0.26,1,0.01,-,-,42,0.3,1,0.04,4,0.14,1,0.04,-,-,4,0.17,-,-,6,0.26
Aomori,541,8.32,1,,6,0.14,97,2.31,89,2.12,10,0.24,5,0.12,7,0.17,17,0.4,-,-,1,0.02,11,0.26,-,-,-,-,-,-,-,-,4,0.67,-,-,3,0.5
Iwate,605,9.45,6,,38,0.97,96,2.46,131,3.36,10,0.26,-,-,2,0.05,17,0.44,-,-,1,0.03,36,0.92,1,0.07,3,0.21,-,-,-,-,4,0.21,-,-,1,0.05
Miyagi,715,7.53,8,,21,0.36,122,2.07,214,3.63,25,0.42,3,0.05,1,0.02,27,0.46,2,0.03,-,-,10,0.17,-,-,5,0.42,-,-,-,-,3,0.25,-,-,3,0.25
Akita,614,11.37,2,,5,0.14,61,1.74,69,1.97,7,0.2,26,0.74,-,-,3,0.09,-,-,2,0.06,2,0.06,-,-,1,0.14,-,-,-,-,4,0.5,-,-,2,0.25
Yamagata,407,8.48,7,,5,0.17,138,4.6,87,2.9,35,1.17,-,-,12,0.4,15,0.5,-,-,-,-,22,0.73,-,-,8,1,-,-,-,-,-,-,-,-,3,0.3
Fukushima,1365,17.73,5,,13,0.28,95,2.07,161,3.5,15,0.33,1,0.02,5,0.11,29,0.63,-,-,-,-,8,0.17,-,-,5,0.42,-,-,-,-,1,0.14,-,-,17,2.43
Ibaraki,1002,8.35,3,,9,0.12,200,2.67,345,4.6,22,0.29,2,0.03,3,0.04,24,0.32,1,0.01,-,-,13,0.17,-,-,10,0.59,-,-,-,-,1,0.08,-,-,13,1
Tochigi,660,8.68,3,,6,0.13,57,1.19,156,3.25,18,0.38,-,-,-,-,17,0.35,-,-,-,-,6,0.13,-,-,10,0.83,-,-,-,-,1,0.14,-,-,2,0.29
Gunma,635,6.76,3,,11,0.19,133,2.29,355,6.12,20,0.34,6,0.1,7,0.12,16,0.28,-,-,-,-,54,0.93,-,-,5,0.36,-,-,-,-,6,0.75,-,-,27,3.38
Saitama,2262,8.94,19,,37,0.23,386,2.41,985,6.16,80,0.5,5,0.03,6,0.04,66,0.41,-,-,2,0.01,59,0.37,-,-,24,0.59,-,-,1,0.1,1,0.1,-,-,8,0.8
Chiba,1579,7.38,12,,21,0.16,367,2.74,715,5.34,36,0.27,1,0.01,5,0.04,50,0.37,-,-,3,0.02,24,0.18,-,-,33,0.94,1,0.11,1,0.11,3,0.33,-,-,4,0.44
Tokyo,3008,7.28,26,,52,0.2,415,1.59,1758,6.74,75,0.29,9,0.03,21,0.08,99,0.38,-,-,1,0,59,0.23,-,-,15,0.38,1,0.04,2,0.08,5,0.21,1,0.04,34,1.42
