"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"16th week, 2017",,,,,,"Data collected as of April 26, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,20127,4.06,948,,1327,0.42,8370,2.65,21025,6.65,964,0.3,1238,0.39,249,0.08,1797,0.57,39,0.01,189,0.06,1557,0.49,11,0.02,403,0.58,16,0.03,16,0.03,112,0.23,6,0.01,401,0.84
Hokkaido,1647,7.35,72,,73,0.52,602,4.27,497,3.52,44,0.31,2,0.01,7,0.05,49,0.35,5,0.04,3,0.02,38,0.27,-,-,5,0.17,-,-,1,0.04,2,0.09,-,-,26,1.13
Aomori,247,3.8,6,,15,0.36,95,2.26,175,4.17,9,0.21,11,0.26,6,0.14,30,0.71,-,-,3,0.07,12,0.29,-,-,-,-,-,-,-,-,1,0.17,-,-,2,0.33
Iwate,308,4.81,10,,31,0.79,141,3.62,172,4.41,4,0.1,1,0.03,6,0.15,30,0.77,-,-,-,-,18,0.46,-,-,3,0.21,-,-,-,-,10,0.53,-,-,7,0.37
Miyagi,520,5.47,15,,28,0.47,176,2.98,310,5.25,18,0.31,-,-,-,-,41,0.69,-,-,-,-,10,0.17,-,-,1,0.08,-,-,-,-,2,0.17,-,-,4,0.33
Akita,240,4.44,4,,7,0.2,54,1.54,138,3.94,7,0.2,31,0.89,2,0.06,10,0.29,-,-,1,0.03,4,0.11,-,-,2,0.29,-,-,-,-,5,0.63,-,-,7,0.88
Yamagata,329,6.85,13,,17,0.57,232,7.73,213,7.1,14,0.47,-,-,4,0.13,24,0.8,3,0.1,1,0.03,9,0.3,-,-,-,-,-,-,-,-,-,-,-,-,10,1
Fukushima,648,8.42,8,,20,0.43,130,2.83,201,4.37,18,0.39,-,-,7,0.15,38,0.83,-,-,-,-,10,0.22,-,-,14,1.17,-,-,-,-,1,0.14,1,0.14,11,1.57
Ibaraki,392,3.27,5,,28,0.37,202,2.69,421,5.61,28,0.37,6,0.08,3,0.04,32,0.43,4,0.05,1,0.01,9,0.12,-,-,14,0.82,2,0.15,-,-,-,-,-,-,11,0.85
