"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40th week, 2017",,,,,,"Data collected as of October 11, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,6,0.08,82,,13,0.27,37,0.77,78,1.63,5,0.1,145,3.02,1,0.02,29,0.6,-,-,5,0.1,13,0.27,1,0.08,20,1.67,-,-,-,-,5,0.71,-,-,-,-
Gunma,3,0.03,92,,14,0.24,123,2.12,142,2.45,8,0.14,71,1.22,11,0.19,16,0.28,-,-,40,0.69,35,0.6,-,-,22,1.57,-,-,-,-,7,0.88,-,-,-,-
Saitama,42,0.17,175,,81,0.5,359,2.23,636,3.95,49,0.3,649,4.03,6,0.04,80,0.5,3,0.02,124,0.77,34,0.21,-,-,51,1.24,-,-,3,0.3,2,0.2,-,-,-,-
Chiba,35,0.16,212,,43,0.32,277,2.07,356,2.66,28,0.21,437,3.26,3,0.02,39,0.29,3,0.02,127,0.95,27,0.2,-,-,21,0.64,1,0.11,-,-,5,0.56,-,-,-,-
Tokyo,54,0.13,279,,82,0.32,461,1.77,882,3.39,46,0.18,849,3.27,11,0.04,125,0.48,1,0,191,0.73,41,0.16,-,-,19,0.5,2,0.08,-,-,1,0.04,2,0.08,-,-
Kanagawa,68,0.21,149,,66,0.31,369,1.76,636,3.03,45,0.21,761,3.62,21,0.1,89,0.42,1,0,158,0.75,80,0.38,1,0.02,58,1.18,-,-,1,0.1,4,0.4,-,-,-,-
Niigata,7,0.08,170,,30,0.53,93,1.63,105,1.84,11,0.19,88,1.54,2,0.04,19,0.33,3,0.05,46,0.81,26,0.46,-,-,11,1.1,-,-,1,0.08,2,0.15,-,-,-,-
Toyama,-,-,39,,18,0.62,32,1.1,128,4.41,1,0.03,40,1.38,-,-,5,0.17,-,-,10,0.34,4,0.14,1,0.14,1,0.14,-,-,-,-,1,0.2,-,-,-,-
Ishikawa,-,-,65,,11,0.38,51,1.76,77,2.66,3,0.1,63,2.17,1,0.03,14,0.48,-,-,19,0.66,-,-,-,-,4,0.57,-,-,-,-,5,1,-,-,-,-
Fukui,1,0.03,56,,4,0.18,50,2.27,70,3.18,5,0.23,56,2.55,1,0.05,14,0.64,-,-,9,0.41,1,0.05,-,-,-,-,1,0.17,-,-,-,-,1,0.17,-,-
Yamanashi,-,-,26,,9,0.38,29,1.21,80,3.33,1,0.04,25,1.04,-,-,4,0.17,-,-,2,0.08,11,0.46,-,-,9,1,-,-,-,-,1,0.1,-,-,-,-
Nagano,7,0.08,82,,10,0.19,95,1.76,125,2.31,15,0.28,152,2.81,2,0.04,20,0.37,-,-,13,0.24,46,0.85,-,-,3,0.27,-,-,-,-,3,0.27,-,-,-,-
Gifu,4,0.05,70,,17,0.33,39,0.75,86,1.65,8,0.15,72,1.38,1,0.02,10,0.19,-,-,18,0.35,16,0.31,-,-,5,0.45,-,-,-,-,2,0.4,-,-,-,-
Shizuoka,27,0.19,175,,52,0.58,178,2,224,2.52,11,0.12,156,1.75,3,0.03,26,0.29,-,-,13,0.15,29,0.33,-,-,10,0.45,-,-,-,-,2,0.2,3,0.3,-,-
Aichi,43,0.22,241,,53,0.29,178,0.98,410,2.25,59,0.32,212,1.16,7,0.04,49,0.27,-,-,21,0.12,37,0.2,-,-,22,0.63,-,-,-,-,7,0.47,-,-,-,-
Mie,7,0.1,127,,29,0.64,37,0.82,106,2.36,6,0.13,38,0.84,-,-,21,0.47,-,-,4,0.09,11,0.24,-,-,2,0.17,-,-,1,0.11,1,0.11,-,-,-,-
Shiga,3,0.06,26,,6,0.19,28,0.88,84,2.63,17,0.53,25,0.78,-,-,13,0.41,-,-,10,0.31,17,0.53,-,-,1,0.13,-,-,-,-,-,-,-,-,-,-
Kyoto,15,0.12,129,,16,0.21,74,0.97,298,3.92,16,0.21,62,0.82,-,-,20,0.26,1,0.01,47,0.62,24,0.32,-,-,4,0.24,-,-,-,-,-,-,-,-,-,-
Osaka,88,0.29,453,,56,0.28,328,1.64,606,3.03,50,0.25,135,0.68,5,0.03,92,0.46,5,0.03,62,0.31,46,0.23,1,0.02,28,0.54,-,-,-,-,2,0.12,-,-,-,-
Hyogo,33,0.17,323,,36,0.28,125,0.98,495,3.87,31,0.24,78,0.61,4,0.03,38,0.3,1,0.01,45,0.35,33,0.26,-,-,19,0.54,-,-,-,-,6,0.43,1,0.07,-,-
Nara,6,0.11,92,,7,0.21,44,1.29,84,2.47,14,0.41,48,1.41,1,0.03,22,0.65,1,0.03,13,0.38,4,0.12,-,-,8,0.8,1,0.17,-,-,1,0.17,-,-,-,-
Wakayama,4,0.08,34,,17,0.59,28,0.97,74,2.55,3,0.1,10,0.34,-,-,14,0.48,-,-,15,0.52,20,0.69,-,-,3,0.75,-,-,-,-,4,0.4,-,-,-,-
Tottori,1,0.03,36,,17,0.89,77,4.05,94,4.95,1,0.05,17,0.89,2,0.11,6,0.32,-,-,5,0.26,1,0.05,-,-,11,2.2,-,-,1,0.2,1,0.2,-,-,-,-
Shimane,2,0.05,82,,2,0.09,46,2,89,3.87,5,0.22,34,1.48,-,-,10,0.43,-,-,6,0.26,12,0.52,-,-,-,-,-,-,2,0.25,-,-,-,-,-,-
Okayama,7,0.08,130,,9,0.17,58,1.07,292,5.41,9,0.17,88,1.63,3,0.06,18,0.33,1,0.02,3,0.06,6,0.11,-,-,8,0.67,-,-,-,-,2,0.4,-,-,-,-
Hiroshima,30,0.26,232,,22,0.31,114,1.58,275,3.82,20,0.28,76,1.06,4,0.06,21,0.29,1,0.01,19,0.26,12,0.17,-,-,10,0.53,-,-,-,-,1,0.05,-,-,-,-
Yamaguchi,23,0.34,123,,21,0.44,73,1.52,177,3.69,19,0.4,43,0.9,-,-,29,0.6,-,-,7,0.15,30,0.63,-,-,11,1.22,-,-,-,-,2,0.22,-,-,1,0.11
Tokushima,-,-,120,,4,0.17,23,1,57,2.48,11,0.48,32,1.39,2,0.09,17,0.74,1,0.04,6,0.26,21,0.91,-,-,1,0.25,-,-,-,-,-,-,-,-,-,-
Kagawa,1,0.02,103,,9,0.32,49,1.75,128,4.57,5,0.18,25,0.89,-,-,9,0.32,1,0.04,11,0.39,11,0.39,-,-,2,0.4,-,-,-,-,3,0.6,-,-,-,-
Ehime,-,-,109,,3,0.08,63,1.7,199,5.38,11,0.3,122,3.3,2,0.05,32,0.86,-,-,10,0.27,29,0.78,-,-,23,2.88,1,0.17,-,-,3,0.5,-,-,-,-
Kochi,-,-,123,,13,0.43,54,1.8,86,2.87,8,0.27,17,0.57,-,-,11,0.37,1,0.03,8,0.27,1,0.03,-,-,1,0.33,-,-,-,-,-,-,-,-,1,0.13
Fukuoka,42,0.21,441,,51,0.43,373,3.11,494,4.12,33,0.28,215,1.79,3,0.03,67,0.56,1,0.01,19,0.16,37,0.31,-,-,22,0.85,2,0.13,1,0.07,4,0.27,-,-,-,-
Saga,1,0.03,84,,8,0.35,28,1.22,70,3.04,5,0.22,71,3.09,-,-,13,0.57,-,-,8,0.35,3,0.13,-,-,2,0.5,-,-,-,-,1,0.17,-,-,-,-
Nagasaki,30,0.43,117,,10,0.23,87,1.98,114,2.59,6,0.14,23,0.52,-,-,19,0.43,-,-,21,0.48,15,0.34,-,-,3,0.38,1,0.08,3,0.25,-,-,-,-,-,-
Kumamoto,16,0.2,338,,28,0.56,44,0.88,263,5.26,19,0.38,124,2.48,-,-,20,0.4,-,-,56,1.12,23,0.46,-,-,19,2.11,-,-,1,0.07,1,0.07,-,-,-,-
Oita,5,0.09,79,,17,0.47,75,2.08,239,6.64,10,0.28,46,1.28,-,-,25,0.69,1,0.03,9,0.25,47,1.31,-,-,3,0.6,-,-,-,-,5,0.45,-,-,-,-
Miyazaki,10,0.17,156,,47,1.31,57,1.58,233,6.47,11,0.31,40,1.11,1,0.03,24,0.67,1,0.03,26,0.72,12,0.33,1,0.17,18,3,-,-,-,-,-,-,-,-,1,0.14
Kagoshima,16,0.17,101,,72,1.33,74,1.37,243,4.5,11,0.2,166,3.07,-,-,21,0.39,1,0.02,92,1.7,81,1.5,-,-,13,1.86,-,-,-,-,-,-,-,-,-,-
Okinawa,355,6.12,15,,37,1.09,26,0.76,107,3.15,15,0.44,76,2.24,-,-,19,0.56,1,0.03,4,0.12,7,0.21,-,-,54,6,1,0.14,-,-,5,0.71,-,-,-,-
