"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40th week, 2017",,,,,,"Data collected as of October 11, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Nagano,27815,323.43,886,16.72,351,6.62,4489,84.7,12574,237.25,682,12.87,6217,117.3,153,2.89,693,13.08,28,0.53,1136,21.43,3807,71.83,11,1.1,151,15.1,2,0.18,2,0.18,168,15.27,-,-,142,12.91
Gifu,22565,262.38,1296,24.92,768,14.77,2002,38.5,6791,130.6,423,8.13,3970,76.35,66,1.27,579,11.13,15,0.29,579,11.13,1384,26.62,-,-,193,17.55,1,0.2,12,2.4,152,30.4,-,-,90,18
Shizuoka,38866,279.61,2614,29.37,1644,18.47,8650,97.19,18983,213.29,845,9.49,8526,95.8,262,2.94,1255,14.1,19,0.21,1143,12.84,1418,15.93,10,0.48,529,25.19,10,1,34,3.4,161,16.1,44,4.4,75,7.5
Aichi,66101,338.98,4326,23.77,2756,15.14,11515,63.27,30167,165.75,2104,11.56,16930,93.02,325,1.79,2481,13.63,37,0.2,2440,13.41,2078,11.42,6,0.17,647,18.49,12,0.8,26,1.73,272,18.13,6,0.4,198,13.2
Mie,19315,268.26,1800,40,1312,29.16,2600,57.78,8974,199.42,514,11.42,5110,113.56,104,2.31,882,19.6,19,0.42,1262,28.04,619,13.76,8,0.67,46,3.83,18,2,27,3,96,10.67,11,1.22,19,2.11
Shiga,12100,232.69,525,16.94,501,16.16,1352,43.61,6331,204.23,569,18.35,3555,114.68,21,0.68,502,16.19,6,0.19,880,28.39,673,21.71,1,0.13,62,7.75,5,0.71,13,1.86,42,6,1,0.14,16,2.29
Kyoto,27907,225.06,1415,18.87,1395,18.6,4400,58.67,14425,192.33,582,7.76,5418,72.24,73,0.97,1025,13.67,23,0.31,1112,14.83,1088,14.51,5,0.29,263,15.47,3,0.43,5,0.71,58,8.29,-,-,67,9.57
Osaka,67627,220.28,8276,41.59,4252,21.37,16461,82.72,41301,207.54,2824,14.19,20848,104.76,321,1.61,3668,18.43,84,0.42,4361,21.91,4430,22.26,33,0.63,840,16.15,14,0.88,38,2.38,249,15.56,3,0.19,230,14.38
Hyogo,45190,228.23,3808,29.75,3112,24.31,7192,56.19,32282,252.2,1593,12.45,14362,112.2,510,3.98,2015,15.74,40,0.31,3071,23.99,3053,23.85,15,0.43,663,18.94,23,1.77,39,3,146,11.23,10,0.77,161,12.38
Nara,10284,190.44,1313,38.62,975,28.68,2696,79.29,5784,170.12,471,13.85,2738,80.53,84,2.47,662,19.47,9,0.26,569,16.74,769,22.62,1,0.1,227,22.7,17,2.83,25,4.17,106,17.67,1,0.17,52,8.67
Wakayama,8436,172.16,873,29.1,443,14.77,862,28.73,4762,158.73,356,11.87,2308,76.93,31,1.03,504,16.8,10,0.33,530,17.67,1758,58.6,13,3.25,103,25.75,4,0.4,19,1.9,83,8.3,6,0.6,68,6.8
Tottori,6028,207.86,691,36.37,483,25.42,4174,219.68,3706,195.05,363,19.11,1844,97.05,31,1.63,303,15.95,22,1.16,576,30.32,820,43.16,2,0.4,179,35.8,9,1.8,25,5,54,10.8,-,-,74,14.8
Shimane,7448,201.3,835,37.95,331,15.05,2301,104.59,4673,212.41,213,9.68,1625,73.86,217,9.86,555,25.23,11,0.5,413,18.77,1200,54.55,-,-,6,2,2,0.25,15,1.88,61,7.63,-,-,47,5.88
Okayama,22104,263.14,994,18.41,854,15.81,2235,41.39,12565,232.69,538,9.96,4698,87,90,1.67,873,16.17,18,0.33,1051,19.46,716,13.26,10,0.83,346,28.83,2,0.4,4,0.8,49,9.8,1,0.2,36,7.2
Hiroshima,27270,239.21,2333,32.86,1620,22.82,6269,88.3,13966,196.7,865,12.18,6928,97.58,221,3.11,1098,15.46,42,0.59,1019,14.35,940,13.24,9,0.47,622,32.74,6,0.3,8,0.4,131,6.55,1,0.05,109,5.45
Yamaguchi,19734,290.21,2084,43.42,924,19.25,4031,83.98,7952,165.67,512,10.67,4451,92.73,138,2.88,1004,20.92,31,0.65,2118,44.13,2648,55.17,-,-,372,41.33,5,0.56,2,0.22,116,12.89,1,0.11,90,10
Tokushima,8513,230.08,1535,66.74,545,23.7,1703,74.04,4934,214.52,209,9.09,1671,72.65,85,3.7,639,27.78,9,0.39,667,29,654,28.43,1,0.25,33,8.25,-,-,2,0.33,11,1.83,-,-,12,2
Kagawa,9080,193.19,898,32.07,563,20.11,2311,82.54,7905,282.32,233,8.32,3007,107.39,65,2.32,551,19.68,17,0.61,715,25.54,971,34.68,2,0.4,133,26.6,3,0.6,5,1,86,17.2,-,-,154,30.8
Ehime,16532,275.53,1970,53.24,595,16.08,3930,106.22,11096,299.89,422,11.41,4464,120.65,264,7.14,960,25.95,9,0.24,619,16.73,2308,62.38,-,-,689,86.13,4,0.67,1,0.17,67,11.17,-,-,33,5.5
Kochi,14649,305.19,1302,43.4,352,11.73,2056,68.53,4572,152.4,462,15.4,3103,103.43,109,3.63,429,14.3,22,0.73,510,17,180,6,-,-,13,4.33,2,0.25,7,0.88,74,9.25,9,1.13,87,10.88
Fukuoka,72281,365.06,6457,53.81,2589,21.58,16408,136.73,35870,298.92,2376,19.8,11900,99.17,309,2.58,3119,25.99,100,0.83,6659,55.49,2887,24.06,1,0.04,741,28.5,53,3.53,31,2.07,361,24.07,-,-,52,3.47
Saga,12770,336.05,685,31.14,615,27.95,1632,74.18,4051,184.14,396,18,2808,127.64,42,1.91,657,29.86,8,0.36,1100,50,191,8.68,-,-,96,32,6,1,12,2,35,5.83,1,0.17,124,20.67
Nagasaki,22563,322.33,2093,47.57,439,9.98,4789,108.84,6973,158.48,429,9.75,3148,71.55,29,0.66,777,17.66,17,0.39,1107,25.16,832,18.91,8,1,91,11.38,2,0.17,33,2.75,100,8.33,-,-,127,10.58
Kumamoto,24239,302.99,2480,49.6,1149,22.98,3860,77.2,14647,292.94,770,15.4,5572,111.44,95,1.9,1324,26.48,10,0.2,2870,57.4,1085,21.7,5,0.56,530,58.89,15,1,36,2.4,95,6.33,-,-,124,8.27
Oita,20223,348.67,949,26.36,594,16.5,4551,126.42,16436,456.56,615,17.08,4681,130.03,37,1.03,1017,28.25,24,0.67,1818,50.5,985,27.36,-,-,130,26,1,0.09,2,0.18,102,9.27,1,0.09,44,4
Miyazaki,23108,398.41,1920,54.86,1193,34.09,3131,89.46,12549,358.54,767,21.91,5307,151.63,307,8.77,1211,34.6,10,0.29,2112,60.34,394,11.26,5,1,501,100.2,-,-,1,0.14,25,3.57,1,0.14,115,16.43
Kagoshima,27705,301.14,2803,51.91,2945,54.54,3833,70.98,17064,316,798,14.78,4847,89.76,91,1.69,888,16.44,16,0.3,2067,38.28,3762,69.67,1,0.14,360,51.43,8,0.67,11,0.92,29,2.42,-,-,109,9.08
Okinawa,28042,491.96,2189,64.38,1126,33.12,1344,39.53,5819,171.15,630,18.53,1559,45.85,48,1.41,440,12.94,108,3.18,345,10.15,185,5.44,10,1.11,752,83.56,19,2.71,67,9.57,148,21.14,1,0.14,86,12.29
