"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18th week, 2017",,,,,,"Data collected as of May 10, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,10001,2.03,592,,1368,0.43,6338,2.01,16215,5.15,934,0.3,1388,0.44,194,0.06,1285,0.41,14,0,200,0.06,1371,0.44,7,0.01,391,0.57,4,0.01,13,0.03,100,0.21,2,0,299,0.63
Hokkaido,983,4.39,51,,90,0.64,339,2.4,282,2,28,0.2,4,0.03,4,0.03,32,0.23,2,0.01,-,-,38,0.27,-,-,9,0.31,-,-,1,0.04,3,0.13,-,-,6,0.26
Aomori,144,2.22,2,,14,0.33,60,1.43,156,3.71,13,0.31,7,0.17,4,0.1,12,0.29,-,-,-,-,14,0.33,-,-,2,0.18,-,-,-,-,-,-,-,-,3,0.5
Iwate,188,2.94,3,,26,0.67,128,3.28,177,4.54,6,0.15,-,-,4,0.1,21,0.54,-,-,-,-,36,0.92,-,-,3,0.21,-,-,-,-,5,0.26,-,-,8,0.42
Miyagi,278,2.93,5,,31,0.53,120,2.03,219,3.71,10,0.17,5,0.08,2,0.03,26,0.44,1,0.02,-,-,6,0.1,-,-,-,-,-,-,-,-,6,0.5,-,-,6,0.5
Akita,130,2.41,2,,7,0.2,55,1.57,143,4.09,10,0.29,40,1.14,1,0.03,9,0.26,-,-,2,0.06,-,-,-,-,1,0.14,-,-,-,-,1,0.13,-,-,3,0.38
Yamagata,164,3.42,9,,8,0.27,183,6.1,119,3.97,17,0.57,-,-,4,0.13,23,0.77,-,-,-,-,13,0.43,-,-,-,-,-,-,-,-,4,0.4,-,-,2,0.2
Fukushima,338,4.39,4,,14,0.3,135,2.93,164,3.57,21,0.46,2,0.04,4,0.09,26,0.57,-,-,-,-,4,0.09,-,-,9,0.75,-,-,-,-,1,0.14,-,-,7,1
Ibaraki,184,1.53,4,,23,0.31,164,2.19,324,4.32,38,0.51,4,0.05,4,0.05,16,0.21,-,-,2,0.03,11,0.15,-,-,13,0.76,-,-,-,-,4,0.31,-,-,9,0.69
Tochigi,174,2.29,2,,20,0.42,63,1.31,101,2.1,13,0.27,3,0.06,1,0.02,25,0.52,-,-,1,0.02,7,0.15,-,-,19,1.58,-,-,-,-,-,-,-,-,9,1.29
Gunma,262,2.79,9,,11,0.19,132,2.32,410,7.19,10,0.18,11,0.19,10,0.18,27,0.47,-,-,7,0.12,33,0.58,-,-,11,0.85,-,-,1,0.13,2,0.25,-,-,30,3.75
Saitama,571,2.3,26,,46,0.29,411,2.62,1029,6.55,35,0.22,10,0.06,12,0.08,75,0.48,1,0.01,3,0.02,70,0.45,3,0.08,30,0.79,1,0.1,-,-,-,-,-,-,9,0.9
Chiba,411,1.93,12,,42,0.31,363,2.71,634,4.73,36,0.27,12,0.09,6,0.04,53,0.4,-,-,9,0.07,30,0.22,-,-,30,0.86,1,0.13,-,-,-,-,-,-,2,0.25
Tokyo,724,1.75,53,,87,0.33,510,1.95,1532,5.87,82,0.31,48,0.18,36,0.14,120,0.46,-,-,10,0.04,38,0.15,-,-,26,0.68,1,0.04,1,0.04,1,0.04,-,-,7,0.28
Kanagawa,473,1.39,16,,48,0.23,418,1.96,1054,4.95,69,0.32,23,0.11,8,0.04,84,0.39,-,-,3,0.01,59,0.28,1,0.02,62,1.29,-,-,1,0.1,2,0.2,-,-,3,0.3
Niigata,491,5.46,13,,23,0.4,116,2.04,192,3.37,21,0.37,8,0.14,3,0.05,14,0.25,-,-,1,0.02,79,1.39,1,0.1,7,0.7,-,-,-,-,4,0.31,1,0.08,5,0.38
Toyama,58,1.21,16,,16,0.55,63,2.17,176,6.07,4,0.14,16,0.55,1,0.03,15,0.52,-,-,-,-,27,0.93,-,-,12,1.71,-,-,-,-,-,-,-,-,2,0.4
