"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"16th week, 2016",,,,,,"Data collected as of April 27, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,20891,4.22,586,,1099,0.35,8303,2.63,20642,6.54,1107,0.35,156,0.05,1195,0.38,1767,0.56,56,0.02,126,0.04,2330,0.74,5,0.01,440,0.64,9,0.02,41,0.09,168,0.36,1,0,299,0.63
Hokkaido,1735,7.68,12,,36,0.25,766,5.39,501,3.53,54,0.38,6,0.04,79,0.56,41,0.29,1,0.01,1,0.01,173,1.22,-,-,10,0.36,-,-,-,-,4,0.17,-,-,11,0.48
Aomori,725,11.15,5,,9,0.21,68,1.62,195,4.64,11,0.26,1,0.02,16,0.38,25,0.6,-,-,-,-,19,0.45,-,-,2,0.18,-,-,-,-,7,1.17,-,-,5,0.83
Iwate,880,13.75,4,,10,0.25,156,3.9,293,7.33,15,0.38,-,-,8,0.2,18,0.45,-,-,2,0.05,13,0.33,-,-,3,0.21,-,-,-,-,6,0.32,-,-,19,1
Miyagi,960,10.11,4,,9,0.15,171,2.9,336,5.69,17,0.29,2,0.03,7,0.12,31,0.53,1,0.02,-,-,10,0.17,-,-,5,0.42,-,-,-,-,7,0.58,-,-,1,0.08
Akita,825,15.28,2,,7,0.2,54,1.54,148,4.23,5,0.14,1,0.03,42,1.2,17,0.49,-,-,-,-,1,0.03,-,-,3,0.43,-,-,-,-,-,-,-,-,1,0.13
Yamagata,454,9.46,1,,14,0.47,186,6.2,181,6.03,2,0.07,-,-,40,1.33,35,1.17,3,0.1,-,-,48,1.6,-,-,1,0.13,1,0.1,-,-,-,-,-,-,-,-
Fukushima,797,10.35,12,,13,0.28,95,2.07,177,3.85,16,0.35,1,0.02,31,0.67,32,0.7,-,-,1,0.02,12,0.26,-,-,11,0.92,-,-,2,0.29,1,0.14,-,-,2,0.29
Ibaraki,353,2.94,3,,22,0.29,144,1.92,355,4.73,49,0.65,16,0.21,15,0.2,33,0.44,-,-,3,0.04,66,0.88,-,-,14,0.82,-,-,-,-,1,0.08,-,-,6,0.46
Tochigi,240,3.16,1,,2,0.04,94,1.96,135,2.81,12,0.25,1,0.02,32,0.67,27,0.56,-,-,-,-,23,0.48,1,0.08,9,0.75,-,-,-,-,2,0.29,-,-,2,0.29
Gunma,349,3.67,-,,17,0.29,162,2.79,355,6.12,23,0.4,2,0.03,33,0.57,42,0.72,1,0.02,1,0.02,30,0.52,-,-,21,1.5,-,-,-,-,5,0.63,-,-,7,0.88
Saitama,787,3.12,6,,54,0.34,510,3.19,998,6.24,69,0.43,7,0.04,51,0.32,112,0.7,1,0.01,2,0.01,132,0.83,-,-,15,0.37,-,-,1,0.1,3,0.3,-,-,1,0.1
Chiba,702,3.27,8,,38,0.28,450,3.33,747,5.53,51,0.38,3,0.02,54,0.4,76,0.56,2,0.01,2,0.01,129,0.96,-,-,14,0.41,-,-,4,0.44,-,-,-,-,2,0.22
Tokyo,1186,2.87,37,,86,0.33,763,2.93,1782,6.85,99,0.38,22,0.08,66,0.25,158,0.61,7,0.03,4,0.02,112,0.43,-,-,23,0.59,-,-,4,0.16,3,0.12,-,-,7,0.28
Kanagawa,886,2.61,17,,54,0.25,492,2.29,1135,5.28,99,0.46,9,0.04,26,0.12,133,0.62,5,0.02,6,0.03,131,0.61,1,0.02,87,1.85,1,0.11,2,0.22,4,0.44,-,-,1,0.11
Niigata,1193,12.97,14,,36,0.62,215,3.71,692,11.93,20,0.34,2,0.03,5,0.09,29,0.5,-,-,1,0.02,39,0.67,1,0.1,7,0.7,-,-,-,-,7,0.54,-,-,6,0.46
Toyama,220,4.89,-,,10,0.38,89,3.42,153,5.88,7,0.27,-,-,14,0.54,16,0.62,-,-,-,-,18,0.69,-,-,-,-,-,-,-,-,1,0.2,-,-,1,0.2
Ishikawa,244,5.08,-,,23,0.79,86,2.97,169,5.83,6,0.21,1,0.03,25,0.86,20,0.69,-,-,-,-,43,1.48,-,-,-,-,-,-,-,-,4,0.8,-,-,3,0.6
Fukui,204,6.38,1,,20,0.91,47,2.14,221,10.05,18,0.82,-,-,14,0.64,8,0.36,3,0.14,-,-,4,0.18,-,-,-,-,-,-,-,-,2,0.33,-,-,2,0.33
Yamanashi,111,2.71,-,,5,0.21,80,3.33,117,4.88,16,0.67,-,-,12,0.5,12,0.5,-,-,-,-,7,0.29,-,-,2,0.22,-,-,1,0.1,1,0.1,-,-,-,-
Nagano,746,8.57,2,,6,0.11,172,3.19,335,6.2,14,0.26,-,-,24,0.44,25,0.46,2,0.04,-,-,31,0.57,-,-,1,0.09,-,-,-,-,4,0.36,-,-,10,0.91
Gifu,271,3.11,1,,12,0.23,75,1.42,259,4.89,6,0.11,-,-,5,0.09,17,0.32,1,0.02,1,0.02,13,0.25,-,-,-,-,-,-,1,0.2,7,1.4,-,-,7,1.4
Shizuoka,344,2.47,17,,21,0.24,267,3,519,5.83,28,0.31,-,-,24,0.27,30,0.34,-,-,2,0.02,64,0.72,-,-,12,0.57,-,-,1,0.1,10,1,1,0.1,4,0.4
Aichi,626,3.21,17,,37,0.2,358,1.98,937,5.18,58,0.32,6,0.03,45,0.25,84,0.46,2,0.01,6,0.03,77,0.43,-,-,18,0.53,1,0.07,4,0.29,9,0.64,-,-,29,2.07
Mie,286,3.97,4,,13,0.29,87,1.93,409,9.09,14,0.31,-,-,55,1.22,19,0.42,3,0.07,-,-,13,0.29,1,0.08,1,0.08,-,-,-,-,-,-,-,-,3,0.33
Shiga,162,3.06,1,,4,0.13,55,1.72,232,7.25,26,0.81,6,0.19,7,0.22,16,0.5,1,0.03,2,0.06,7,0.22,-,-,2,0.25,-,-,-,-,2,0.29,-,-,9,1.29
Kyoto,316,2.53,7,,18,0.24,119,1.57,551,7.25,16,0.21,4,0.05,16,0.21,24,0.32,-,-,7,0.09,64,0.84,-,-,2,0.11,-,-,-,-,-,-,-,-,5,0.71
Osaka,496,1.62,30,,63,0.32,463,2.33,1745,8.77,78,0.39,4,0.02,49,0.25,100,0.5,1,0.01,6,0.03,167,0.84,-,-,19,0.37,1,0.06,3,0.18,13,0.76,-,-,26,1.53
Hyogo,433,2.18,16,,44,0.34,227,1.76,983,7.62,38,0.29,5,0.04,39,0.3,62,0.48,1,0.01,2,0.02,113,0.88,-,-,8,0.23,2,0.18,-,-,4,0.36,-,-,5,0.45
Nara,86,1.59,5,,10,0.29,56,1.65,176,5.18,15,0.44,3,0.09,8,0.24,22,0.65,-,-,1,0.03,17,0.5,-,-,1,0.1,-,-,-,-,3,0.5,-,-,4,0.67
Wakayama,71,1.45,13,,12,0.39,16,0.52,125,4.03,5,0.16,-,-,11,0.35,20,0.65,-,-,1,0.03,15,0.48,-,-,-,-,-,-,1,0.09,3,0.27,-,-,2,0.18
