"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29th week, 2017",,,,,,"Data collected as of July 26, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,941,0.19,2239,,2229,0.71,5522,1.75,11924,3.77,924,0.29,28229,8.93,253,0.08,1542,0.49,35,0.01,7036,2.23,1384,0.44,14,0.02,566,0.82,9,0.02,13,0.03,119,0.25,4,0.01,8,0.02
Hokkaido,12,0.05,239,,315,2.25,337,2.41,159,1.14,66,0.47,1638,11.7,2,0.01,49,0.35,1,0.01,347,2.48,28,0.2,1,0.03,15,0.52,1,0.04,-,-,2,0.09,-,-,-,-
Aomori,2,0.03,24,,8,0.19,34,0.81,137,3.26,6,0.14,189,4.5,-,-,24,0.57,-,-,50,1.19,19,0.45,-,-,-,-,-,-,-,-,4,0.67,-,-,1,0.17
Iwate,3,0.05,40,,19,0.48,88,2.2,159,3.98,8,0.2,71,1.78,9,0.23,13,0.33,-,-,13,0.33,43,1.08,-,-,10,0.71,-,-,-,-,3,0.16,-,-,1,0.05
Miyagi,1,0.01,65,,56,0.95,130,2.2,299,5.07,22,0.37,266,4.51,1,0.02,39,0.66,-,-,40,0.68,19,0.32,-,-,5,0.42,-,-,-,-,3,0.25,-,-,-,-
Akita,1,0.02,-,,10,0.29,18,0.51,57,1.63,10,0.29,108,3.09,-,-,12,0.34,-,-,14,0.4,2,0.06,-,-,-,-,-,-,-,-,9,1.13,-,-,-,-
Yamagata,-,-,16,,39,1.3,56,1.87,138,4.6,2,0.07,194,6.47,22,0.73,14,0.47,-,-,75,2.5,17,0.57,-,-,-,-,-,-,-,-,4,0.4,-,-,-,-
Fukushima,2,0.03,81,,29,0.63,75,1.63,109,2.37,23,0.5,53,1.15,-,-,36,0.78,-,-,33,0.72,20,0.43,-,-,11,0.92,-,-,-,-,3,0.43,-,-,1,0.14
Ibaraki,19,0.16,38,,40,0.53,131,1.75,266,3.55,15,0.2,164,2.19,6,0.08,28,0.37,2,0.03,66,0.88,7,0.09,1,0.06,11,0.65,-,-,-,-,4,0.31,-,-,-,-
Tochigi,-,-,16,,32,0.67,42,0.88,91,1.9,8,0.17,165,3.44,2,0.04,22,0.46,1,0.02,45,0.94,11,0.23,-,-,9,0.75,-,-,-,-,1,0.14,-,-,-,-
Gunma,-,-,11,,23,0.4,128,2.25,188,3.3,7,0.12,289,5.07,8,0.14,25,0.44,-,-,121,2.12,50,0.88,-,-,9,0.64,-,-,1,0.13,3,0.38,-,-,-,-
Saitama,10,0.04,169,,192,1.18,340,2.09,718,4.4,68,0.42,1107,6.79,27,0.17,112,0.69,-,-,262,1.61,51,0.31,4,0.1,37,0.93,-,-,-,-,4,0.4,-,-,-,-
Chiba,26,0.12,69,,141,1.04,324,2.4,380,2.81,49,0.36,693,5.13,7,0.05,71,0.53,-,-,412,3.05,24,0.18,2,0.06,20,0.57,-,-,1,0.11,6,0.67,1,0.11,-,-
Tokyo,38,0.09,223,,245,0.94,484,1.85,1080,4.14,85,0.33,2290,8.77,25,0.1,156,0.6,4,0.02,516,1.98,86,0.33,1,0.03,31,0.79,2,0.08,-,-,2,0.08,-,-,-,-
Kanagawa,10,0.03,250,,147,0.68,420,1.94,785,3.62,65,0.3,1928,8.88,15,0.07,124,0.57,-,-,481,2.22,82,0.38,2,0.04,102,2.04,-,-,1,0.11,-,-,-,-,-,-
Niigata,-,-,65,,32,0.56,83,1.46,177,3.11,8,0.14,749,13.14,4,0.07,28,0.49,8,0.14,91,1.6,82,1.44,1,0.1,10,1,-,-,-,-,6,0.46,1,0.08,-,-
Toyama,1,0.02,27,,7,0.24,21,0.72,108,3.72,2,0.07,292,10.07,4,0.14,11,0.38,-,-,41,1.41,10,0.34,-,-,3,0.43,-,-,-,-,-,-,-,-,-,-
Ishikawa,-,-,4,,18,0.62,55,1.9,80,2.76,3,0.1,429,14.79,11,0.38,18,0.62,-,-,42,1.45,11,0.38,-,-,2,0.29,-,-,1,0.2,3,0.6,-,-,-,-
Fukui,-,-,-,,8,0.36,39,1.77,71,3.23,4,0.18,476,21.64,-,-,4,0.18,-,-,48,2.18,4,0.18,-,-,-,-,2,0.33,-,-,-,-,-,-,-,-
Yamanashi,-,-,-,,28,1.17,24,1,69,2.88,-,-,270,11.25,-,-,14,0.58,-,-,40,1.67,19,0.79,-,-,17,1.89,-,-,-,-,3,0.3,-,-,-,-
Nagano,2,0.02,4,,14,0.26,73,1.35,178,3.3,10,0.19,239,4.43,2,0.04,20,0.37,1,0.02,63,1.17,77,1.43,-,-,7,0.64,-,-,-,-,3,0.27,-,-,-,-
Gifu,1,0.01,5,,25,0.49,37,0.73,109,2.14,9,0.18,378,7.41,-,-,14,0.27,-,-,53,1.04,26,0.51,-,-,5,0.45,-,-,1,0.2,-,-,-,-,-,-
Shizuoka,28,0.2,31,,46,0.52,155,1.74,425,4.78,32,0.36,796,8.94,9,0.1,26,0.29,-,-,128,1.44,27,0.3,-,-,17,0.77,-,-,2,0.2,7,0.7,1,0.1,2,0.2
Aichi,5,0.03,67,,100,0.55,312,1.71,600,3.3,59,0.32,1726,9.48,11,0.06,54,0.3,2,0.01,282,1.55,45,0.25,-,-,22,0.63,-,-,1,0.07,6,0.4,-,-,-,-
Mie,10,0.14,6,,31,0.69,54,1.2,220,4.89,13,0.29,758,16.84,1,0.02,26,0.58,1,0.02,165,3.67,27,0.6,-,-,1,0.08,-,-,-,-,-,-,-,-,-,-
Shiga,6,0.11,8,,11,0.34,23,0.72,123,3.84,21,0.66,419,13.09,1,0.03,13,0.41,-,-,77,2.41,12,0.38,-,-,1,0.13,-,-,-,-,-,-,-,-,-,-
Kyoto,10,0.08,16,,30,0.4,95,1.27,291,3.88,12,0.16,411,5.48,-,-,25,0.33,-,-,61,0.81,24,0.32,-,-,10,0.59,-,-,-,-,1,0.14,-,-,-,-
Osaka,22,0.07,191,,109,0.55,370,1.85,780,3.9,71,0.36,2390,11.95,29,0.15,108,0.54,2,0.01,386,1.93,74,0.37,-,-,29,0.56,-,-,-,-,7,0.41,-,-,-,-
Hyogo,-,-,22,,77,0.6,145,1.12,646,5.01,28,0.22,2143,16.61,21,0.16,52,0.4,-,-,345,2.67,75,0.58,-,-,21,0.6,-,-,2,0.15,2,0.15,1,0.08,-,-
Nara,3,0.06,12,,17,0.5,45,1.32,105,3.09,8,0.24,252,7.41,3,0.09,9,0.26,-,-,41,1.21,7,0.21,1,0.1,8,0.8,-,-,-,-,-,-,-,-,-,-
Wakayama,-,-,30,,5,0.17,17,0.57,75,2.5,9,0.3,356,11.87,-,-,7,0.23,-,-,59,1.97,36,1.2,-,-,1,0.25,-,-,-,-,6,0.55,-,-,-,-
Tottori,1,0.03,11,,7,0.37,64,3.37,87,4.58,4,0.21,157,8.26,-,-,5,0.26,1,0.05,34,1.79,8,0.42,-,-,6,1.2,1,0.2,-,-,1,0.2,-,-,-,-
Shimane,1,0.03,-,,3,0.13,37,1.61,92,4,2,0.09,157,6.83,1,0.04,15,0.65,-,-,41,1.78,23,1,-,-,-,-,-,-,-,-,2,0.25,-,-,-,-
Okayama,11,0.13,-,,6,0.11,57,1.06,302,5.59,27,0.5,579,10.72,-,-,22,0.41,1,0.02,126,2.33,19,0.35,-,-,16,1.33,-,-,-,-,3,0.6,-,-,-,-
