"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42th week, 2014",,,,,,"Data collected as of October 22, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Kanagawa,7,0.02,72,,35,0.17,157,0.77,607,2.98,135,0.66,81,0.4,86,0.42,113,0.55,5,0.02,37,0.18,40,0.2,-,-,30,0.7,-,-,1,0.1,1,0.1,-,-,-,-
Niigata,5,0.05,105,,17,0.28,120,1.97,103,1.69,44,0.72,22,0.36,18,0.3,29,0.48,-,-,66,1.08,4,0.07,-,-,3,0.3,-,-,-,-,1,0.08,1,0.08,-,-
Toyama,-,-,30,,4,0.14,42,1.45,120,4.14,17,0.59,33,1.14,5,0.17,18,0.62,-,-,7,0.24,2,0.07,-,-,3,0.43,-,-,-,-,5,1,-,-,-,-
Ishikawa,-,-,20,,3,0.1,35,1.21,118,4.07,19,0.66,39,1.34,12,0.41,15,0.52,-,-,5,0.17,9,0.31,-,-,1,0.14,-,-,-,-,5,1,-,-,-,-
Fukui,-,-,11,,11,0.5,23,1.05,77,3.5,33,1.5,14,0.64,2,0.09,15,0.68,-,-,4,0.18,12,0.55,-,-,-,-,2,0.33,-,-,-,-,-,-,-,-
Yamanashi,-,-,2,,4,0.17,21,0.88,52,2.17,6,0.25,-,-,-,-,7,0.29,-,-,1,0.04,2,0.08,-,-,5,0.56,-,-,-,-,-,-,-,-,-,-
Nagano,-,-,15,,7,0.13,76,1.41,157,2.91,46,0.85,12,0.22,5,0.09,25,0.46,-,-,15,0.28,1,0.02,-,-,4,0.36,1,0.09,-,-,5,0.45,-,-,-,-
Gifu,10,0.11,43,,9,0.17,11,0.21,72,1.36,16,0.3,9,0.17,2,0.04,19,0.36,-,-,7,0.13,7,0.13,-,-,3,0.27,-,-,-,-,-,-,-,-,-,-
Shizuoka,5,0.04,65,,17,0.19,95,1.07,231,2.6,34,0.38,17,0.19,22,0.25,37,0.42,1,0.01,41,0.46,19,0.21,-,-,16,0.73,-,-,-,-,4,0.4,1,0.1,-,-
Aichi,-,-,116,,33,0.18,155,0.86,389,2.15,67,0.37,99,0.55,2,0.01,81,0.45,-,-,15,0.08,34,0.19,-,-,9,0.26,2,0.14,-,-,5,0.36,-,-,-,-
Mie,2,0.03,38,,23,0.51,29,0.64,146,3.24,22,0.49,7,0.16,4,0.09,24,0.53,-,-,-,-,6,0.13,-,-,2,0.17,-,-,-,-,2,0.22,-,-,-,-
Shiga,1,0.02,17,,4,0.13,18,0.56,91,2.84,26,0.81,16,0.5,1,0.03,16,0.5,-,-,8,0.25,3,0.09,-,-,3,0.38,1,0.14,-,-,1,0.14,-,-,-,-
Kyoto,2,0.02,55,,21,0.28,43,0.58,226,3.05,51,0.69,35,0.47,3,0.04,16,0.22,-,-,6,0.08,15,0.2,-,-,9,0.5,-,-,-,-,-,-,-,-,-,-
Osaka,7,0.02,201,,68,0.34,288,1.45,744,3.76,104,0.53,45,0.23,13,0.07,105,0.53,-,-,25,0.13,38,0.19,-,-,14,0.27,1,0.06,-,-,3,0.18,-,-,-,-
Hyogo,8,0.04,81,,16,0.13,101,0.79,539,4.21,124,0.97,29,0.23,9,0.07,72,0.56,1,0.01,6,0.05,29,0.23,-,-,25,0.71,-,-,-,-,-,-,-,-,-,-
Nara,1,0.02,27,,7,0.21,29,0.85,80,2.35,7,0.21,22,0.65,2,0.06,22,0.65,1,0.03,3,0.09,6,0.18,-,-,5,0.56,-,-,-,-,-,-,-,-,-,-
Wakayama,2,0.04,26,,2,0.06,17,0.55,30,0.97,21,0.68,7,0.23,-,-,12,0.39,1,0.03,6,0.19,2,0.06,-,-,2,0.5,-,-,-,-,9,0.82,-,-,-,-
Tottori,-,-,32,,3,0.16,41,2.16,41,2.16,7,0.37,2,0.11,2,0.11,10,0.53,1,0.05,3,0.16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Shimane,-,-,41,,8,0.35,66,2.87,77,3.35,11,0.48,2,0.09,-,-,14,0.61,-,-,4,0.17,24,1.04,-,-,-,-,2,0.25,1,0.13,1,0.13,-,-,-,-
Okayama,2,0.02,25,,8,0.15,36,0.67,235,4.35,31,0.57,7,0.13,-,-,24,0.44,-,-,6,0.11,13,0.24,1,0.08,1,0.08,-,-,-,-,-,-,-,-,-,-
Hiroshima,8,0.07,162,,20,0.28,100,1.39,234,3.25,44,0.61,29,0.4,-,-,40,0.56,1,0.01,8,0.11,51,0.71,-,-,23,1.21,-,-,-,-,3,0.14,-,-,-,-
Yamaguchi,6,0.09,62,,4,0.08,89,1.85,128,2.67,21,0.44,50,1.04,1,0.02,20,0.42,-,-,2,0.04,4,0.08,-,-,2,0.22,-,-,-,-,1,0.11,-,-,-,-
Tokushima,5,0.13,58,,13,0.57,13,0.57,106,4.61,22,0.96,7,0.3,-,-,15,0.65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kagawa,2,0.04,22,,12,0.41,34,1.17,130,4.48,7,0.24,12,0.41,1,0.03,8,0.28,-,-,14,0.48,-,-,-,-,-,-,-,-,-,-,2,0.4,-,-,-,-
Ehime,9,0.15,39,,6,0.16,34,0.92,126,3.41,16,0.43,61,1.65,-,-,29,0.78,-,-,15,0.41,14,0.38,-,-,12,1.5,-,-,-,-,-,-,-,-,-,-
Kochi,1,0.02,37,,3,0.1,18,0.6,56,1.87,19,0.63,17,0.57,3,0.1,17,0.57,-,-,5,0.17,10,0.33,-,-,1,0.33,-,-,-,-,2,0.25,-,-,-,-
Fukuoka,6,0.03,158,,28,0.23,237,1.98,472,3.93,79,0.66,89,0.74,10,0.08,106,0.88,8,0.07,15,0.13,57,0.48,-,-,15,0.58,-,-,1,0.08,4,0.31,-,-,-,-
Saga,-,-,20,,9,0.39,25,1.09,32,1.39,11,0.48,29,1.26,2,0.09,14,0.61,-,-,7,0.3,16,0.7,-,-,-,-,-,-,1,0.17,2,0.33,-,-,-,-
Nagasaki,20,0.29,44,,7,0.16,36,0.82,81,1.84,17,0.39,19,0.43,5,0.11,26,0.59,1,0.02,13,0.3,21,0.48,1,0.13,1,0.13,-,-,-,-,6,0.5,-,-,-,-
Kumamoto,5,0.06,128,,9,0.18,45,0.9,202,4.04,42,0.84,35,0.7,4,0.08,41,0.82,1,0.02,20,0.4,4,0.08,-,-,6,0.67,-,-,-,-,1,0.07,-,-,1,0.07
Oita,6,0.1,25,,6,0.17,70,1.94,225,6.25,27,0.75,37,1.03,2,0.06,35,0.97,-,-,10,0.28,28,0.78,-,-,19,3.8,-,-,-,-,1,0.09,-,-,-,-
Miyazaki,-,-,88,,21,0.58,39,1.08,170,4.72,57,1.58,29,0.81,-,-,42,1.17,-,-,15,0.42,7,0.19,-,-,7,1.17,-,-,-,-,-,-,-,-,-,-
Kagoshima,9,0.1,67,,21,0.38,69,1.25,212,3.85,28,0.51,96,1.75,1,0.02,30,0.55,-,-,33,0.6,18,0.33,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Okinawa,25,0.43,14,,14,0.41,29,0.85,81,2.38,32,0.94,57,1.68,4,0.12,17,0.5,7,0.21,7,0.21,76,2.24,2,0.2,8,0.8,1,0.14,2,0.29,3,0.43,-,-,2,0.29
