"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44th week, 2017",,,,,,"Data collected as of November 8, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Niigata,26275,291.94,3651,64.05,1714,30.07,5529,97,12901,226.33,866,15.19,8016,140.63,272,4.77,1054,18.49,52,0.91,1582,27.75,3940,69.12,15,1.5,384,38.4,12,0.92,15,1.15,200,15.38,31,2.38,80,6.15
Toyama,10709,223.1,1353,46.66,673,23.21,1980,68.28,7539,259.97,300,10.34,2941,101.41,26,0.9,455,15.69,2,0.07,582,20.07,1096,37.79,6,0.86,267,38.14,2,0.4,5,1,62,12.4,6,1.2,58,11.6
Ishikawa,16042,334.21,1432,49.38,797,27.48,2935,101.21,8427,290.59,463,15.97,3638,125.45,115,3.97,563,19.41,9,0.31,569,19.62,188,6.48,-,-,196,28,1,0.2,8,1.6,153,30.6,-,-,87,17.4
Fukui,11857,370.53,1176,53.45,425,19.32,2329,105.86,6964,316.55,329,14.95,3531,160.5,20,0.91,339,15.41,27,1.23,498,22.64,307,13.95,1,0.33,13,4.33,18,3,6,1,60,10,9,1.5,70,11.67
Yamanashi,10663,260.07,514,21.42,901,37.54,2432,101.33,4881,203.38,216,9,2263,94.29,51,2.13,294,12.25,51,2.13,301,12.54,636,26.5,1,0.11,322,35.78,7,0.7,10,1,130,13,4,0.4,56,5.6
Nagano,27860,323.95,1137,21.45,400,7.55,4970,93.77,13268,250.34,758,14.3,6681,126.06,155,2.92,760,14.34,28,0.53,1196,22.57,3978,75.06,13,1.3,156,15.6,3,0.27,2,0.18,176,16,-,-,142,12.91
Gifu,22626,263.09,1503,28.9,803,15.44,2161,41.56,7206,138.58,455,8.75,4291,82.52,69,1.33,634,12.19,18,0.35,634,12.19,1435,27.6,-,-,211,19.18,1,0.2,12,2.4,166,33.2,-,-,90,18
Shizuoka,39056,280.98,3016,33.89,1748,19.64,9454,106.22,20031,225.07,913,10.26,9019,101.34,280,3.15,1353,15.2,21,0.24,1203,13.52,1551,17.43,10,0.48,613,29.19,10,1,35,3.5,174,17.4,47,4.7,75,7.5
Aichi,66260,339.79,5247,28.83,2995,16.46,12408,68.18,32116,176.46,2281,12.53,17770,97.64,360,1.98,2731,15.01,45,0.25,2512,13.8,2211,12.15,6,0.17,735,21,12,0.8,27,1.8,296,19.73,7,0.47,198,13.2
Mie,19335,268.54,2118,47.07,1381,30.69,2832,62.93,9509,211.31,573,12.73,5290,117.56,106,2.36,966,21.47,22,0.49,1268,28.18,665,14.78,8,0.67,56,4.67,21,2.33,27,3,103,11.44,12,1.33,19,2.11
Shiga,12118,233.04,612,19.74,517,16.68,1497,48.29,6806,219.55,601,19.39,3682,118.77,24,0.77,534,17.23,6,0.19,945,30.48,729,23.52,1,0.13,67,8.38,5,0.71,17,2.43,42,6,1,0.14,16,2.29
Kyoto,28046,226.18,1734,22.82,1466,19.29,4771,62.78,15390,202.5,673,8.86,5823,76.62,75,0.99,1132,14.89,23,0.3,1321,17.38,1145,15.07,6,0.35,274,16.12,3,0.43,5,0.71,59,8.43,-,-,68,9.71
Osaka,67859,221.04,9475,47.61,4488,22.55,17775,89.32,43870,220.45,3134,15.75,21501,108.05,371,1.86,4024,20.22,91,0.46,4663,23.43,4591,23.07,38,0.73,906,17.42,15,0.94,39,2.44,263,16.44,3,0.19,232,14.5
Hyogo,45367,229.13,4824,37.69,3257,25.45,7757,60.6,34268,267.72,1789,13.98,14729,115.07,526,4.11,2187,17.09,43,0.34,3248,25.38,3157,24.66,15,0.43,703,20.09,25,1.92,44,3.38,154,11.85,11,0.85,162,12.46
Nara,10332,191.33,1570,46.18,1029,30.26,2938,86.41,6143,180.68,561,16.5,3044,89.53,96,2.82,727,21.38,9,0.26,628,18.47,799,23.5,2,0.2,254,25.4,18,3,27,4.5,118,19.67,1,0.17,52,8.67
Wakayama,8454,172.53,1056,35.2,506,16.87,966,32.2,5024,167.47,382,12.73,2364,78.8,38,1.27,552,18.4,10,0.33,586,19.53,1796,59.87,14,3.5,106,26.5,4,0.4,19,1.9,96,9.6,6,0.6,71,7.1
Tottori,6033,208.03,805,42.37,542,28.53,4463,234.89,4071,214.26,368,19.37,1942,102.21,31,1.63,334,17.58,25,1.32,594,31.26,840,44.21,2,0.4,213,42.6,9,1.8,25,5,62,12.4,-,-,74,14.8
Shimane,7451,201.38,1056,48,350,15.91,2462,111.91,5043,229.23,230,10.45,1773,80.59,219,9.95,598,27.18,13,0.59,435,19.77,1238,56.27,-,-,7,2.33,2,0.25,19,2.38,63,7.88,-,-,47,5.88
Okayama,22131,263.46,1377,25.5,870,16.11,2460,45.56,13768,254.96,585,10.83,4990,92.41,104,1.93,933,17.28,19,0.35,1064,19.7,750,13.89,10,0.83,378,31.5,2,0.4,4,0.8,50,10,1,0.2,36,7.2
Hiroshima,27342,239.84,2965,41.76,1714,24.14,6881,96.92,14983,211.03,934,13.15,7312,102.99,226,3.18,1179,16.61,46,0.65,1086,15.3,1001,14.1,9,0.47,667,35.11,7,0.35,8,0.4,142,7.1,2,0.1,109,5.45
Yamaguchi,19775,290.81,2411,50.23,972,20.25,4367,90.98,8604,179.25,579,12.06,4646,96.79,138,2.88,1096,22.83,33,0.69,2145,44.69,2722,56.71,-,-,430,47.78,5,0.56,4,0.44,128,14.22,1,0.11,90,10
Tokushima,8516,230.16,1784,77.57,572,24.87,1816,78.96,5299,230.39,243,10.57,1790,77.83,88,3.83,711,30.91,11,0.48,680,29.57,698,30.35,1,0.25,38,9.5,-,-,2,0.33,12,2,-,-,12,2
Kagawa,9087,193.34,1156,41.29,584,20.86,2493,89.04,8395,299.82,267,9.54,3084,110.14,66,2.36,601,21.46,17,0.61,756,27,1031,36.82,3,0.6,170,34,3,0.6,6,1.2,102,20.4,-,-,154,30.8
Ehime,16595,272.05,2160,58.38,625,16.89,4238,114.54,11994,324.16,457,12.35,4915,132.84,273,7.38,1056,28.54,10,0.27,662,17.89,2470,66.76,1,0.13,747,93.38,4,0.67,1,0.17,77,12.83,-,-,33,5.5
Kochi,14652,305.25,1609,53.63,368,12.27,2204,73.47,4897,163.23,509,16.97,3207,106.9,110,3.67,469,15.63,25,0.83,555,18.5,187,6.23,-,-,15,5,4,0.5,7,0.88,79,9.88,11,1.38,87,10.88
Fukuoka,72836,367.86,7650,63.75,2783,23.19,17815,148.46,38381,319.84,2578,21.48,12785,106.54,325,2.71,3406,28.38,109,0.91,6792,56.6,3064,25.53,1,0.04,836,32.15,60,4,35,2.33,390,26,-,-,52,3.47
Saga,12781,336.34,910,41.36,645,29.32,1718,78.09,4236,192.55,409,18.59,3188,144.91,42,1.91,710,32.27,8,0.36,1129,51.32,197,8.95,-,-,107,35.67,6,1,15,2.5,40,6.67,1,0.17,125,20.83
Nagasaki,22865,326.64,2268,51.55,464,10.55,5073,115.3,7445,169.2,453,10.3,3311,75.25,31,0.7,839,19.07,17,0.39,1152,26.18,873,19.84,10,1.25,93,11.63,2,0.17,39,3.25,112,9.33,-,-,127,10.58
Kumamoto,24290,303.63,3095,61.9,1276,25.52,4055,81.1,15622,312.44,828,16.56,5954,119.08,99,1.98,1444,28.88,10,0.2,2982,59.64,1157,23.14,5,0.56,574,63.78,16,1.07,38,2.53,101,6.73,-,-,124,8.27
Oita,20260,349.31,1141,31.69,623,17.31,4734,131.5,17329,481.36,671,18.64,4815,133.75,38,1.06,1090,30.28,24,0.67,1856,51.56,1162,32.28,-,-,136,27.2,1,0.09,3,0.27,108,9.82,1,0.09,44,4
Miyazaki,23211,400.19,2154,61.54,1382,39.49,3272,93.49,13645,389.86,822,23.49,5456,155.89,315,9,1337,38.2,16,0.46,2207,63.06,464,13.26,5,1,576,115.2,-,-,2,0.29,25,3.57,1,0.14,115,16.43
Kagoshima,27887,303.12,3106,57.52,3148,58.3,4154,76.93,18115,335.46,868,16.07,5454,101,93,1.72,970,17.96,17,0.31,2257,41.8,4061,75.2,2,0.29,390,55.71,8,0.67,11,0.92,31,2.58,-,-,109,9.08
Okinawa,29078,510.14,2248,66.12,1205,35.44,1446,42.53,6146,180.76,686,20.18,1783,52.44,54,1.59,478,14.06,112,3.29,380,11.18,199,5.85,10,1.11,886,98.44,20,2.86,72,10.29,155,22.14,3,0.43,86,12.29
