"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"47th week, 2013",,,,,,"Data collected as of November 27, 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,1319,0.27,4092,,1454,0.46,4667,1.49,21088,6.72,3617,1.15,1993,0.64,188,0.06,1525,0.49,27,0.01,208,0.07,679,0.22,8,0.01,417,0.61,8,0.02,17,0.04,210,0.45,13,0.03,12,0.03
Hokkaido,293,1.29,220,,82,0.57,444,3.1,618,4.32,258,1.8,104,0.73,3,0.02,45,0.31,-,-,15,0.1,14,0.1,2,0.07,7,0.24,-,-,1,0.04,12,0.52,-,-,-,-
Aomori,-,-,58,,27,0.66,22,0.54,60,1.46,58,1.41,7,0.17,1,0.02,12,0.29,-,-,-,-,8,0.2,1,0.09,6,0.55,-,-,-,-,5,0.83,-,-,-,-
Iwate,49,0.78,95,,6,0.15,74,1.85,129,3.23,111,2.78,10,0.25,4,0.1,19,0.48,1,0.03,-,-,19,0.48,-,-,7,0.5,-,-,-,-,29,1.53,-,-,1,0.05
Miyagi,7,0.08,67,,9,0.16,127,2.19,184,3.17,54,0.93,51,0.88,43,0.74,34,0.59,-,-,3,0.05,36,0.62,-,-,-,-,-,-,-,-,16,1.33,-,-,-,-
Akita,18,0.33,25,,5,0.14,42,1.2,92,2.63,25,0.71,9,0.26,-,-,7,0.2,-,-,3,0.09,3,0.09,-,-,4,0.57,-,-,-,-,1,0.13,-,-,-,-
Yamagata,1,0.02,97,,32,1.07,152,5.07,129,4.3,18,0.6,8,0.27,1,0.03,15,0.5,-,-,7,0.23,4,0.13,-,-,10,1.25,-,-,-,-,6,0.6,1,0.1,-,-
Fukushima,17,0.22,89,,3,0.07,67,1.49,183,4.07,56,1.24,30,0.67,1,0.02,24,0.53,2,0.04,5,0.11,38,0.84,-,-,10,0.83,-,-,-,-,11,1.57,-,-,-,-
Ibaraki,41,0.34,67,,18,0.24,93,1.24,505,6.73,63,0.84,12,0.16,-,-,27,0.36,-,-,2,0.03,2,0.03,1,0.06,14,0.82,-,-,-,-,8,0.62,-,-,-,-
