"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"52th week, 2013",,,,,,"Data collected as of January 7, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Fukui,30,0.94,21,,14,0.64,66,3,357,16.23,87,3.95,18,0.82,1,0.05,8,0.36,-,-,4,0.18,25,1.14,-,-,2,0.67,-,-,-,-,-,-,-,-,-,-
Yamanashi,30,0.75,19,,6,0.25,18,0.75,369,15.38,17,0.71,-,-,-,-,14,0.58,-,-,3,0.13,1,0.04,1,0.11,3,0.33,-,-,-,-,-,-,-,-,-,-
Nagano,155,1.78,136,,14,0.26,82,1.52,842,15.59,98,1.81,9,0.17,2,0.04,14,0.26,-,-,-,-,1,0.02,-,-,8,0.73,-,-,-,-,6,0.55,-,-,-,-
Gifu,230,2.64,52,,33,0.62,49,0.92,524,9.89,86,1.62,13,0.25,3,0.06,20,0.38,-,-,-,-,5,0.09,-,-,-,-,-,-,1,0.2,1,0.2,-,-,-,-
Shizuoka,294,2.13,133,,41,0.47,84,0.95,1216,13.82,191,2.17,11,0.13,1,0.01,41,0.47,-,-,-,-,7,0.08,-,-,8,0.36,-,-,-,-,4,0.4,-,-,-,-
Aichi,413,2.12,194,,124,0.69,189,1.04,2295,12.68,268,1.48,19,0.1,1,0.01,74,0.41,1,0.01,3,0.02,56,0.31,-,-,20,0.59,-,-,-,-,3,0.23,1,0.08,1,0.08
Mie,77,1.07,110,,31,0.69,44,0.98,626,13.91,85,1.89,3,0.07,1,0.02,29,0.64,-,-,-,-,1,0.02,-,-,3,0.25,-,-,2,0.22,3,0.33,1,0.11,-,-
Shiga,112,2.11,49,,10,0.31,24,0.75,278,8.69,46,1.44,12,0.38,-,-,10,0.31,-,-,4,0.13,1,0.03,-,-,2,0.25,-,-,-,-,3,0.43,-,-,-,-
Kyoto,155,1.28,30,,59,0.81,112,1.53,729,9.99,112,1.53,19,0.26,-,-,14,0.19,-,-,3,0.04,5,0.07,-,-,17,1,-,-,1,0.14,-,-,-,-,-,-
Osaka,434,1.41,256,,114,0.57,371,1.86,2175,10.93,333,1.67,29,0.15,6,0.03,72,0.36,-,-,11,0.06,18,0.09,-,-,18,0.35,-,-,-,-,2,0.12,-,-,3,0.18
Hyogo,288,1.45,163,,45,0.35,109,0.84,1928,14.95,250,1.94,10,0.08,3,0.02,47,0.36,-,-,1,0.01,17,0.13,-,-,23,0.66,-,-,-,-,2,0.18,-,-,-,-
Nara,53,0.98,73,,21,0.62,15,0.44,230,6.76,49,1.44,3,0.09,-,-,5,0.15,-,-,-,-,1,0.03,-,-,3,0.33,-,-,1,0.17,-,-,-,-,-,-
Wakayama,74,1.48,49,,9,0.29,21,0.68,191,6.16,53,1.71,8,0.26,-,-,18,0.58,-,-,-,-,3,0.1,-,-,1,0.25,-,-,-,-,7,0.64,-,-,-,-
Tottori,26,0.9,39,,23,1.21,49,2.58,250,13.16,21,1.11,13,0.68,-,-,12,0.63,-,-,-,-,-,-,-,-,1,0.33,-,-,1,0.2,-,-,-,-,-,-
Shimane,16,0.42,24,,35,1.52,21,0.91,337,14.65,56,2.43,2,0.09,1,0.04,12,0.52,-,-,1,0.04,1,0.04,-,-,-,-,-,-,-,-,2,0.25,-,-,5,0.63
Okayama,127,1.53,42,,42,0.79,66,1.25,730,13.77,97,1.83,6,0.11,-,-,16,0.3,-,-,1,0.02,3,0.06,-,-,6,0.5,-,-,-,-,-,-,-,-,-,-
Hiroshima,94,0.82,74,,91,1.28,80,1.13,809,11.39,144,2.03,6,0.08,1,0.01,21,0.3,-,-,1,0.01,17,0.24,-,-,15,0.79,1,0.05,-,-,-,-,-,-,2,0.1
Yamaguchi,292,4.29,101,,43,0.91,121,2.57,492,10.47,102,2.17,7,0.15,2,0.04,29,0.62,-,-,1,0.02,10,0.21,-,-,1,0.11,-,-,-,-,3,0.33,-,-,-,-
Tokushima,57,1.5,77,,6,0.26,13,0.57,365,15.87,29,1.26,6,0.26,1,0.04,15,0.65,-,-,-,-,3,0.13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kagawa,79,1.61,65,,26,0.87,21,0.7,363,12.1,47,1.57,3,0.1,-,-,14,0.47,-,-,4,0.13,1,0.03,-,-,2,0.67,-,-,-,-,3,0.6,-,-,-,-
Ehime,55,0.9,42,,49,1.32,65,1.76,511,13.81,86,2.32,11,0.3,1,0.03,24,0.65,-,-,4,0.11,3,0.08,-,-,17,2.13,-,-,-,-,1,0.17,-,-,-,-
Kochi,238,4.96,78,,16,0.53,9,0.3,449,14.97,36,1.2,3,0.1,-,-,10,0.33,1,0.03,-,-,34,1.13,-,-,2,0.67,1,0.13,-,-,4,0.5,-,-,1,0.13
Fukuoka,568,2.87,157,,94,0.78,312,2.6,1120,9.33,298,2.48,106,0.88,1,0.01,77,0.64,1,0.01,11,0.09,95,0.79,-,-,8,0.31,-,-,-,-,-,-,-,-,-,-
Saga,139,3.56,31,,57,2.48,54,2.35,208,9.04,79,3.43,24,1.04,1,0.04,13,0.57,-,-,3,0.13,12,0.52,-,-,1,0.25,1,0.17,1,0.17,2,0.33,-,-,-,-
Nagasaki,372,5.31,61,,38,0.86,46,1.05,320,7.27,90,2.05,35,0.8,-,-,12,0.27,1,0.02,-,-,21,0.48,1,0.13,7,0.88,-,-,1,0.08,2,0.17,-,-,-,-
Kumamoto,294,3.68,65,,64,1.28,146,2.92,838,16.76,102,2.04,67,1.34,-,-,28,0.56,-,-,2,0.04,1,0.02,-,-,29,3.22,-,-,-,-,3,0.2,1,0.07,-,-
Oita,217,3.74,30,,51,1.42,77,2.14,649,18.03,79,2.19,7,0.19,1,0.03,24,0.67,-,-,2,0.06,12,0.33,-,-,3,0.6,-,-,-,-,8,0.73,-,-,-,-
Miyazaki,84,1.42,33,,61,1.69,56,1.56,530,14.72,110,3.06,60,1.67,1,0.03,35,0.97,-,-,1,0.03,2,0.06,-,-,18,3,-,-,2,0.29,-,-,-,-,-,-
Kagoshima,546,5.87,59,,99,1.8,112,2.04,867,15.76,144,2.62,71,1.29,1,0.02,22,0.4,-,-,5,0.09,4,0.07,-,-,6,0.86,-,-,1,0.08,-,-,-,-,-,-
Okinawa,270,4.66,3,,23,0.68,58,1.71,120,3.53,75,2.21,8,0.24,-,-,11,0.32,1,0.03,3,0.09,9,0.26,-,-,15,1.5,-,-,2,0.29,3,0.43,-,-,-,-
