"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"47th week, 2017",,,,,,"Data collected as of November 29, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Tokushima,8541,230.84,1883,81.87,619,26.91,1959,85.17,5795,251.96,288,12.52,1876,81.57,88,3.83,774,33.65,11,0.48,682,29.65,740,32.17,1,0.25,40,10,-,-,2,0.33,13,2.17,-,-,12,2
Kagawa,9102,193.66,1317,47.04,615,21.96,2605,93.04,8786,313.79,306,10.93,3145,112.32,72,2.57,633,22.61,17,0.61,782,27.93,1072,38.29,5,1,183,36.6,4,0.8,6,1.2,115,23,-,-,155,31
Ehime,16876,276.66,2248,60.76,646,17.46,4577,123.7,13188,356.43,498,13.46,5135,138.78,277,7.49,1125,30.41,10,0.27,671,18.14,2551,68.95,1,0.13,784,98,4,0.67,2,0.33,83,13.83,-,-,33,5.5
Kochi,14658,305.38,1707,56.9,376,12.53,2320,77.33,5259,175.3,544,18.13,3278,109.27,112,3.73,496,16.53,25,0.83,594,19.8,191,6.37,-,-,17,5.67,6,0.75,7,0.88,84,10.5,12,1.5,88,11
Fukuoka,73771,372.58,7984,66.53,2963,24.69,19185,159.88,40802,340.02,2790,23.25,13478,112.32,336,2.8,3624,30.2,111,0.93,6857,57.14,3239,26.99,1,0.04,903,34.73,64,4.27,38,2.53,400,26.67,-,-,52,3.47
Saga,12875,338.82,1038,47.18,684,31.09,1838,83.55,4412,200.55,422,19.18,3491,158.68,43,1.95,755,34.32,9,0.41,1146,52.09,202,9.18,-,-,118,39.33,6,1,15,2.5,42,7,1,0.17,126,21
Nagasaki,23546,336.37,2315,52.61,497,11.3,5374,122.14,7959,180.89,486,11.05,3494,79.41,31,0.7,903,20.52,17,0.39,1162,26.41,904,20.55,10,1.25,95,11.88,2,0.17,41,3.42,120,10,-,-,127,10.58
Kumamoto,24418,305.23,3205,64.1,1377,27.54,4268,85.36,16693,333.86,881,17.62,6170,123.4,100,2,1541,30.82,10,0.2,3046,60.92,1191,23.82,5,0.56,618,68.67,16,1.07,41,2.73,105,7,-,-,124,8.27
Oita,20508,353.59,1229,34.14,662,18.39,4939,137.19,18269,507.47,735,20.42,4932,137,39,1.08,1158,32.17,26,0.72,1887,52.42,1285,35.69,-,-,144,28.8,2,0.18,3,0.27,117,10.64,1,0.09,44,4
Miyazaki,23538,405.83,2240,64,1581,45.17,3455,98.71,14660,418.86,862,24.63,5572,159.2,320,9.14,1427,40.77,26,0.74,2235,63.86,526,15.03,5,1,621,124.2,-,-,2,0.29,30,4.29,1,0.14,115,16.43
Kagoshima,28201,306.53,3214,59.52,3363,62.28,4458,82.56,19213,355.8,911,16.87,5707,105.69,95,1.76,1031,19.09,17,0.31,2303,42.65,4291,79.46,2,0.29,413,59,8,0.67,11,0.92,35,2.92,-,-,109,9.08
Okinawa,29818,523.12,2278,67,1229,36.15,1540,45.29,6391,187.97,708,20.82,1939,57.03,57,1.68,515,15.15,114,3.35,395,11.62,210,6.18,10,1.11,931,103.44,24,3.43,72,10.29,161,23,3,0.43,86,12.29
