"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"51st week, 2017",,,,,,"Data collected as of December 27, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,763,10.04,48,,12,0.25,86,1.79,167,3.48,21,0.44,41,0.85,11,0.23,18,0.38,-,-,-,-,3,0.06,-,-,4,0.33,-,-,-,-,2,0.29,-,-,-,-
Gunma,937,9.86,29,,105,1.81,211,3.64,498,8.59,44,0.76,50,0.86,9,0.16,28,0.48,-,-,2,0.03,35,0.6,-,-,13,0.93,-,-,-,-,6,0.75,-,-,-,-
Saitama,4990,19.57,74,,148,0.91,580,3.58,2056,12.69,99,0.61,99,0.61,16,0.1,53,0.33,-,-,18,0.11,17,0.1,5,0.12,32,0.78,-,-,-,-,3,0.3,1,0.1,1,0.1
Chiba,2771,13.01,44,,82,0.61,483,3.6,1177,8.78,84,0.63,84,0.63,7,0.05,40,0.3,1,0.01,3,0.02,23,0.17,1,0.03,18,0.51,-,-,1,0.11,5,0.56,-,-,-,-
Tokyo,5766,13.93,103,,184,0.7,969,3.71,3305,12.66,144,0.55,93,0.36,33,0.13,110,0.42,2,0.01,10,0.04,16,0.06,-,-,30,0.79,1,0.04,-,-,2,0.08,-,-,-,-
Kanagawa,4136,11.89,55,,146,0.67,630,2.89,2358,10.82,156,0.72,97,0.44,63,0.29,81,0.37,1,0,7,0.03,36,0.17,-,-,104,2.08,-,-,-,-,2,0.2,-,-,-,-
Niigata,909,10.1,44,,89,1.56,172,3.02,458,8.04,41,0.72,53,0.93,5,0.09,26,0.46,4,0.07,20,0.35,56,0.98,1,0.1,12,1.2,-,-,-,-,3,0.23,-,-,1,0.08
Toyama,113,2.35,23,,52,1.79,56,1.93,323,11.14,19,0.66,55,1.9,-,-,11,0.38,-,-,3,0.1,4,0.14,-,-,2,0.29,-,-,-,-,4,0.8,-,-,-,-
Ishikawa,297,6.19,9,,32,1.1,127,4.38,329,11.34,18,0.62,17,0.59,1,0.03,12,0.41,-,-,4,0.14,3,0.1,-,-,5,0.71,-,-,-,-,4,0.8,-,-,-,-
Fukui,270,8.44,23,,25,1.14,76,3.45,156,7.09,5,0.23,28,1.27,4,0.18,7,0.32,-,-,8,0.36,7,0.32,-,-,1,0.33,-,-,-,-,4,0.67,2,0.33,-,-
Yamanashi,369,9,10,,14,0.58,60,2.5,222,9.25,5,0.21,21,0.88,-,-,1,0.04,2,0.08,-,-,5,0.21,-,-,7,0.78,-,-,-,-,4,0.4,-,-,-,-
Nagano,1747,20.08,74,,20,0.37,123,2.28,336,6.22,23,0.43,45,0.83,2,0.04,18,0.33,-,-,4,0.07,20,0.37,-,-,7,0.64,-,-,-,-,5,0.45,-,-,-,-
Gifu,540,6.21,29,,36,0.68,64,1.21,346,6.53,10,0.19,24,0.45,-,-,17,0.32,1,0.02,2,0.04,19,0.36,-,-,4,0.36,-,-,-,-,3,0.6,-,-,-,-
Shizuoka,1944,13.99,47,,55,0.62,188,2.11,780,8.76,27,0.3,33,0.37,-,-,24,0.27,-,-,3,0.03,19,0.21,-,-,21,0.95,-,-,-,-,-,-,1,0.1,-,-
Aichi,2132,10.93,88,,70,0.38,384,2.11,1278,7.02,60,0.33,85,0.47,10,0.05,53,0.29,1,0.01,4,0.02,34,0.19,-,-,23,0.66,-,-,2,0.13,7,0.47,-,-,-,-
Mie,840,11.67,49,,41,0.91,114,2.53,306,6.8,20,0.44,17,0.38,-,-,12,0.27,-,-,-,-,4,0.09,-,-,-,-,-,-,-,-,2,0.22,-,-,1,0.11
Shiga,727,13.72,27,,9,0.28,37,1.16,301,9.41,8,0.25,14,0.44,-,-,5,0.16,-,-,1,0.03,10,0.31,-,-,2,0.25,-,-,-,-,-,-,-,-,-,-
Kyoto,1135,9.01,34,,19,0.25,141,1.83,533,6.92,32,0.42,32,0.42,5,0.06,22,0.29,-,-,9,0.12,9,0.12,-,-,9,0.5,-,-,-,-,3,0.43,-,-,-,-
Osaka,2922,9.55,292,,76,0.38,504,2.52,1514,7.57,109,0.55,97,0.49,28,0.14,79,0.4,3,0.02,23,0.12,30,0.15,-,-,31,0.6,-,-,3,0.18,2,0.12,-,-,-,-
Hyogo,1716,8.62,215,,90,0.7,227,1.76,1063,8.24,50,0.39,49,0.38,3,0.02,44,0.34,1,0.01,10,0.08,27,0.21,1,0.03,19,0.54,-,-,-,-,-,-,-,-,-,-
Nara,536,9.93,76,,8,0.24,44,1.29,179,5.26,30,0.88,22,0.65,-,-,15,0.44,-,-,9,0.26,1,0.03,-,-,4,0.4,-,-,-,-,1,0.17,-,-,-,-
Wakayama,266,5.43,37,,11,0.37,35,1.17,157,5.23,9,0.3,3,0.1,-,-,14,0.47,-,-,3,0.1,10,0.33,1,0.25,2,0.5,-,-,-,-,2,0.18,-,-,-,-
Tottori,320,11.03,18,,23,1.21,135,7.11,134,7.05,4,0.21,11,0.58,-,-,4,0.21,-,-,4,0.21,2,0.11,-,-,10,2,-,-,-,-,-,-,-,-,-,-
Shimane,405,10.66,19,,10,0.43,78,3.39,138,6,5,0.22,16,0.7,1,0.04,12,0.52,-,-,-,-,3,0.13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Okayama,2116,25.19,15,,10,0.19,81,1.5,454,8.41,14,0.26,11,0.2,3,0.06,16,0.3,1,0.02,-,-,2,0.04,-,-,2,0.17,-,-,-,-,1,0.2,-,-,-,-
Hiroshima,2369,20.6,30,,33,0.46,246,3.42,655,9.1,32,0.44,33,0.46,2,0.03,20,0.28,1,0.01,4,0.06,11,0.15,-,-,24,1.26,-,-,2,0.1,6,0.29,-,-,1,0.05
Yamaguchi,1511,22.22,85,,15,0.31,154,3.21,361,7.52,22,0.46,21,0.44,1,0.02,14,0.29,-,-,1,0.02,39,0.81,-,-,7,0.78,-,-,-,-,1,0.11,-,-,1,0.11
Tokushima,401,10.84,22,,21,0.91,56,2.43,181,7.87,12,0.52,40,1.74,-,-,19,0.83,-,-,-,-,9,0.39,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kagawa,456,9.7,46,,10,0.36,90,3.21,233,8.32,15,0.54,17,0.61,-,-,6,0.21,-,-,5,0.18,5,0.18,1,0.2,5,1,-,-,3,0.6,1,0.2,-,-,-,-
Ehime,1225,20.08,19,,4,0.11,139,3.76,495,13.38,7,0.19,10,0.27,1,0.03,12,0.32,-,-,8,0.22,28,0.76,-,-,17,2.13,1,0.17,-,-,3,0.5,-,-,-,-
Kochi,210,4.38,15,,11,0.37,56,1.87,92,3.07,11,0.37,9,0.3,-,-,12,0.4,1,0.03,1,0.03,4,0.13,-,-,-,-,-,-,-,-,2,0.25,-,-,-,-
Fukuoka,4044,20.42,70,,96,0.8,558,4.65,1199,9.99,118,0.98,128,1.07,1,0.01,67,0.56,2,0.02,7,0.06,59,0.49,-,-,24,0.92,-,-,1,0.07,2,0.13,-,-,-,-
Saga,622,15.95,12,,9,0.39,56,2.43,191,8.3,12,0.52,69,3,-,-,21,0.91,-,-,1,0.04,-,-,-,-,2,0.5,-,-,1,0.17,1,0.17,-,-,-,-
Nagasaki,1790,25.57,9,,16,0.36,164,3.73,243,5.52,13,0.3,43,0.98,2,0.05,13,0.3,-,-,2,0.05,6,0.14,-,-,2,0.25,1,0.08,-,-,3,0.25,-,-,-,-
Kumamoto,1382,17.28,25,,64,1.28,74,1.48,416,8.32,19,0.38,39,0.78,3,0.06,28,0.56,-,-,19,0.38,9,0.18,-,-,9,1,-,-,-,-,2,0.13,-,-,-,-
Oita,1215,20.95,13,,8,0.22,81,2.25,666,18.5,24,0.67,14,0.39,-,-,23,0.64,3,0.08,4,0.11,37,1.03,-,-,7,1.4,-,-,-,-,-,-,-,-,1,0.09
Miyazaki,1536,26.03,42,,45,1.25,82,2.28,418,11.61,13,0.36,15,0.42,-,-,15,0.42,1,0.03,2,0.06,26,0.72,-,-,21,3.5,-,-,-,-,-,-,-,-,-,-
Kagoshima,1373,14.76,30,,95,1.73,164,2.98,492,8.95,31,0.56,50,0.91,1,0.02,21,0.38,-,-,2,0.04,95,1.73,-,-,4,0.57,-,-,-,-,-,-,-,-,-,-
Okinawa,1069,18.43,10,,4,0.12,43,1.26,96,2.82,17,0.5,29,0.85,-,-,6,0.18,2,0.06,4,0.12,2,0.06,-,-,11,1.22,-,-,1,0.14,1,0.14,-,-,-,-
