"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6th week, 2015",,,,,,"Data collected as of February 12, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Wakayama,878,17.56,41,,7,0.23,24,0.77,134,4.32,4,0.13,13,0.42,1,0.03,9,0.29,-,-,1,0.03,1,0.03,-,-,1,0.25,-,-,-,-,1,0.09,-,-,1,0.09
Tottori,507,17.48,6,,3,0.16,122,6.42,193,10.16,12,0.63,-,-,4,0.21,4,0.21,2,0.11,-,-,4,0.21,-,-,-,-,-,-,-,-,-,-,-,-,8,1.6
Shimane,590,15.53,13,,9,0.39,74,3.22,185,8.04,22,0.96,26,1.13,2,0.09,9,0.39,-,-,-,-,5,0.22,-,-,-,-,-,-,2,0.25,2,0.25,-,-,2,0.25
Okayama,1776,21.14,30,,7,0.13,81,1.5,384,7.11,23,0.43,20,0.37,3,0.06,13,0.24,-,-,-,-,6,0.11,-,-,1,0.08,-,-,-,-,-,-,-,-,-,-
Hiroshima,2884,25.3,40,,20,0.28,210,2.96,592,8.34,52,0.73,26,0.37,-,-,33,0.46,1,0.01,2,0.03,34,0.48,-,-,7,0.37,-,-,1,0.05,3,0.14,-,-,-,-
Yamaguchi,2171,31.46,51,,9,0.19,144,3,328,6.83,43,0.9,6,0.13,-,-,15,0.31,-,-,1,0.02,3,0.06,-,-,2,0.22,-,-,-,-,2,0.22,-,-,-,-
Tokushima,519,13.66,37,,4,0.17,43,1.87,133,5.78,15,0.65,12,0.52,1,0.04,11,0.48,1,0.04,-,-,4,0.17,-,-,1,0.25,-,-,-,-,1,0.14,-,-,-,-
Kagawa,499,10.4,20,,14,0.48,54,1.86,194,6.69,4,0.14,16,0.55,2,0.07,10,0.34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ehime,1266,20.75,50,,8,0.22,74,2,454,12.27,12,0.32,7,0.19,1,0.03,17,0.46,-,-,2,0.05,12,0.32,-,-,18,2.25,-,-,-,-,-,-,-,-,1,0.17
Kochi,1121,23.35,35,,3,0.1,56,1.87,192,6.4,8,0.27,18,0.6,1,0.03,11,0.37,-,-,1,0.03,19,0.63,-,-,-,-,-,-,-,-,1,0.13,-,-,2,0.25
Fukuoka,4377,22.11,161,,52,0.43,464,3.87,855,7.13,59,0.49,129,1.08,82,0.68,61,0.51,2,0.02,7,0.06,50,0.42,1,0.04,4,0.15,-,-,1,0.08,-,-,-,-,1,0.08
Saga,952,24.41,46,,6,0.26,51,2.22,168,7.3,23,1,28,1.22,13,0.57,10,0.43,-,-,-,-,35,1.52,-,-,-,-,-,-,-,-,3,0.5,-,-,7,1.17
Nagasaki,1485,21.21,36,,4,0.09,104,2.36,424,9.64,15,0.34,38,0.86,4,0.09,16,0.36,-,-,-,-,11,0.25,-,-,2,0.25,-,-,-,-,6,0.5,-,-,1,0.08
Kumamoto,1591,19.89,50,,33,0.66,84,1.68,423,8.46,31,0.62,52,1.04,2,0.04,24,0.48,-,-,2,0.04,17,0.34,-,-,5,0.56,-,-,-,-,1,0.07,-,-,1,0.07
Oita,2000,34.48,24,,7,0.19,102,2.83,339,9.42,37,1.03,38,1.06,16,0.44,27,0.75,1,0.03,2,0.06,11,0.31,-,-,6,1.2,2,0.18,-,-,1,0.09,-,-,1,0.09
Miyazaki,1546,26.2,67,,26,0.72,62,1.72,299,8.31,27,0.75,12,0.33,2,0.06,28,0.78,-,-,3,0.08,8,0.22,-,-,7,1.17,-,-,-,-,-,-,-,-,-,-
Kagoshima,2972,31.96,45,,29,0.53,174,3.16,423,7.69,30,0.55,71,1.29,17,0.31,16,0.29,1,0.02,2,0.04,7,0.13,-,-,6,0.86,-,-,-,-,-,-,-,-,-,-
Okinawa,1616,27.86,16,,7,0.21,40,1.18,106,3.12,40,1.18,55,1.62,-,-,7,0.21,6,0.18,1,0.03,90,2.65,-,-,7,0.7,-,-,2,0.29,1,0.14,-,-,1,0.14
