"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15th week, 2015",,,,,,"Data collected as of April 15, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,44,0.58,6,,3,0.06,103,2.15,125,2.6,18,0.38,9,0.19,10,0.21,26,0.54,-,-,-,-,6,0.13,-,-,-,-,-,-,1,0.14,1,0.14,-,-,3,0.43
Gunma,169,1.72,3,,7,0.12,210,3.5,369,6.15,14,0.23,23,0.38,14,0.23,33,0.55,5,0.08,3,0.05,29,0.48,-,-,26,1.86,-,-,-,-,3,0.38,-,-,12,1.5
Saitama,278,1.11,20,,47,0.3,395,2.48,1159,7.29,80,0.5,15,0.09,135,0.85,87,0.55,3,0.02,3,0.02,90,0.57,2,0.05,24,0.6,-,-,1,0.1,4,0.4,-,-,7,0.7
Chiba,308,1.48,10,,59,0.44,362,2.7,630,4.7,53,0.4,5,0.04,130,0.97,60,0.45,3,0.02,2,0.01,58,0.43,1,0.03,23,0.68,-,-,-,-,-,-,-,-,3,0.33
Tokyo,417,1.01,31,,46,0.17,642,2.44,1780,6.77,129,0.49,35,0.13,239,0.91,167,0.63,2,0.01,1,0,61,0.23,-,-,14,0.36,-,-,1,0.04,2,0.08,-,-,5,0.2
Kanagawa,310,0.95,15,,39,0.19,433,2.1,1139,5.53,122,0.59,24,0.12,174,0.84,130,0.63,6,0.03,4,0.02,48,0.23,1,0.02,32,0.67,-,-,-,-,-,-,-,-,8,0.8
Niigata,288,3.06,11,,51,0.86,204,3.46,313,5.31,31,0.53,12,0.2,23,0.39,31,0.53,1,0.02,-,-,24,0.41,1,0.1,7,0.7,1,0.08,-,-,5,0.38,1,0.08,3,0.23
Toyama,132,2.75,1,,14,0.48,127,4.38,177,6.1,26,0.9,28,0.97,1,0.03,14,0.48,-,-,2,0.07,6,0.21,-,-,-,-,-,-,-,-,5,1,-,-,4,0.8
Ishikawa,129,2.69,7,,9,0.31,145,5,283,9.76,8,0.28,-,-,20,0.69,14,0.48,-,-,-,-,39,1.34,-,-,2,0.29,-,-,-,-,4,0.8,-,-,11,2.2
Fukui,114,3.56,17,,17,0.77,61,2.77,207,9.41,4,0.18,37,1.68,3,0.14,12,0.55,-,-,-,-,12,0.55,-,-,-,-,-,-,-,-,-,-,-,-,2,0.33
Yamanashi,57,1.43,1,,6,0.25,42,1.75,111,4.63,9,0.38,-,-,4,0.17,14,0.58,-,-,2,0.08,-,-,-,-,3,0.33,-,-,-,-,-,-,-,-,5,0.5
Nagano,180,2.07,4,,6,0.11,81,1.5,290,5.37,17,0.31,1,0.02,17,0.31,17,0.31,1,0.02,-,-,5,0.09,-,-,3,0.27,-,-,-,-,3,0.27,-,-,1,0.09
Gifu,103,1.18,4,,9,0.17,38,0.72,159,3,14,0.26,3,0.06,12,0.23,26,0.49,-,-,7,0.13,2,0.04,-,-,1,0.09,-,-,-,-,1,0.2,-,-,4,0.8
Shizuoka,164,1.18,11,,16,0.18,228,2.56,449,5.04,23,0.26,9,0.1,39,0.44,58,0.65,-,-,5,0.06,16,0.18,-,-,1,0.05,-,-,-,-,4,0.4,-,-,1,0.1
Aichi,313,1.61,14,,51,0.28,283,1.56,897,4.96,61,0.34,30,0.17,23,0.13,77,0.43,2,0.01,27,0.15,49,0.27,-,-,7,0.21,1,0.07,1,0.07,2,0.14,-,-,12,0.86
Mie,124,1.72,6,,9,0.2,82,1.82,213,4.73,26,0.58,10,0.22,19,0.42,23,0.51,2,0.04,-,-,2,0.04,-,-,-,-,-,-,-,-,4,0.44,-,-,-,-
Shiga,61,1.15,2,,5,0.16,40,1.25,156,4.88,11,0.34,16,0.5,38,1.19,12,0.38,-,-,2,0.06,6,0.19,-,-,-,-,-,-,-,-,-,-,-,-,3,0.43
Kyoto,140,1.17,9,,15,0.21,106,1.45,361,4.95,24,0.33,36,0.49,28,0.38,18,0.25,-,-,2,0.03,17,0.23,-,-,6,0.33,2,0.29,-,-,-,-,-,-,10,1.43
Osaka,370,1.2,56,,32,0.16,416,2.08,1245,6.23,114,0.57,275,1.38,77,0.39,119,0.6,2,0.01,10,0.05,37,0.19,1,0.02,9,0.18,-,-,1,0.06,6,0.35,-,-,18,1.06
Hyogo,302,1.53,12,,45,0.35,207,1.63,876,6.9,57,0.45,122,0.96,28,0.22,69,0.54,-,-,4,0.03,27,0.21,1,0.03,31,0.89,-,-,-,-,1,0.08,-,-,3,0.25
Nara,67,1.24,6,,11,0.32,26,0.76,122,3.59,9,0.26,27,0.79,2,0.06,19,0.56,-,-,-,-,3,0.09,-,-,2,0.22,-,-,-,-,-,-,-,-,6,1
Wakayama,47,0.94,8,,3,0.1,32,1.03,97,3.13,12,0.39,15,0.48,7,0.23,17,0.55,-,-,3,0.1,-,-,-,-,-,-,1,0.09,-,-,3,0.27,-,-,6,0.55
Tottori,76,2.62,-,,5,0.26,106,5.58,96,5.05,6,0.32,19,1,3,0.16,10,0.53,2,0.11,2,0.11,5,0.26,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Shimane,80,2.11,7,,5,0.22,58,2.52,153,6.65,5,0.22,89,3.87,-,-,13,0.57,-,-,1,0.04,12,0.52,1,0.33,-,-,-,-,-,-,4,0.5,-,-,7,0.88
Okayama,238,2.83,4,,6,0.11,49,0.91,315,5.83,11,0.2,9,0.17,1,0.02,21,0.39,-,-,1,0.02,15,0.28,-,-,3,0.25,-,-,-,-,-,-,-,-,1,0.2
Hiroshima,171,1.49,14,,23,0.32,140,1.94,495,6.88,21,0.29,29,0.4,3,0.04,37,0.51,2,0.03,-,-,40,0.56,-,-,8,0.42,-,-,-,-,2,0.1,-,-,12,0.57
Yamaguchi,115,1.67,32,,18,0.38,178,3.71,287,5.98,31,0.65,14,0.29,8,0.17,39,0.81,-,-,5,0.1,4,0.08,-,-,2,0.22,-,-,-,-,1,0.11,-,-,2,0.22
Tokushima,34,0.89,11,,8,0.35,22,0.96,137,5.96,6,0.26,12,0.52,-,-,13,0.57,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.14
Kagawa,59,1.26,3,,2,0.07,27,0.96,153,5.46,10,0.36,22,0.79,5,0.18,13,0.46,-,-,-,-,-,-,1,0.2,2,0.4,-,-,-,-,2,0.4,-,-,1,0.2
Ehime,85,1.39,17,,5,0.14,68,1.84,239,6.46,7,0.19,7,0.19,2,0.05,31,0.84,-,-,10,0.27,6,0.16,-,-,14,1.75,-,-,-,-,-,-,-,-,-,-
Kochi,118,2.46,5,,3,0.1,55,1.83,141,4.7,12,0.4,18,0.6,1,0.03,8,0.27,-,-,-,-,18,0.6,-,-,1,0.33,1,0.13,1,0.13,4,0.5,1,0.13,-,-
Fukuoka,308,1.56,68,,30,0.25,317,2.64,1076,8.97,61,0.51,148,1.23,65,0.54,75,0.63,4,0.03,18,0.15,77,0.64,-,-,14,0.54,-,-,1,0.07,3,0.2,-,-,3,0.2
Saga,70,1.79,5,,3,0.13,50,2.17,109,4.74,13,0.57,64,2.78,2,0.09,17,0.74,-,-,2,0.09,23,1,-,-,1,0.25,-,-,-,-,2,0.33,-,-,2,0.33
Nagasaki,134,1.91,39,,6,0.14,84,1.91,210,4.77,4,0.09,85,1.93,10,0.23,26,0.59,1,0.02,17,0.39,30,0.68,-,-,1,0.13,1,0.08,1,0.08,3,0.25,-,-,5,0.42
Kumamoto,120,1.5,7,,12,0.24,39,0.78,370,7.4,23,0.46,108,2.16,6,0.12,45,0.9,1,0.02,13,0.26,18,0.36,-,-,9,1,-,-,-,-,1,0.07,-,-,6,0.4
Oita,85,1.47,11,,14,0.39,77,2.14,465,12.92,33,0.92,67,1.86,27,0.75,45,1.25,-,-,4,0.11,26,0.72,-,-,7,1.4,-,-,-,-,1,0.09,-,-,5,0.45
Miyazaki,95,1.61,12,,23,0.64,78,2.17,322,8.94,29,0.81,53,1.47,1,0.03,35,0.97,-,-,8,0.22,5,0.14,2,0.33,13,2.17,-,-,-,-,-,-,-,-,-,-
Kagoshima,198,2.13,62,,23,0.42,223,4.05,550,10,33,0.6,45,0.82,20,0.36,32,0.58,1,0.02,6,0.11,5,0.09,-,-,1,0.14,-,-,-,-,-,-,-,-,1,0.08
Okinawa,282,4.86,50,,6,0.18,25,0.74,65,1.91,24,0.71,83,2.44,3,0.09,24,0.71,5,0.15,2,0.06,107,3.15,1,0.1,7,0.7,-,-,5,0.71,2,0.29,-,-,1,0.14
